ts,open,high,low,close,bar_count,range_pips,atr14_pips
2022-01-31,1.11615,1.12478,1.11462,1.1243,1426,101.59999999999947,55.585714285714126
2022-02-01,1.1243,1.12786,1.12342,1.12745,1423,44.39999999999999,57.24285714285689
2022-02-02,1.12743,1.133,1.12665,1.12967,1424,63.500000000000774,58.24285714285695
2022-02-03,1.12967,1.14719,1.12672,1.1466,1439,204.69999999999987,66.35714285714252
2022-02-04,1.14659,1.14837,1.14115,1.14477,1020,72.19999999999781,68.78571428571385
2022-02-06,1.14638,1.14646,1.14247,1.14385,420,39.89999999999938,66.78571428571391
2022-02-07,1.14385,1.14587,1.14151,1.14236,1436,43.59999999999919,67.23571428571384
2022-02-08,1.14236,1.14335,1.13961,1.14268,1435,37.400000000000766,68.64999999999962
2022-02-09,1.14267,1.14477,1.14024,1.1425,1434,45.30000000000145,68.60714285714268
2022-02-10,1.14249,1.14948,1.13748,1.13808,1435,120.0000000000001,73.42857142857126
2022-02-11,1.13809,1.1418,1.13296,1.13463,1019,88.39999999999958,73.54999999999984
2022-02-13,1.13369,1.1369,1.13365,1.1345,420,32.49999999999975,69.37857142857139
2022-02-14,1.1345,1.13522,1.12799,1.1319,1433,72.29999999999848,70.81428571428556
2022-02-15,1.13189,1.13681,1.13093,1.13477,1428,58.80000000000107,73.18571428571411
2022-02-16,1.13478,1.13957,1.1323,1.13422,1437,72.69999999999888,71.12142857142837
2022-02-17,1.13421,1.1386,1.13421,1.13636,1437,43.90000000000116,71.08571428571416
2022-02-18,1.13639,1.13769,1.1314,1.13203,1018,62.900000000001285,71.04285714285706
2022-02-20,1.13186,1.13679,1.1313,1.13621,418,54.89999999999995,60.342857142857056
2022-02-21,1.13621,1.13905,1.1288,1.12984,1438,102.49999999999869,62.50714285714283
2022-02-22,1.12984,1.13667,1.12925,1.13254,1433,74.19999999999982,64.95714285714287
2022-02-23,1.13254,1.13588,1.12083,1.12453,1437,150.50000000000006,72.59285714285721
2022-02-24,1.12452,1.12624,1.11062,1.12214,1433,156.19999999999968,81.07857142857142
2022-02-25,1.12213,1.12739,1.11659,1.12719,1020,107.9999999999992,85.5571428571427
2022-02-27,1.11237,1.11944,1.11225,1.11458,420,71.90000000000029,82.12142857142842
2022-02-28,1.11462,1.12464,1.11445,1.11964,1432,101.90000000000143,83.08571428571427
2022-03-01,1.11962,1.12329,1.10896,1.1123,1436,143.29999999999953,90.99999999999997
2022-03-02,1.11228,1.11437,1.10573,1.10977,1437,86.3999999999998,92.00714285714291
2022-03-03,1.10978,1.11062,1.101,1.10354,1437,96.19999999999962,94.6785714285714
2022-03-04,1.10354,1.10391,1.08856,1.09311,1020,153.49999999999974,100.45000000000002
2022-03-06,1.09199,1.09287,1.08213,1.08795,419,107.39999999999971,104.9857142857142
2022-03-07,1.08791,1.09325,1.08059,1.08699,1439,126.60000000000115,109.53571428571419
2022-03-08,1.08698,1.09582,1.08511,1.09168,1436,107.09999999999997,113.26428571428563
2022-03-09,1.09168,1.10951,1.09091,1.10538,1438,185.9999999999995,119.22857142857139
2022-03-10,1.10539,1.11212,1.0976,1.1001,1438,145.20000000000087,124.30000000000004
2022-03-11,1.10015,1.10435,1.09018,1.09099,1020,141.70000000000016,123.6714285714286
2022-03-13,1.09205,1.09387,1.09005,1.09171,478,38.19999999999934,115.24285714285716
2022-03-14,1.0917,1.09938,1.09084,1.09823,1440,85.39999999999992,113.6285714285715
2022-03-15,1.09824,1.10196,1.0926,1.09677,1439,93.60000000000035,115.17857142857149
2022-03-16,1.09677,1.10523,1.095,1.10343,1440,102.29999999999961,115.2071428571428
2022-03-17,1.10344,1.11375,1.10219,1.10767,1438,115.60000000000014,113.22857142857141
2022-03-18,1.10766,1.10942,1.1003,1.10492,960,91.20000000000016,113.57142857142858
2022-03-20,1.10561,1.10584,1.10374,1.10409,478,20.999999999999908,108.20000000000003
2022-03-21,1.10409,1.10701,1.0981,1.09853,1434,89.09999999999972,103.60000000000002
2022-03-22,1.09852,1.10457,1.09608,1.10274,1438,84.90000000000109,101.99285714285728
2022-03-23,1.10273,1.10397,1.09639,1.09855,1438,75.7999999999992,98.36428571428571
2022-03-24,1.09855,1.10376,1.09659,1.10318,1429,71.70000000000121,95.83571428571437
2022-03-25,1.10317,1.10339,1.09797,1.09805,960,54.20000000000202,86.42142857142883
2022-03-27,1.09845,1.09869,1.09504,1.09554,355,36.49999999999931,78.657142857143
2022-03-28,1.09554,1.09995,1.09446,1.09926,1431,54.89999999999995,72.457142857143
2022-03-29,1.09926,1.1137,1.09749,1.11149,1435,162.09999999999835,81.30714285714292
2022-03-30,1.1115,1.11848,1.11054,1.1164,1434,79.39999999999836,80.87857142857138
2022-03-31,1.1164,1.11756,1.10595,1.10652,1428,116.1000000000012,82.4857142857143
2022-04-01,1.10652,1.10757,1.10279,1.10427,1019,47.80000000000006,78.5928571428572
2022-04-03,1.10301,1.10544,1.10301,1.10478,417,24.299999999999322,72.07142857142857
2022-04-04,1.10477,1.10539,1.09603,1.09723,1431,93.60000000000035,72.24285714285715
2022-04-05,1.09722,1.09886,1.08906,1.09003,1432,98.0000000000003,77.74285714285718
2022-04-06,1.09002,1.09379,1.08745,1.0907,1432,63.40000000000012,75.90714285714293
2022-04-07,1.09071,1.09383,1.08565,1.08638,1428,81.80000000000075,75.68571428571433
2022-04-08,1.08637,1.08917,1.08364,1.08744,1020,55.300000000000345,74.22142857142867
2022-04-10,1.09202,1.09202,1.0875,1.08831,420,45.20000000000079,72.32857142857152
2022-04-11,1.08833,1.09332,1.08665,1.08745,1436,66.70000000000175,73.22142857142865
2022-04-12,1.08746,1.09036,1.08113,1.08371,1430,92.30000000000071,77.20714285714303
2022-04-13,1.08371,1.09093,1.08088,1.0907,1438,100.49999999999892,80.46428571428581
2022-04-14,1.0907,1.09233,1.07575,1.08043,1436,165.80000000000038,80.72857142857167
2022-04-15,1.0804,1.08236,1.08018,1.08057,1018,21.800000000000708,76.61428571428613
2022-04-17,1.08029,1.08216,1.07907,1.07928,414,30.90000000000037,70.52857142857178
2022-04-18,1.0793,1.08145,1.0761,1.07724,1437,53.49999999999966,70.93571428571461
2022-04-19,1.07724,1.08226,1.07665,1.08186,1437,56.09999999999893,73.20714285714315
2022-04-20,1.08187,1.0867,1.08057,1.08304,1439,61.299999999999685,70.90000000000025
2022-04-21,1.08305,1.09362,1.08289,1.08413,1439,107.30000000000128,71.56428571428603
2022-04-22,1.08413,1.08515,1.07707,1.07947,1020,80.80000000000086,72.80714285714323
2022-04-24,1.08041,1.08153,1.07772,1.07814,416,38.10000000000091,69.68571428571467
2022-04-25,1.07812,1.07853,1.06966,1.07321,1432,88.69999999999933,72.07142857142888
2022-04-26,1.07322,1.07343,1.06336,1.06406,1436,100.70000000000023,76.03571428571456
2022-04-27,1.06405,1.06546,1.05089,1.05089,1435,145.6999999999997,81.67857142857154
2022-04-28,1.0509,1.05647,1.0471,1.05131,1426,93.700000000001,81.77857142857157
2022-04-29,1.05131,1.05928,1.05087,1.05409,1020,84.10000000000028,80.6071428571431
2022-05-01,1.05444,1.05597,1.05173,1.05239,414,42.40000000000021,71.79285714285737
2022-05-02,1.05239,1.05682,1.04901,1.05184,1434,78.10000000000095,75.81428571428596
2022-05-03,1.05184,1.05776,1.04921,1.05161,1429,85.50000000000057,79.71428571428598
2022-05-04,1.0516,1.06417,1.05059,1.06176,1432,135.80000000000146,85.59285714285753
2022-05-05,1.06177,1.06192,1.04925,1.0533,1436,126.69999999999959,90.63571428571473
2022-05-06,1.0533,1.05988,1.04826,1.05452,1020,116.19999999999963,94.55714285714329
2022-05-08,1.05398,1.05426,1.05027,1.051,413,39.89999999999938,89.74285714285745
2022-05-09,1.051,1.05924,1.04951,1.05787,1438,97.30000000000015,90.92142857142882
2022-05-10,1.05785,1.05852,1.05253,1.05365,1431,59.899999999999395,92.47857142857156
2022-05-11,1.05364,1.05771,1.05017,1.0522,1438,75.3999999999988,91.52857142857154
2022-05-12,1.0522,1.05255,1.03539,1.03911,1433,171.60000000000062,96.59285714285727
2022-05-13,1.03909,1.04195,1.03496,1.04116,1019,69.8999999999983,91.17857142857144
2022-05-15,1.03952,1.0417,1.03889,1.03965,415,28.099999999999792,86.49285714285709
2022-05-16,1.03964,1.0454,1.03893,1.04401,1429,64.70000000000198,85.1071428571429
2022-05-17,1.044,1.05636,1.04358,1.05323,1422,127.80000000000013,91.20714285714291
2022-05-18,1.05322,1.0542,1.04597,1.04999,1431,82.29999999999959,91.5071428571428
2022-05-19,1.04999,1.0607,1.0465,1.0566,1433,141.9999999999999,95.54285714285706
2022-05-20,1.05659,1.0599,1.05328,1.0561,1020,66.2000000000007,90.57142857142843
2022-05-22,1.05601,1.05946,1.05552,1.05924,417,39.400000000000546,84.3357142857142
2022-05-23,1.05925,1.06973,1.05884,1.06725,1430,108.90000000000066,83.8142857142857
2022-05-24,1.06727,1.07485,1.06622,1.07136,1430,86.30000000000138,87.12857142857156
2022-05-25,1.07135,1.0714,1.06421,1.07013,1434,71.89999999999807,85.31428571428569
2022-05-26,1.07014,1.0765,1.06624,1.07556,1431,102.59999999999935,88.36428571428569
2022-05-27,1.07555,1.07582,1.06968,1.07317,1020,61.40000000000034,87.3642857142858
2022-05-29,1.07347,1.07558,1.07261,1.07445,419,29.69999999999917,77.22857142857141
2022-05-30,1.07444,1.07867,1.07342,1.07511,1429,52.499999999999766,75.98571428571438
2022-05-31,1.07511,1.07551,1.06789,1.07181,1433,76.19999999999959,79.42142857142865
2022-06-01,1.07182,1.07393,1.06271,1.06541,1431,112.20000000000007,82.81428571428566
2022-06-02,1.06542,1.07643,1.06495,1.0753,1434,114.79999999999934,81.88571428571417
2022-06-03,1.07531,1.07624,1.0704,1.07169,1019,58.400000000000674,80.1785714285714
2022-06-05,1.07167,1.07316,1.07099,1.07251,407,21.699999999997832,71.5857142857141
2022-06-06,1.07251,1.07518,1.06705,1.06815,1439,81.2999999999997,72.66428571428547
2022-06-07,1.06815,1.07142,1.06519,1.06836,1431,62.29999999999958,74.29999999999968
2022-06-08,1.06835,1.07484,1.06713,1.07294,1436,77.10000000000105,72.02857142857114
2022-06-09,1.07294,1.07738,1.0611,1.06341,1438,162.80000000000072,77.4928571428568
2022-06-10,1.0634,1.06422,1.05057,1.05137,1020,136.4999999999994,82.10714285714262
2022-06-12,1.0513,1.05201,1.04756,1.04916,411,44.49999999999843,77.95714285714254
2022-06-13,1.04916,1.04954,1.0397,1.04271,1435,98.39999999999849,80.59999999999955
2022-06-14,1.0427,1.04846,1.03997,1.04426,1436,84.89999999999885,84.54285714285668
2022-06-15,1.04425,1.05077,1.0359,1.04429,1427,148.6999999999994,91.41428571428523
2022-06-16,1.04429,1.06014,1.03808,1.05203,1436,220.6000000000019,101.72857142857109
2022-06-17,1.05206,1.05357,1.04444,1.04934,1020,91.2999999999986,100.23571428571385
2022-06-19,1.04731,1.05287,1.04729,1.05283,419,55.79999999999918,96.02142857142813
2022-06-20,1.05281,1.05458,1.04979,1.0532,1428,47.900000000000716,95.27142857142813
2022-06-21,1.0532,1.05824,1.05021,1.05107,1423,80.29999999999981,99.45714285714256
2022-06-22,1.05107,1.06057,1.04687,1.05692,1430,137.00000000000045,103.43571428571404
2022-06-23,1.05692,1.05792,1.04826,1.05328,1435,96.60000000000001,105.88571428571409
2022-06-24,1.05327,1.05712,1.05141,1.05519,1020,57.10000000000104,104.45714285714266
2022-06-26,1.05479,1.05746,1.05457,1.05563,415,28.900000000000592,94.89285714285691
2022-06-27,1.05562,1.0615,1.05535,1.05811,1440,61.500000000000995,89.53571428571418
2022-06-28,1.0581,1.06061,1.05032,1.05296,1428,102.90000000000131,93.70714285714295
2022-06-29,1.05298,1.0535,1.04329,1.04516,1433,102.10000000000052,93.9714285714288
2022-06-30,1.04517,1.04887,1.03824,1.04543,1437,106.29999999999917,95.50000000000026
2022-07-01,1.0454,1.0474,1.03658,1.04262,1019,108.20000000000051,92.6071428571432
2022-07-03,1.04174,1.04442,1.04142,1.04259,414,29.999999999998916,78.99285714285726
2022-07-04,1.04258,1.04627,1.0417,1.04346,1432,45.699999999999626,75.7357142857145
2022-07-05,1.04346,1.04485,1.0235,1.02637,1437,213.4999999999998,87.00000000000026
2022-07-06,1.02636,1.02765,1.01614,1.02035,1434,115.09999999999908,91.80000000000014
2022-07-07,1.02035,1.02209,1.01439,1.01581,1426,77.0000000000004,91.5642857142859
2022-07-08,1.01582,1.01907,1.0072,1.01822,1020,118.69999999999824,90.25714285714288
2022-07-10,1.01697,1.01834,1.01348,1.01494,407,48.60000000000086,86.82857142857151
2022-07-11,1.01493,1.01544,1.00059,1.00258,1438,148.49999999999807,93.3571428571427
2022-07-12,1.00257,1.00738,0.99999,1.00363,1437,73.89999999999897,96.57142857142831
2022-07-13,1.00363,1.01222,0.99979,1.00328,1438,124.2999999999994,101.0571428571425
2022-07-14,1.00329,1.00503,0.99521,1.00256,1433,98.2000000000005,100.72142857142815
2022-07-15,1.00256,1.00979,1.00068,1.00821,1020,91.09999999999951,99.93571428571379
2022-07-17,1.00811,1.01143,1.00785,1.01042,417,35.80000000000138,94.89999999999966
2022-07-18,1.01041,1.02011,1.00812,1.01267,1438,119.90000000000167,95.73571428571404
2022-07-19,1.01267,1.0269,1.01241,1.0243,1437,144.89999999999893,103.94285714285688
2022-07-20,1.02429,1.02729,1.01553,1.02088,1437,117.59999999999992,109.0785714285712
2022-07-21,1.02088,1.02781,1.01531,1.01907,1439,124.99999999999955,102.7571428571426
2022-07-22,1.01904,1.02553,1.01297,1.02119,1020,125.60000000000126,103.50714285714275
2022-07-24,1.02083,1.02185,1.01809,1.0207,404,37.59999999999985,100.692857142857
2022-07-25,1.0207,1.02578,1.01784,1.023,1434,79.39999999999836,97.88571428571416
2022-07-26,1.02299,1.02361,1.01074,1.01426,1437,128.69999999999936,103.60714285714263
2022-07-27,1.01424,1.02206,1.00966,1.02095,1435,123.99999999999966,101.85714285714275
2022-07-28,1.02094,1.02343,1.01138,1.02131,1435,120.50000000000115,105.18571428571433
2022-07-29,1.0213,1.02542,1.0146,1.02248,1020,108.20000000000051,104.0357142857144
2022-07-31,1.02098,1.02411,1.02053,1.02254,416,35.80000000000138,99.5785714285716
2022-08-01,1.02253,1.02939,1.02132,1.02736,1435,80.70000000000022,98.83571428571452
2022-08-02,1.02735,1.02795,1.01498,1.01912,1429,129.69999999999925,105.54285714285722
2022-08-03,1.01912,1.02102,1.01226,1.01626,1440,87.600000000001,103.2357142857143
2022-08-04,1.01626,1.02537,1.01565,1.02363,1439,97.1999999999995,99.82857142857151
2022-08-05,1.02363,1.02391,1.01415,1.01825,1020,97.59999999999991,98.40000000000008
2022-08-07,1.01726,1.01856,1.0159,1.01855,417,26.599999999998847,91.3714285714286
2022-08-08,1.01854,1.02217,1.01712,1.01961,1435,50.499999999999986,86.00714285714278
2022-08-09,1.01957,1.02472,1.01916,1.02137,1438,55.600000000000094,87.29285714285709
2022-08-10,1.02139,1.03685,1.0202,1.02883,1436,166.50000000000054,93.5142857142858
2022-08-11,1.02886,1.03642,1.02752,1.03171,1437,88.99999999999908,90.67857142857149
2022-08-12,1.0317,1.03241,1.0238,1.0259,1020,86.10000000000007,87.97142857142867
2022-08-14,1.02551,1.02682,1.02397,1.02518,416,28.500000000000192,81.40000000000005
2022-08-15,1.02519,1.02557,1.01473,1.01619,1440,108.40000000000182,81.41428571428585
2022-08-16,1.0162,1.01948,1.01225,1.01733,1429,72.29999999999848,84.0214285714285
2022-08-17,1.01733,1.02029,1.01453,1.01705,1437,57.59999999999987,82.37142857142848
2022-08-18,1.01704,1.0188,1.00697,1.008,1435,118.30000000000007,81.55714285714282
2022-08-19,1.00801,1.00954,1.00318,1.00326,1020,63.60000000000143,79.84285714285714
2022-08-21,1.00366,1.00466,1.00233,1.00428,416,23.300000000001653,74.56428571428587
2022-08-22,1.00427,1.00428,0.9926,0.99418,1438,116.80000000000022,75.93571428571445
2022-08-23,0.99417,1.00181,0.99002,0.99474,1438,117.90000000000077,82.45714285714317
2022-08-24,0.99473,0.99993,0.99099,0.99863,1440,89.39999999999948,85.23571428571456
2022-08-25,0.99862,1.00334,0.9949,0.99703,1438,84.39999999999891,87.29285714285733
2022-08-26,0.99703,1.00898,0.99463,0.99623,1020,143.49999999999974,85.65000000000013
2022-08-28,0.99657,0.9967,0.9918,0.99238,416,49.00000000000015,82.79285714285736
2022-08-29,0.99239,1.00291,0.99141,0.99982,1439,114.99999999999955,84.85714285714302
2022-08-30,0.99983,1.00547,0.99821,1.0032,1430,72.60000000000043,88.00714285714305
2022-08-31,1.00322,1.0079,0.99712,1.00162,1438,107.80000000000011,87.96428571428578
2022-09-01,1.00163,1.00485,0.99107,0.99618,1438,137.80000000000013,92.64285714285732
2022-09-02,0.99617,1.00335,0.99449,0.99515,1020,88.59999999999978,94.85714285714303
2022-09-04,0.99285,0.99347,0.99008,0.99128,420,33.90000000000004,88.8285714285716
2022-09-05,0.99127,0.99706,0.98772,0.9944,1433,93.39999999999904,90.95714285714287
2022-09-06,0.9944,0.99862,0.98638,0.98863,1440,122.39999999999917,98.0357142857141
2022-09-07,0.98859,1.00128,0.98756,0.99861,1436,137.19999999999953,99.49285714285692
2022-09-08,0.9986,1.0084,0.99303,1.00693,1434,153.69999999999993,102.04999999999971
2022-09-09,1.00692,1.01131,1.0032,1.00425,1020,81.09999999999839,101.45714285714249
2022-09-11,1.01039,1.01039,1.00596,1.0081,418,44.299999999999336,98.59285714285681
2022-09-12,1.00809,1.01977,1.00732,1.013,1434,124.50000000000071,97.23571428571402
2022-09-13,1.013,1.0187,0.99554,0.99886,1435,231.59999999999957,110.27857142857111
2022-09-14,0.99887,1.00234,0.99595,0.99739,1437,63.90000000000006,106.62857142857115
2022-09-15,0.9974,1.00177,0.99556,0.99972,1432,62.100000000000485,105.87857142857116
2022-09-16,0.99973,1.00363,0.99448,1.00146,1020,91.49999999999991,104.71428571428544
2022-09-18,1.00072,1.00291,0.99943,0.99979,397,34.79999999999927,97.35714285714252
2022-09-19,0.9998,1.00504,0.99657,1.00294,1434,84.69999999999978,97.07857142857108
2022-09-20,1.00294,1.0042,0.9955,0.99659,1440,86.99999999999929,100.87142857142818
2022-09-21,0.9966,0.99683,0.9808,0.98193,1439,160.29999999999987,105.64999999999966
2022-09-22,0.98191,0.99074,0.98119,0.98233,1434,95.49999999999947,103.7285714285711
2022-09-23,0.98234,0.9838,0.9668,0.96885,1020,170.00000000000014,106.0714285714283
2022-09-25,0.96666,0.97098,0.95503,0.96338,420,159.4999999999991,106.48571428571395
2022-09-26,0.96338,0.97013,0.95839,0.96408,1439,117.40000000000083,109.07857142857128
2022-09-27,0.96408,0.96707,0.95426,0.95578,1440,128.09999999999988,115.06428571428559
2022-09-28,0.95579,0.97508,0.95357,0.96859,1438,215.09999999999917,121.53571428571406
2022-09-29,0.96856,0.98437,0.96353,0.97994,1440,208.3999999999997,119.87857142857122
2022-09-30,0.97996,0.98537,0.97346,0.98013,1020,119.09999999999975,123.82142857142833
2022-10-02,0.97933,0.98287,0.97852,0.98054,413,43.50000000000076,122.49285714285692
2022-10-03,0.98054,0.98453,0.97525,0.98422,1425,92.80000000000065,122.58571428571413
2022-10-04,0.98423,0.99995,0.98258,0.99692,1435,173.69999999999996,132.50714285714272
2022-10-05,0.99691,0.99947,0.98346,0.99165,1439,160.09999999999968,137.89285714285703
2022-10-06,0.99166,0.99258,0.97862,0.98047,1437,139.5999999999997,141.6499999999999
2022-10-07,0.98047,0.98167,0.97259,0.97388,1020,90.80000000000088,136.68571428571425
2022-10-09,0.97336,0.97531,0.97246,0.97375,402,28.500000000000192,131.90000000000003
2022-10-10,0.97375,0.97457,0.96807,0.9682,1435,65.00000000000061,124.40000000000006
2022-10-11,0.96819,0.97745,0.96698,0.96982,1439,104.7000000000009,120.48571428571448
2022-10-12,0.96979,0.97346,0.96678,0.97004,1437,66.8000000000002,116.87142857142872
2022-10-13,0.97003,0.98086,0.96315,0.9787,1440,177.10000000000002,120.37142857142872
2022-10-14,0.97869,0.97996,0.9707,0.97182,1020,92.60000000000045,111.62142857142882
2022-10-16,0.97201,0.97521,0.97182,0.97395,410,33.90000000000004,99.15714285714311
2022-10-17,0.97397,0.98525,0.97197,0.98409,1426,132.79999999999959,100.13571428571456
2022-10-18,0.9841,0.98755,0.98124,0.9844,1428,63.10000000000038,101.53571428571452
2022-10-19,0.98441,0.98461,0.97544,0.97612,1435,91.70000000000012,101.45714285714304
2022-10-20,0.9761,0.98454,0.9759,0.97684,1435,86.3999999999998,95.22142857142876
2022-10-21,0.97686,0.98689,0.97048,0.98613,1020,164.10000000000034,95.5071428571431
2022-10-23,0.98712,0.9899,0.98254,0.98343,418,73.60000000000034,90.79285714285743
2022-10-24,0.98342,0.98984,0.98067,0.98846,1433,91.70000000000012,90.85714285714309
2022-10-25,0.98845,0.99768,0.98484,0.99571,1434,128.3999999999996,97.99285714285733
2022-10-26,0.9957,1.00934,0.99508,1.00694,1438,142.5999999999994,103.53571428571438
2022-10-27,1.00692,1.00836,0.99575,0.99922,1415,126.09999999999899,105.06428571428566
2022-10-28,0.99921,0.99925,0.99265,0.99631,1020,65.99999999999939,105.00714285714275
2022-10-30,0.99464,0.99656,0.99431,0.99605,468,22.49999999999974,93.9642857142856
2022-10-31,0.99605,0.99616,0.98717,0.99049,1439,89.90000000000053,93.77142857142846
2022-11-01,0.9905,0.99539,0.98527,0.98841,1437,101.20000000000017,98.57857142857132
2022-11-02,0.98841,0.99757,0.98098,0.98345,1432,165.89999999999992,100.94285714285705
2022-11-03,0.98346,0.98359,0.97299,0.97861,1433,105.99999999999942,104.00714285714271
2022-11-04,0.97863,0.99664,0.9751,0.9956,956,215.40000000000003,112.842857142857
2022-11-06,0.99036,0.99469,0.99001,0.99388,420,46.800000000000175,110.01428571428558
2022-11-07,0.99389,1.0034,0.99239,1.00057,1439,110.10000000000075,106.15714285714274
2022-11-08,1.00058,1.00963,0.99715,1.00691,1437,124.80000000000047,109.8142857142856
2022-11-09,1.00693,1.00861,0.99927,1.00286,1438,93.40000000000015,109.9357142857142
2022-11-10,1.00286,1.02218,0.99354,1.01922,1439,286.40000000000106,121.22142857142858
2022-11-11,1.0192,1.0364,1.01893,1.03538,1020,174.70000000000095,123.51428571428585
2022-11-13,1.03354,1.03501,1.03051,1.03122,419,44.99999999999948,117.72142857142875
2022-11-14,1.03123,1.03584,1.02713,1.03211,1433,87.09999999999995,119.22857142857163
2022-11-15,1.03209,1.04808,1.02799,1.0345,1437,200.8999999999994,131.97142857142873
2022-11-16,1.03453,1.04384,1.03407,1.03708,1434,97.70000000000056,132.5285714285716
2022-11-17,1.03707,1.04065,1.03051,1.03648,1439,101.40000000000038,132.54285714285734
2022-11-18,1.03648,1.03959,1.03134,1.03235,1020,82.5000000000009,126.58571428571454
2022-11-20,1.03227,1.0333,1.02765,1.02809,419,56.50000000000155,123.05000000000041
2022-11-21,1.02809,1.02869,1.02227,1.02601,1438,64.20000000000093,112.25000000000047
2022-11-22,1.02601,1.03247,1.02456,1.0317,1439,79.10000000000083,114.55714285714339
2022-11-23,1.03168,1.04484,1.02963,1.04462,1438,152.09999999999945,117.55714285714329
2022-11-24,1.04463,1.04466,1.03816,1.04212,1424,64.9999999999995,113.28571428571466
2022-11-25,1.04213,1.04282,1.03546,1.03926,1020,73.60000000000034,111.87142857142895
2022-11-27,1.03716,1.03836,1.0341,1.0362,412,42.599999999999305,94.45714285714311
2022-11-28,1.03621,1.04967,1.033,1.03928,1436,166.70000000000184,93.8857142857146
2022-11-29,1.03928,1.03933,1.03188,1.03557,1439,74.50000000000178,95.99285714285762
2022-11-30,1.03558,1.04477,1.029,1.0439,1439,157.7000000000006,101.0357142857148
2022-12-01,1.04389,1.05393,1.03929,1.05231,1438,146.39999999999986,97.1428571428577
2022-12-02,1.05232,1.05448,1.0428,1.05325,1020,116.80000000000135,98.50714285714346
2022-12-04,1.05303,1.05832,1.05303,1.0581,420,52.90000000000017,95.04285714285776
2022-12-05,1.05809,1.05948,1.048,1.04906,1436,114.79999999999934,97.35000000000049
2022-12-06,1.04905,1.05326,1.04549,1.04635,1433,77.70000000000054,98.86428571428613
2022-12-07,1.04634,1.05496,1.04431,1.05008,1440,106.49999999999825,101.88571428571451
2022-12-08,1.0501,1.05853,1.04895,1.05759,1436,95.79999999999922,103.07857142857154
2022-12-09,1.05759,1.05881,1.05027,1.05316,1020,85.39999999999992,98.31428571428584
2022-12-11,1.05264,1.05372,1.05057,1.0516,419,31.49999999999986,95.92142857142873
2022-12-12,1.05158,1.058,1.05079,1.05411,1430,72.1000000000016,95.81428571428596
2022-12-13,1.05412,1.06731,1.05278,1.06239,1435,145.2999999999993,103.15000000000025
2022-12-14,1.06238,1.0695,1.06187,1.06475,1434,76.29999999999804,96.69285714285714
2022-12-15,1.06474,1.07361,1.05921,1.06461,1431,143.9999999999997,101.6571428571427
2022-12-16,1.06459,1.0663,1.05839,1.05839,1020,79.10000000000083,96.042857142857
2022-12-18,1.05895,1.0613,1.0582,1.06063,419,30.999999999998806,87.7999999999998
2022-12-19,1.06063,1.06578,1.05757,1.06071,1435,82.1000000000005,85.3214285714283
2022-12-20,1.06071,1.06584,1.05788,1.06083,1438,79.59999999999967,87.2285714285711
2022-12-21,1.0608,1.06459,1.05901,1.06445,1437,55.79999999999918,83.01428571428539
2022-12-22,1.06444,1.06593,1.0573,1.06055,1433,86.30000000000138,83.62857142857116
2022-12-23,1.06053,1.06328,1.05922,1.06172,1020,40.599999999999525,78.92142857142838
2022-12-25,1.06114,1.06344,1.05979,1.06265,390,36.49999999999931,74.68571428571411
2022-12-26,1.06264,1.06604,1.06151,1.06454,1364,45.30000000000145,71.82142857142851
2022-12-27,1.06454,1.06694,1.06113,1.06415,1435,58.100000000000925,73.72142857142858
2022-12-28,1.06415,1.06742,1.06065,1.0625,1435,67.69999999999942,73.40714285714272
2022-12-29,1.06249,1.06902,1.06109,1.06551,1430,79.29999999999993,68.69285714285705
2022-12-30,1.06551,1.07131,1.06385,1.07054,1019,74.60000000000022,68.57142857142864
2023-01-01,1.0697,1.07087,1.06788,1.06993,383,29.90000000000048,60.421428571428685
2023-01-02,1.06994,1.06997,1.06499,1.06672,1426,49.79999999999984,58.32857142857147
2023-01-03,1.06673,1.06706,1.05194,1.05727,1429,151.199999999998,66.9142857142857
2023-01-04,1.05726,1.06354,1.05594,1.0604,1434,75.99999999999828,66.47857142857126
2023-01-05,1.06041,1.06288,1.05148,1.05243,1427,114.00000000000077,68.9357142857142
2023-01-06,1.05245,1.0648,1.04823,1.06413,1020,165.69999999999973,76.78571428571423
2023-01-08,1.06406,1.06782,1.06381,1.06764,412,40.10000000000069,73.48571428571418
2023-01-09,1.06764,1.07605,1.066,1.07306,1436,100.49999999999892,77.76428571428558
2023-01-10,1.07304,1.07592,1.07119,1.07384,1425,47.29999999999901,78.53571428571412
2023-01-11,1.07383,1.07762,1.07254,1.07715,1436,50.799999999999734,78.92857142857115
2023-01-12,1.07715,1.08679,1.07297,1.08398,1434,138.19999999999942,84.64999999999961
2023-01-13,1.08396,1.0864,1.07803,1.08302,1020,83.69999999999987,85.79285714285677
2023-01-15,1.08288,1.08741,1.08201,1.08526,413,54.00000000000071,83.98571428571397
2023-01-16,1.08527,1.08609,1.08013,1.0826,1423,59.59999999999965,82.91428571428537
2023-01-17,1.08258,1.08693,1.07661,1.07742,1440,103.19999999999884,88.14999999999954
2023-01-18,1.07743,1.08873,1.07679,1.07956,1437,119.40000000000062,93.12142857142815
2023-01-19,1.07958,1.0844,1.07825,1.08294,1433,61.500000000000995,86.71428571428552
2023-01-20,1.08293,1.08587,1.08022,1.08549,1020,56.499999999999325,85.32142857142844
