date,side,sweep_time,sweep_hour,asian_range_pips,reached_target,excursion_beyond_level_pips,excursion_beyond_entry_pips,excursion_pct_of_asian_range,minutes_sweep_to_turn,minutes_turn_to_target,n_pokes,reclaimed,minutes_sweep_to_reclaim,reclaim_price,excursion_at_reclaim_pips,max_adverse_after_reclaim_pips,retested_level_after_reclaim
2022-10-12,high,02:00,2,29.4,True,20.9,12.1,71.1,34,468.0,14,True,88.0,0.97023,20.9,22.1,True
2022-10-13,low,02:56,2,27.1,True,9.5,7.2,35.1,35,101.0,1,True,19.0,0.96958,7.0,10.5,True
2022-10-14,low,03:20,3,47.0,False,54.6,53.0,116.2,400,,7,True,5.0,0.97618,9.2,54.8,True
2022-10-17,high,02:00,2,15.3,True,1.8,2.2,11.8,1,31.0,1,True,0.0,0.97517,1.3,2.2,True
2022-10-18,high,02:00,2,29.5,True,20.9,18.7,70.8,65,220.0,10,True,4.0,0.98515,3.2,21.9,True
2022-10-19,low,02:00,2,23.7,False,83.8,76.7,353.6,316,,1,False,,,,,
2022-10-20,high,02:00,2,17.2,False,73.8,63.8,429.1,538,,1,False,,,,,
2022-10-21,low,02:33,2,18.3,True,4.0,3.5,21.9,28,21.0,3,True,4.0,0.97663,3.5,5.4,True
2022-10-24,low,04:02,4,42.1,True,18.7,17.9,44.4,90,253.0,10,True,1.0,0.98297,1.6,23.0,True
2022-10-25,low,02:00,2,21.1,True,28.9,23.0,137.0,305,128.0,1,True,10.0,0.98778,8.3,29.4,True
2022-10-26,high,02:02,2,23.9,False,113.7,113.9,475.7,578,,1,True,0.0,0.99671,0.1,113.9,True
2022-10-27,low,02:31,2,31.7,False,89.4,89.8,282.0,402,,12,True,0.0,1.00621,0.2,89.8,True
2022-10-28,low,03:13,3,40.2,False,31.3,28.2,77.9,51,,10,True,120.0,0.99598,31.3,29.5,True
2022-10-31,low,02:11,2,22.5,False,70.3,67.8,312.4,513,,5,True,2.0,0.99439,3.7,71.1,True
2022-11-01,high,02:00,2,23.9,True,45.9,25.2,192.1,370,91.0,2,True,425.0,0.99065,45.9,4.3,True
2022-11-02,low,02:07,2,20.9,True,7.8,7.1,37.3,16,63.0,2,True,39.0,0.988,7.8,3.0,True
2022-11-03,low,02:00,2,19.6,False,89.9,82.6,458.7,229,,1,False,,,,,
2022-11-04,high,04:31,4,40.2,False,152.1,152.8,378.4,311,,5,True,0.0,0.97876,1.2,152.8,True
2022-11-07,high,02:00,2,27.3,False,62.2,61.7,227.8,128,,2,True,1.0,0.99414,2.4,65.6,True
2022-11-08,low,02:00,2,24.2,True,31.9,30.9,131.8,123,365.0,6,True,1.0,1.00037,4.7,32.2,True
2022-11-09,low,02:00,2,29.0,False,48.2,52.5,166.2,457,,15,True,0.0,1.00633,0.5,52.5,True
2022-11-10,high,02:00,2,18.9,True,2.5,4.9,13.2,0,28.0,1,True,0.0,1.00266,2.5,4.9,True
2022-11-11,high,02:00,2,35.0,False,140.9,118.9,402.6,592,,1,False,,,,,
2022-11-14,high,03:18,3,45.0,True,0.3,3.3,0.7,0,110.0,2,True,0.0,1.03471,0.3,3.3,True
2022-11-15,high,02:00,2,16.1,False,152.6,138.2,947.8,398,,1,False,,,,,
2022-11-16,high,02:03,2,56.1,False,51.6,47.9,92.0,194,,11,True,4.0,1.03866,9.6,51.8,True
2022-11-17,high,02:34,2,31.3,True,15.6,15.6,49.8,44,97.0,5,True,1.0,1.0389,1.1,17.5,True
2022-11-18,low,03:11,3,29.8,True,18.9,19.4,63.4,12,69.0,3,True,0.0,1.03615,0.3,19.4,True
2022-11-21,low,02:00,2,42.0,False,50.5,32.1,120.2,179,,1,False,,,,,
2022-11-22,low,02:00,2,16.9,True,5.2,2.3,30.8,0,86.0,6,True,5.0,1.02526,5.2,6.5,True
2022-11-23,high,02:00,2,24.4,True,23.9,16.6,98.0,58,142.0,3,True,96.0,1.03223,23.9,7.1,True
2022-11-24,low,03:04,3,37.3,False,29.5,24.3,79.1,209,,17,True,10.0,1.04124,11.2,30.8,True
2022-11-25,low,04:43,4,25.7,False,48.8,47.9,189.9,275,,10,True,29.0,1.0404,21.3,49.4,True
2022-11-28,high,02:03,2,39.3,False,116.4,117.1,296.2,271,,6,True,0.0,1.03796,0.4,117.1,True
2022-11-30,high,03:53,3,24.2,True,39.8,38.3,164.5,349,44.0,8,True,54.0,1.03581,21.1,41.7,True
2022-12-01,high,02:00,2,29.0,True,16.1,7.5,55.5,22,31.0,2,True,10.0,1.04473,11.3,16.5,True
2022-12-02,high,02:00,2,20.9,True,19.0,14.8,90.9,103,287.0,10,True,6.0,1.05251,7.4,19.7,True
2022-12-05,low,02:47,2,41.8,True,21.8,18.3,52.2,163,145.0,8,True,1.0,1.05418,5.2,22.2,True
2022-12-06,low,02:00,2,30.9,True,11.5,5.8,37.2,2,273.0,5,True,40.0,1.04881,11.5,9.2,True
2022-12-07,low,02:00,2,21.4,True,11.8,10.3,55.1,15,96.0,6,True,5.0,1.04552,6.1,12.1,True
2022-12-08,high,02:00,2,13.1,True,23.6,16.0,180.2,39,122.0,3,True,142.0,1.05067,23.6,2.4,True
2022-12-09,high,02:07,2,26.0,True,2.8,1.0,10.8,1,112.0,1,True,2.0,1.05849,2.8,3.0,True
2022-12-12,high,02:00,2,14.3,False,60.0,53.4,419.6,493,,4,True,3.0,1.05191,7.7,60.9,True
2022-12-13,high,02:02,2,22.9,True,6.6,5.3,28.8,60,110.0,8,True,15.0,1.05514,5.7,9.2,True
2022-12-14,high,02:01,2,19.2,True,3.3,1.1,17.2,0,66.0,1,True,2.0,1.06388,3.3,1.8,True
2022-12-15,low,02:44,2,33.5,True,40.9,39.0,122.1,92,291.0,3,True,346.0,1.06542,40.9,16.2,True
2022-12-16,high,02:17,2,23.9,True,0.6,1.6,2.5,0,32.0,1,True,0.0,1.06614,0.6,1.6,True
2022-12-19,high,02:00,2,16.9,True,44.8,28.9,265.1,143,382.0,9,True,244.0,1.06126,44.8,3.4,True
2022-12-20,low,02:00,2,54.4,True,5.9,2.4,10.8,1,491.0,7,True,5.0,1.05983,5.9,4.4,True
2022-12-21,high,02:29,2,19.2,True,11.5,11.0,59.9,47,223.0,4,True,41.0,1.06238,8.9,13.5,True
2022-12-22,high,02:05,2,32.5,True,13.4,12.8,41.2,81,308.0,9,True,2.0,1.06444,1.0,14.9,True
2022-12-23,high,02:05,2,25.5,False,20.6,18.8,80.8,399,,13,True,75.0,1.06121,18.3,20.7,True
2022-12-26,high,02:00,2,20.2,False,3.8,3.5,18.8,362,,16,True,1.0,1.06289,0.5,4.0,True
2022-12-27,high,02:00,2,25.0,True,9.0,4.7,36.0,208,147.0,7,True,12.0,1.06599,7.4,9.5,True
2022-12-28,high,02:00,2,17.9,True,29.5,28.6,164.8,457,72.0,13,True,1.0,1.06445,2.6,29.7,True
2022-12-29,low,02:00,2,15.0,True,7.3,1.8,48.7,0,73.0,1,True,17.0,1.06193,7.3,6.3,True
2022-12-30,low,02:00,2,17.4,True,13.3,3.4,76.4,32,71.0,1,True,62.0,1.06521,13.3,2.3,True
2023-01-02,low,02:01,2,22.5,False,35.2,38.4,156.4,586,,7,True,0.0,1.06894,0.2,38.4,True
2023-01-03,low,02:09,2,29.8,False,130.9,131.3,439.3,251,,2,True,0.0,1.06507,0.3,131.3,True
2023-01-04,high,02:05,2,17.4,False,61.1,61.1,351.1,86,,1,False,,,,,
2023-01-05,low,02:00,2,28.1,False,88.5,87.9,314.9,537,,9,True,1.0,1.0606,1.8,91.2,True
2023-01-06,low,02:00,2,13.9,True,40.1,34.1,288.5,390,20.0,8,True,63.0,1.05259,15.5,43.6,True
2023-01-09,high,02:00,2,23.1,False,82.3,74.6,356.3,589,,9,True,28.0,1.06767,16.5,83.8,True
2023-01-10,high,03:23,3,21.2,True,9.2,11.2,43.4,68,191.0,7,True,0.0,1.07404,0.9,11.2,True
2023-01-11,high,02:00,2,19.5,True,12.3,8.7,63.1,30,95.0,4,True,19.0,1.07447,7.3,12.6,True
2023-01-12,low,02:00,2,13.0,True,17.7,14.4,136.2,122,256.0,15,True,20.0,1.07617,4.8,19.1,True
2023-01-13,high,03:12,3,24.5,True,8.0,8.3,32.7,35,141.0,5,True,0.0,1.08557,2.3,8.3,True
2023-01-16,low,02:00,2,33.6,False,39.2,40.0,116.7,131,,1,True,0.0,1.08413,1.4,40.0,True
2023-01-17,high,03:02,3,26.6,True,36.6,36.8,137.6,385,73.0,7,True,0.0,1.08325,0.9,36.8,True
2023-01-18,high,02:06,2,33.1,False,88.1,88.5,266.2,439,,2,True,0.0,1.07988,0.4,88.5,True
2023-01-19,high,02:39,2,23.3,False,32.6,31.8,139.9,178,,9,True,2.0,1.08051,2.2,32.9,True
2023-01-20,low,02:00,2,16.2,True,7.1,4.6,43.8,0,22.0,1,True,2.0,1.08295,7.1,2.9,True
2023-01-23,high,02:00,2,22.5,True,23.8,21.6,105.8,5,276.0,7,True,19.0,1.0902,23.8,18.3,True
2023-01-24,high,02:00,2,13.6,True,15.0,11.3,110.3,47,46.0,1,True,75.0,1.08817,15.0,12.6,True
2023-01-25,high,02:00,2,19.1,True,8.2,6.5,42.9,22,29.0,1,True,6.0,1.09025,3.8,8.5,True
2023-01-26,low,02:12,2,14.6,True,0.5,0.6,3.4,0,20.0,1,True,0.0,1.0907,0.5,0.6,True
2023-01-27,low,03:20,3,33.4,False,28.1,28.4,84.1,387,,14,True,0.0,1.08661,0.4,28.4,True
2023-01-30,low,02:00,2,18.2,True,8.2,9.2,45.1,22,46.0,2,True,0.0,1.0862,0.7,9.2,True
2023-01-31,low,02:00,2,20.6,True,37.4,33.3,181.6,120,270.0,3,True,8.0,1.08394,5.3,37.5,True
2023-02-01,high,02:00,2,16.7,False,56.0,56.6,335.3,537,,2,True,0.0,1.08681,1.9,56.6,True
2023-02-02,low,02:00,2,19.3,False,120.9,122.0,626.4,489,,6,True,0.0,1.10071,2.3,122.0,True
2023-02-03,high,02:11,2,12.4,True,6.5,5.6,52.4,8,11.0,1,True,17.0,1.0897,6.5,3.0,True
2023-02-06,low,02:51,2,16.7,False,64.7,63.2,387.4,545,,4,True,5.0,1.07825,2.1,65.2,True
2023-02-07,low,02:16,2,14.1,False,59.4,63.0,421.3,495,,7,True,0.0,1.0732,0.1,63.0,True
2023-02-08,high,02:27,2,11.9,True,25.8,25.6,216.8,107,318.0,4,True,8.0,1.07345,4.2,26.2,True
2023-02-09,high,02:00,2,23.3,False,58.1,57.8,249.4,422,,5,True,1.0,1.07302,7.3,60.5,True
2023-02-10,high,02:17,2,21.5,True,13.9,16.2,64.7,49,73.0,7,True,0.0,1.07363,1.4,16.2,True
2023-02-13,high,02:01,2,19.5,False,52.4,51.8,268.7,531,,6,True,87.0,1.06738,14.9,53.4,True
2023-02-14,high,02:00,2,14.5,True,27.9,24.5,192.4,352,38.0,6,True,7.0,1.07366,6.5,31.1,True
2023-02-15,low,02:00,2,30.1,False,49.3,41.2,163.8,532,,6,True,17.0,1.07144,14.5,49.5,True
2023-02-16,high,03:16,3,28.0,True,7.5,7.0,26.8,12,302.0,1,True,3.0,1.07138,3.6,8.4,True
2023-02-17,low,02:01,2,32.8,True,20.0,19.9,61.0,314,177.0,10,True,3.0,1.06336,3.4,21.0,True
2023-02-20,high,02:00,2,17.9,True,13.2,15.1,73.7,66,226.0,4,True,0.0,1.06893,0.1,15.1,True
2023-02-21,low,02:21,2,15.7,True,2.1,1.2,13.4,6,48.0,2,True,1.0,1.06631,1.9,3.2,True
2023-02-22,low,02:16,2,10.3,False,29.0,29.6,281.6,224,,11,True,0.0,1.06541,0.6,29.6,True
2023-02-23,low,02:31,2,14.0,False,31.7,32.7,226.4,386,,11,True,0.0,1.06117,0.5,32.7,True
2023-02-24,low,02:03,2,20.9,False,57.3,56.8,274.2,325,,9,True,1.0,1.05941,1.0,58.2,True
2023-02-27,low,02:00,2,19.8,True,5.0,3.7,25.3,0,103.0,2,True,1.0,1.05405,5.0,3.6,True
2023-02-28,low,02:06,2,24.6,True,3.7,5.3,15.0,20,59.0,4,True,0.0,1.05871,1.2,5.3,True
2023-03-01,high,02:00,2,28.3,False,95.8,84.4,338.5,241,,1,False,,,,,
2023-03-02,low,02:00,2,17.4,False,62.5,58.2,359.2,298,,1,False,,,,,
2023-03-03,high,02:00,2,13.1,True,14.2,9.8,108.4,102,85.0,7,True,21.0,1.06147,6.4,14.3,True
2023-03-06,high,02:20,2,25.8,True,7.4,6.1,28.7,61,108.0,10,True,1.0,1.06488,1.4,8.4,True
2023-03-07,low,02:00,2,16.8,True,1.9,4.0,11.3,6,33.0,2,True,0.0,1.06784,0.3,4.0,True
2023-03-09,high,02:01,2,15.4,False,33.0,31.8,214.3,338,,8,True,1.0,1.05503,1.7,35.9,True
2023-03-10,high,02:33,2,20.0,True,7.5,7.5,37.5,8,35.0,2,True,3.0,1.0599,0.9,7.6,True
2023-03-13,high,02:46,2,73.2,True,0.3,3.2,0.4,0,106.0,1,True,0.0,1.0734,0.3,3.2,True
2023-03-14,low,02:00,2,23.2,True,19.2,20.5,82.8,46,136.0,6,True,0.0,1.06992,1.7,20.5,True
2023-03-15,low,02:18,2,28.5,False,215.4,215.9,755.8,332,,7,True,0.0,1.07317,1.1,215.9,True
2023-03-16,high,02:00,2,17.1,True,32.1,34.6,187.7,78,205.0,3,True,0.0,1.06007,2.8,34.6,True
2023-03-17,high,02:00,2,34.9,True,20.8,10.4,59.6,70,200.0,3,True,143.0,1.06489,20.8,4.3,True
2023-03-20,low,02:00,2,25.2,True,33.5,29.1,132.9,89,108.0,4,True,26.0,1.06661,23.0,35.0,True
2023-03-21,low,02:00,2,12.7,True,3.8,1.5,29.9,0,62.0,3,True,5.0,1.07099,3.8,2.3,True
2023-03-22,low,02:02,2,11.5,True,6.2,4.0,53.9,30,33.0,3,True,17.0,1.07662,5.9,7.2,True
2023-03-23,high,02:00,2,26.7,True,21.2,14.8,79.4,29,151.0,4,True,54.0,1.09053,21.2,5.1,True
2023-03-24,low,03:06,3,18.0,False,104.0,98.9,577.8,116,,1,False,,,,,
2023-03-27,low,02:18,2,20.0,True,6.5,5.0,32.5,16,33.0,1,True,7.0,1.07582,6.0,7.2,True
2023-03-28,high,03:09,3,16.1,False,26.5,27.6,164.6,330,,6,True,0.0,1.08183,0.3,27.6,True
2023-03-29,low,02:00,2,14.8,True,16.9,15.4,114.2,69,144.0,8,True,104.0,1.08357,16.9,9.2,True
2023-03-30,high,02:02,2,17.1,True,7.0,7.2,40.9,54,11.0,3,True,0.0,1.08432,0.2,7.2,True
2023-03-31,low,02:00,2,24.5,False,43.8,40.0,178.8,417,,6,True,45.0,1.09018,13.5,44.4,True
2023-04-03,high,03:00,3,28.5,False,77.2,77.7,270.9,347,,4,True,0.0,1.08162,0.8,77.7,True
2023-04-04,low,02:00,2,21.3,True,3.1,3.6,14.6,0,60.0,2,True,0.0,1.08889,3.1,3.6,True
2023-04-05,low,02:03,2,14.2,False,52.6,50.9,370.4,410,,5,True,16.0,1.09575,5.7,54.8,True
2023-04-06,high,02:33,2,19.8,False,24.0,24.2,121.2,511,,14,True,0.0,1.09041,0.4,24.2,True
2023-04-10,low,02:23,2,17.7,True,1.6,1.0,9.0,4,92.0,2,True,1.0,1.08978,1.0,2.6,True
2023-04-11,high,02:00,2,20.7,False,40.2,36.6,194.2,368,,4,True,35.0,1.08874,9.6,40.5,True
2023-04-12,high,02:00,2,14.0,False,61.1,54.7,436.4,335,,11,True,9.0,1.09275,8.6,62.3,True
2023-04-13,low,02:03,2,21.3,True,6.9,8.8,32.4,55,62.0,3,True,0.0,1.09855,0.5,8.8,True
2023-04-14,high,02:00,2,26.3,True,0.7,3.2,2.7,0,300.0,1,True,0.0,1.10726,0.7,3.2,True
2023-04-18,high,02:00,2,16.8,False,43.8,41.9,260.7,178,,5,True,7.0,1.09369,5.9,45.9,True
2023-04-19,low,02:00,2,19.1,False,38.9,38.7,203.7,231,,4,True,2.0,1.09664,3.9,40.4,True
2023-04-20,high,02:00,2,12.2,True,16.7,17.5,136.9,175,134.0,7,True,0.0,1.09608,1.4,17.5,True
2023-04-21,low,02:00,2,11.3,True,23.8,21.4,210.6,56,244.0,7,True,6.0,1.09628,4.5,24.8,True
2023-04-24,low,02:00,2,15.2,True,14.0,12.1,92.1,72,95.0,3,True,8.0,1.09826,4.7,16.8,True
2023-04-25,low,02:00,2,15.6,False,82.9,82.0,531.4,419,,4,True,2.0,1.10516,3.0,83.1,True
2023-04-26,high,02:00,2,11.6,False,105.9,100.2,912.9,360,,1,False,,,,,
2023-04-27,high,02:00,2,15.1,True,7.5,2.8,49.7,55,174.0,9,True,26.0,1.10539,5.5,7.6,True
2023-04-28,low,02:00,2,26.9,True,40.2,38.5,149.4,299,61.0,3,True,32.0,1.10168,6.4,44.5,True
2023-05-01,low,02:16,2,13.6,True,12.5,11.4,91.9,167,117.0,11,True,1.0,1.10015,1.6,13.3,True
2023-05-02,high,02:57,2,25.8,True,12.3,12.5,47.7,22,43.0,2,True,0.0,1.09941,0.3,12.5,True
2023-05-03,high,02:51,2,24.9,False,29.6,30.7,118.9,363,,3,True,0.0,1.10286,1.3,30.7,True
2023-05-04,high,02:10,2,18.9,True,4.2,4.1,22.2,5,50.0,3,True,6.0,1.10847,4.2,5.1,True
2023-05-05,high,02:49,2,25.6,True,3.3,2.9,12.9,12,239.0,2,True,1.0,1.10435,2.4,4.2,True
2023-05-08,high,02:05,2,23.2,True,13.6,13.8,58.6,115,286.0,7,True,0.0,1.10397,0.1,13.8,True
2023-05-09,high,02:24,2,12.5,True,3.3,2.6,26.4,15,41.0,4,True,4.0,1.09972,1.8,3.5,True
2023-05-10,low,02:05,2,12.8,True,0.1,0.3,0.8,0,59.0,1,True,0.0,1.09646,0.1,0.3,True
2023-05-11,low,02:06,2,24.6,False,73.5,73.4,298.8,361,,4,True,1.0,1.09756,0.4,75.6,True
2023-05-12,high,02:08,2,13.0,True,10.2,10.3,78.5,74,34.0,4,True,0.0,1.09251,0.6,10.3,True
2023-05-15,high,02:00,2,16.3,False,26.5,23.9,162.6,330,,4,True,33.0,1.08641,7.6,26.7,True
2023-05-16,low,02:04,2,16.3,True,5.4,3.8,33.1,23,68.0,2,True,1.0,1.08688,2.0,6.0,True
2023-05-17,low,02:00,2,11.5,False,47.4,39.4,412.2,358,,2,True,34.0,1.08622,12.0,47.5,True
2023-05-18,low,02:00,2,13.1,False,67.9,64.6,518.3,415,,1,False,,,,,
2023-05-19,high,02:14,2,20.0,False,43.5,42.5,217.5,321,,6,True,67.0,1.07795,12.0,44.0,True
2023-05-22,low,02:00,2,13.3,False,21.0,17.9,157.9,78,,9,True,6.0,1.08171,5.9,21.6,True
2023-05-23,low,03:01,3,17.9,False,39.5,41.3,220.7,297,,5,True,0.0,1.08043,1.3,41.3,True
2023-05-24,high,02:00,2,12.1,True,15.1,7.4,124.8,130,114.0,9,True,41.0,1.07792,9.6,15.6,True
2023-05-25,low,02:01,2,19.6,False,28.7,28.2,146.4,341,,4,True,29.0,1.07361,7.9,28.8,True
2023-05-26,high,03:17,3,19.6,True,18.7,19.1,95.4,250,33.0,9,True,0.0,1.07381,0.8,19.1,True
2023-05-29,high,02:00,2,18.2,True,8.0,6.0,44.0,30,96.0,4,True,60.0,1.07344,8.0,4.3,True
2023-05-30,low,02:00,2,24.9,True,28.8,15.3,115.7,86,156.0,4,True,163.0,1.07018,28.8,4.8,True
2023-05-31,low,02:01,2,41.4,False,43.3,41.7,104.6,378,,3,True,15.0,1.0695,5.6,44.1,True
2023-06-01,low,02:00,2,14.9,True,18.5,14.7,124.2,103,122.0,8,True,10.0,1.06804,7.0,18.7,True
2023-06-02,high,02:00,2,10.9,True,9.9,5.5,90.8,10,290.0,8,True,51.0,1.07687,9.9,8.3,True
2023-06-05,low,02:51,2,14.3,True,12.5,13.5,87.4,253,56.0,12,True,0.0,1.06912,1.1,13.5,True
2023-06-06,high,02:00,2,14.8,True,8.2,9.1,55.4,31,58.0,10,True,0.0,1.07237,0.9,9.1,True
2023-06-07,low,02:00,2,15.6,True,20.5,14.6,131.4,73,114.0,1,True,177.0,1.06896,20.5,2.2,True
2023-06-08,high,02:00,2,8.6,True,7.6,8.2,88.4,48,37.0,7,True,0.0,1.07108,0.1,8.2,True
2023-06-09,low,02:09,2,9.3,False,21.9,20.8,235.5,387,,10,True,6.0,1.07758,3.2,22.0,True
2023-06-12,high,02:00,2,17.3,False,39.7,40.0,229.5,223,,8,True,0.0,1.075,0.3,40.0,True
2023-06-13,high,02:00,2,21.0,False,43.3,35.6,206.2,336,,1,True,373.0,1.07785,43.3,29.2,True
2023-06-14,low,02:00,2,10.4,True,9.3,1.2,89.4,0,92.0,6,True,30.0,1.07862,9.3,2.4,True
2023-06-15,low,02:47,2,36.3,True,4.5,4.7,12.4,5,145.0,3,True,0.0,1.08083,0.2,4.7,True
2023-06-16,high,02:21,2,15.3,True,11.7,7.8,76.5,13,48.0,4,True,22.0,1.09485,11.7,4.7,True
2023-06-19,low,02:05,2,12.7,False,23.6,24.9,185.8,230,,5,True,0.0,1.09348,0.3,24.9,True
2023-06-20,high,02:00,2,15.5,True,20.0,21.9,129.0,119,183.0,6,True,0.0,1.09242,1.1,21.9,True
2023-06-21,low,02:00,2,9.3,True,5.9,7.4,63.4,10,116.0,7,True,0.0,1.09132,0.6,7.4,True
2023-06-22,low,02:00,2,8.3,True,6.9,6.3,83.1,62,41.0,5,True,1.0,1.09889,1.2,9.2,True
2023-06-23,low,02:00,2,26.4,False,87.8,86.4,332.6,188,,1,False,,,,,
2023-06-26,high,02:12,2,10.9,True,1.2,0.8,11.0,1,23.0,1,True,2.0,1.09074,1.2,2.5,True
2023-06-27,high,03:01,3,32.9,False,41.6,40.9,126.4,283,,4,True,10.0,1.09346,4.7,42.0,True
2023-06-28,low,02:43,2,19.3,True,6.1,4.6,31.6,13,158.0,2,True,2.0,1.09426,2.2,6.6,True
2023-06-29,low,02:27,2,25.6,True,0.8,0.6,3.1,0,51.0,2,True,1.0,1.08912,0.8,1.1,True
2023-06-30,low,02:11,2,15.2,True,25.0,26.3,164.5,146,143.0,8,True,0.0,1.08615,0.3,26.3,True
2023-07-03,low,02:07,2,17.2,True,30.2,27.8,175.6,108,230.0,3,True,245.0,1.09012,30.2,8.9,True
2023-07-04,low,02:00,2,13.9,False,10.3,3.5,74.1,177,,8,True,19.0,1.09039,7.3,11.8,True
2023-07-05,low,02:25,2,15.8,True,3.7,4.3,23.4,5,37.0,2,True,0.0,1.08756,0.7,4.3,True
2023-07-06,high,02:00,2,16.0,False,41.8,42.6,261.2,282,,5,True,0.0,1.08551,4.7,42.6,True
2023-07-07,high,02:00,2,9.2,True,8.7,5.7,94.6,11,42.0,1,True,4.0,1.08903,3.6,9.9,True
2023-07-10,low,02:00,2,16.7,True,7.8,6.0,46.7,10,193.0,5,True,2.0,1.09529,7.3,7.9,True
2023-07-11,high,02:18,2,18.6,True,6.9,6.4,37.1,6,156.0,5,True,2.0,1.10198,1.1,7.1,True
2023-07-12,high,02:17,2,21.5,False,91.9,92.1,427.4,372,,2,True,0.0,1.10332,0.2,92.1,True
2023-07-13,low,02:00,2,12.3,True,5.6,4.3,45.5,0,58.0,1,True,2.0,1.11368,5.6,2.3,True
2023-07-14,low,02:47,2,29.5,True,9.3,7.8,31.5,32,115.0,2,True,16.0,1.1215,7.9,10.9,True
2023-07-17,high,02:00,2,14.9,True,19.1,19.6,128.2,161,172.0,2,True,0.0,1.12291,2.9,19.6,True
2023-07-18,high,02:48,2,21.4,True,19.7,19.8,92.1,44,78.0,5,True,0.0,1.12558,0.5,19.8,True
2023-07-19,high,02:00,2,16.6,True,2.9,14.7,17.5,0,15.0,1,True,0.0,1.12209,2.9,14.7,True
2023-07-20,low,03:39,3,25.4,False,63.2,58.1,248.8,304,,9,True,19.0,1.12054,5.7,64.9,True
2023-07-21,high,02:00,2,12.1,True,3.2,2.8,26.4,39,55.0,8,True,1.0,1.11399,1.8,5.0,True
2023-07-24,high,02:45,2,13.3,True,14.2,14.0,106.8,26,19.0,1,True,1.0,1.11325,1.3,14.4,True
2023-07-25,high,02:19,2,18.8,True,5.3,4.7,28.2,15,86.0,7,True,4.0,1.10814,1.4,5.4,True
2023-07-26,high,02:00,2,15.3,False,33.1,27.2,216.3,294,,1,False,,,,,
2023-07-27,high,03:28,3,40.4,True,26.1,26.6,64.6,96,116.0,2,True,0.0,1.11173,0.1,26.6,True
2023-07-28,high,02:45,2,16.8,True,2.9,2.8,17.3,0,10.0,1,True,1.0,1.09835,2.9,4.8,True
2023-07-31,low,02:04,2,18.6,True,2.4,2.5,12.9,50,39.0,5,True,0.0,1.10092,0.5,2.5,True
2023-08-01,low,03:05,3,21.2,False,28.0,28.4,132.1,346,,7,True,0.0,1.09807,0.7,28.4,True
2023-08-02,low,04:08,4,27.8,False,62.4,59.8,224.5,382,,8,True,2.0,1.09812,4.3,63.4,True
2023-08-03,low,02:43,2,18.9,True,18.1,18.0,95.8,115,243.0,12,True,141.0,1.09306,18.1,9.0,True
2023-08-04,low,02:52,2,15.1,True,11.5,11.6,76.2,338,0.0,10,True,0.0,1.09465,0.2,11.6,True
2023-08-07,low,02:00,2,16.6,False,29.7,18.7,178.9,250,,6,True,418.0,1.09956,29.7,10.0,True
2023-08-08,high,02:34,2,28.6,True,5.7,4.6,19.9,7,50.0,1,True,14.0,1.10051,5.7,1.3,True
2023-08-09,high,02:00,2,15.5,False,24.6,19.8,158.7,485,,3,True,22.0,1.09705,8.5,24.8,True
2023-08-10,high,02:00,2,14.6,False,83.1,79.7,569.2,392,,1,False,,,,,
2023-08-11,high,02:16,2,18.2,True,5.2,5.7,28.6,148,63.0,8,True,0.0,1.09974,0.1,5.7,True
2023-08-14,low,02:01,2,17.5,True,3.1,2.9,17.7,11,69.0,2,True,3.0,1.09296,2.3,3.5,True
2023-08-15,high,02:00,2,17.2,True,27.3,28.4,158.7,235,155.0,3,True,0.0,1.09164,1.4,28.4,True
2023-08-16,high,02:00,2,12.8,True,22.8,17.5,178.1,153,267.0,4,True,7.0,1.09115,7.6,23.0,True
2023-08-17,high,02:20,2,13.1,False,43.1,42.1,329.0,377,,6,True,1.0,1.0874,1.3,44.0,True
2023-08-18,low,02:56,2,22.1,False,26.7,26.5,120.8,342,,13,True,1.0,1.08723,0.8,27.3,True
2023-08-21,high,03:12,3,14.6,False,29.5,29.0,202.1,278,,12,True,1.0,1.0882,1.3,31.6,True
2023-08-22,high,02:21,2,22.6,True,14.5,14.2,64.2,88,152.0,2,True,17.0,1.09157,5.0,14.6,True
2023-08-23,high,02:00,2,15.0,True,11.7,9.5,78.0,85,5.0,4,True,7.0,1.08553,3.5,16.0,True
2023-08-24,low,02:37,2,16.7,False,44.1,43.7,264.1,376,,10,True,3.0,1.08594,2.0,45.2,True
2023-08-25,low,02:58,2,24.1,True,13.8,13.7,57.3,63,182.0,4,True,1.0,1.07809,0.1,14.8,True
2023-08-28,high,02:00,2,14.0,False,12.0,9.5,85.7,279,,11,True,118.0,1.0809,10.7,13.1,True
2023-08-29,low,02:00,2,16.9,True,39.1,38.6,231.4,437,45.0,4,True,2.0,1.08217,1.1,39.5,True
2023-08-30,high,02:06,2,8.5,True,4.5,4.9,52.9,18,51.0,5,True,0.0,1.08717,0.7,4.9,True
2023-08-31,low,02:00,2,19.4,False,83.4,80.2,429.9,598,,1,False,,,,,
2023-09-01,low,02:22,2,17.8,True,7.9,2.5,44.4,8,60.0,1,True,23.0,1.08368,7.9,0.8,True
2023-09-04,high,02:03,2,14.1,False,21.5,21.2,152.5,307,,7,True,10.0,1.07868,3.7,21.9,True
2023-09-05,low,02:06,2,17.5,False,74.5,75.7,425.7,535,,2,True,0.0,1.07819,0.2,75.7,True
