date,day_of_week,asian_high,asian_low,asian_range_pips,yday_high,yday_low,yday_open,yday_close,dby_high,dby_low,setup1_sell,setup1_buy,setup2_sell,setup2_buy,predicted_side_setup1,predicted_side_setup2,predicted_side,actual_side,actual_sweep_time,actual_sweep_hour,session_bucket,reached_yesterday_extreme,mixed_day,agree_day
2023-07-24,Monday,1.11327,1.11194,13.3,1.11327,1.11194,1.11197,1.11255,1.11449,1.11079,True,True,False,False,conflict,none,conflict,low,00:30,0,before_session,True,False,False
2023-07-25,Tuesday,1.10815,1.10627,18.8,1.11469,1.10602,1.11254,1.10782,1.11327,1.11194,False,True,False,False,low,none,low,high,02:19,2,in_session,True,True,False
2023-07-26,Wednesday,1.1053,1.10377,15.3,1.10868,1.10255,1.10782,1.10493,1.11469,1.10602,False,False,False,False,none,none,none,high,00:23,0,before_session,False,False,False
2023-07-27,Thursday,1.11178,1.10774,40.4,1.11178,1.10462,1.10492,1.11002,1.10868,1.10255,True,False,False,False,high,none,high,high,03:28,3,in_session,True,False,True
2023-07-28,Friday,1.09882,1.09714,16.8,1.11439,1.09662,1.11002,1.09765,1.11178,1.10462,False,True,False,False,low,none,low,low,00:11,0,before_session,False,False,True
2023-07-31,Monday,1.10277,1.10091,18.6,1.10282,1.10091,1.10206,1.10123,1.10475,1.09435,True,True,False,False,conflict,none,conflict,low,00:33,0,before_session,True,False,False
2023-08-01,Tuesday,1.10015,1.09803,21.2,1.10458,1.09803,1.10124,1.09855,1.10282,1.10091,False,True,False,False,low,none,low,low,03:05,3,in_session,False,False,True
2023-08-02,Wednesday,1.1008,1.09802,27.8,1.10192,1.09523,1.09854,1.09868,1.10458,1.09803,False,False,False,False,none,none,none,low,04:08,4,in_session,False,False,False
2023-08-03,Thursday,1.09492,1.09303,18.9,1.10006,1.09178,1.09869,1.09347,1.10192,1.09523,False,True,False,False,low,none,low,low,00:35,0,before_session,False,False,True
2023-08-04,Friday,1.09615,1.09464,15.1,1.09628,1.09122,1.09347,1.09542,1.10006,1.09178,False,False,False,False,none,none,none,low,02:52,2,in_session,True,False,False
2023-08-07,Monday,1.10117,1.09951,16.6,1.10151,1.09951,1.10141,1.09955,1.10419,1.09349,False,True,False,False,low,none,low,low,00:00,0,before_session,False,False,True
2023-08-08,Tuesday,1.10054,1.09768,28.6,1.10116,1.09654,1.09955,1.09818,1.10151,1.09951,False,False,False,False,none,none,none,high,02:34,2,in_session,True,False,False
2023-08-09,Wednesday,1.09707,1.09552,15.5,1.10111,1.0929,1.09817,1.09665,1.10116,1.09654,False,False,False,False,none,none,none,high,01:04,1,in_session,False,False,False
2023-08-10,Thursday,1.09819,1.09673,14.6,1.09953,1.0962,1.09665,1.09791,1.10111,1.0929,True,False,False,False,high,none,high,high,00:03,0,before_session,False,False,True
2023-08-11,Friday,1.09979,1.09797,18.2,1.1065,1.09761,1.09791,1.09872,1.09953,1.0962,False,False,False,False,none,none,none,high,02:16,2,in_session,True,False,False
2023-08-14,Monday,1.09467,1.09292,17.5,1.09517,1.09292,1.09493,1.09321,1.10049,1.09429,True,True,False,False,conflict,none,conflict,low,02:01,2,in_session,True,False,False
2023-08-15,Tuesday,1.09175,1.09003,17.2,1.096,1.08747,1.09321,1.09143,1.09517,1.09292,False,False,False,False,none,none,none,high,02:00,2,in_session,False,False,False
2023-08-16,Wednesday,1.09117,1.08989,12.8,1.09524,1.08969,1.09145,1.09064,1.096,1.08747,False,False,False,False,none,none,none,high,00:55,0,before_session,True,False,False
2023-08-17,Thursday,1.08749,1.08618,13.1,1.09345,1.08618,1.09064,1.08642,1.09524,1.08969,False,False,False,False,none,none,none,high,02:20,2,in_session,False,False,False
2023-08-18,Friday,1.08938,1.08717,22.1,1.0918,1.08563,1.08642,1.08859,1.09345,1.08618,False,False,False,False,none,none,none,low,02:56,2,in_session,False,False,False
2023-08-21,Monday,1.08841,1.08695,14.6,1.08841,1.08664,1.08672,1.08803,1.08879,1.0845,True,False,False,False,high,none,high,high,01:06,1,in_session,False,False,True
2023-08-22,Tuesday,1.09158,1.08932,22.6,1.09158,1.08723,1.08804,1.0915,1.08841,1.08664,True,False,False,False,high,none,high,high,00:07,0,before_session,True,False,True
2023-08-23,Wednesday,1.08596,1.08446,15.0,1.09303,1.08329,1.09149,1.08574,1.09158,1.08723,False,True,False,False,low,none,low,high,00:57,0,before_session,True,True,False
2023-08-24,Thursday,1.0875,1.08583,16.7,1.0875,1.08025,1.08574,1.08657,1.09303,1.08329,True,False,False,False,high,none,high,high,01:25,1,in_session,False,False,True
2023-08-25,Friday,1.0804,1.07799,24.1,1.08764,1.07799,1.08658,1.07804,1.0875,1.08025,False,True,False,False,low,none,low,low,00:11,0,before_session,False,False,True
2023-08-28,Monday,1.08101,1.07961,14.0,1.08101,1.07933,1.07957,1.08094,1.08417,1.07658,True,False,False,False,high,none,high,high,00:02,0,before_session,False,False,True
2023-08-29,Tuesday,1.08382,1.08213,16.9,1.08382,1.07989,1.08093,1.08362,1.08101,1.07933,False,False,False,False,none,none,none,low,01:30,1,in_session,True,False,False
2023-08-30,Wednesday,1.08721,1.08636,8.5,1.08919,1.07822,1.08362,1.08691,1.08382,1.07989,False,False,False,False,none,none,none,low,00:44,0,before_session,True,False,False
2023-08-31,Thursday,1.09394,1.092,19.4,1.09454,1.08551,1.0869,1.09204,1.08919,1.07822,False,False,False,False,none,none,none,low,00:24,0,before_session,False,False,False
2023-09-01,Friday,1.08541,1.08363,17.8,1.09244,1.08347,1.09205,1.08417,1.09454,1.08551,False,True,False,False,low,none,low,low,02:22,2,in_session,False,False,True
2023-09-04,Monday,1.07872,1.07731,14.1,1.07872,1.07716,1.07748,1.07857,1.08819,1.07716,True,False,False,False,high,none,high,high,01:00,1,in_session,False,False,True
2023-09-05,Tuesday,1.07982,1.07807,17.5,1.08087,1.07807,1.07857,1.07884,1.07872,1.07716,False,True,False,False,low,none,low,low,02:06,2,in_session,False,False,True
2023-09-06,Wednesday,1.07343,1.07131,21.2,1.07938,1.07062,1.07884,1.07332,1.08087,1.07807,False,False,False,False,none,none,none,high,00:06,0,before_session,True,False,False
2023-09-07,Thursday,1.07317,1.0719,12.7,1.07488,1.07025,1.07331,1.07297,1.07938,1.07062,False,False,False,False,none,none,none,low,00:47,0,before_session,False,False,False
2023-09-08,Friday,1.07232,1.06971,26.1,1.07302,1.06861,1.07295,1.07164,1.07488,1.07025,False,False,False,False,none,none,none,high,01:56,1,in_session,False,False,False
2023-09-11,Monday,1.0728,1.07099,18.1,1.0728,1.07075,1.07147,1.07225,1.07438,1.06941,True,False,False,False,high,none,high,high,00:18,0,before_session,False,False,True
2023-09-12,Tuesday,1.07692,1.07375,31.7,1.07692,1.07154,1.07226,1.07463,1.0728,1.07075,False,True,False,False,low,none,low,low,01:32,1,in_session,False,False,True
2023-09-13,Wednesday,1.07648,1.07446,20.2,1.07648,1.07055,1.07462,1.07471,1.07692,1.07154,False,False,False,False,none,none,none,low,01:44,1,in_session,False,False,False
2023-09-14,Thursday,1.07464,1.07301,16.3,1.07614,1.0711,1.07472,1.07445,1.07648,1.07055,False,False,False,False,none,none,none,high,00:08,0,before_session,True,False,False
2023-09-15,Friday,1.06483,1.06332,15.1,1.07521,1.06318,1.07446,1.06474,1.07614,1.0711,False,False,False,False,none,none,none,high,00:05,0,before_session,False,False,False
2023-09-18,Monday,1.06736,1.06609,12.7,1.06736,1.06578,1.06588,1.06641,1.06877,1.06443,True,True,False,False,conflict,none,conflict,high,02:01,2,in_session,True,False,False
2023-09-19,Tuesday,1.06965,1.06807,15.8,1.06986,1.06546,1.06641,1.06826,1.06736,1.06578,False,False,False,False,none,none,none,low,00:45,0,before_session,True,False,False
2023-09-20,Wednesday,1.06897,1.06781,11.6,1.0718,1.06746,1.06826,1.06795,1.06986,1.06546,False,True,False,False,low,none,low,low,02:00,2,in_session,True,False,True
2023-09-21,Thursday,1.06503,1.06167,33.6,1.07368,1.06167,1.06794,1.06365,1.0718,1.06746,False,False,False,False,none,none,none,high,02:52,2,in_session,False,False,False
2023-09-22,Friday,1.06626,1.06409,21.7,1.06734,1.06246,1.06366,1.06514,1.07368,1.06167,False,True,False,False,low,none,low,high,03:08,3,in_session,True,True,False
2023-09-25,Monday,1.06555,1.0643,12.5,1.06555,1.06424,1.06513,1.0648,1.06716,1.0615,False,True,False,False,low,none,low,low,01:57,1,in_session,False,False,True
2023-09-26,Tuesday,1.05919,1.05783,13.6,1.06531,1.05753,1.06479,1.05858,1.06555,1.06424,False,True,False,False,low,none,low,high,00:56,0,before_session,True,True,False
2023-09-27,Wednesday,1.0572,1.05559,16.1,1.0609,1.05559,1.05857,1.05619,1.06531,1.05753,False,True,False,False,low,none,low,low,01:22,1,in_session,False,False,True
2023-09-28,Thursday,1.0516,1.04987,17.3,1.0574,1.0488,1.05619,1.0504,1.0609,1.05559,False,False,False,False,none,none,none,low,00:09,0,before_session,True,False,False
2023-09-29,Friday,1.05827,1.05579,24.8,1.05827,1.0491,1.0504,1.05754,1.0574,1.0488,True,False,False,False,high,none,high,high,01:11,1,in_session,False,False,True
2023-10-02,Monday,1.05707,1.05623,8.4,1.05721,1.05578,1.05672,1.05698,1.06169,1.05638,True,False,False,False,high,none,high,high,00:06,0,before_session,True,False,True
2023-10-03,Tuesday,1.04803,1.04638,16.5,1.05919,1.04638,1.05697,1.04683,1.05721,1.05578,False,True,False,False,low,none,low,low,00:17,0,before_session,False,False,True
2023-10-04,Wednesday,1.04755,1.0457,18.5,1.04933,1.04483,1.04683,1.04592,1.05919,1.04638,False,False,False,False,none,none,none,low,02:25,2,in_session,True,False,False
2023-10-05,Thursday,1.05288,1.05022,26.6,1.05321,1.04514,1.04593,1.0525,1.04933,1.04483,False,False,False,False,none,none,none,low,03:28,3,in_session,True,False,False
2023-10-06,Friday,1.05479,1.05381,9.8,1.05518,1.05,1.05249,1.05423,1.05321,1.04514,True,False,False,False,high,none,high,low,01:35,1,in_session,True,True,False
2023-10-09,Monday,1.05742,1.05515,22.7,1.05742,1.05494,1.05529,1.05521,1.05999,1.04824,False,True,False,False,low,none,low,low,00:05,0,before_session,False,False,True
2023-10-10,Tuesday,1.05836,1.0566,17.6,1.05836,1.05194,1.05522,1.05694,1.05742,1.05494,True,False,False,False,high,none,high,low,00:04,0,before_session,True,True,False
2023-10-11,Wednesday,1.06142,1.06012,13.0,1.06198,1.05542,1.05693,1.06047,1.05836,1.05194,True,False,False,False,high,none,high,low,01:57,1,in_session,True,True,False
2023-10-12,Thursday,1.0629,1.06199,9.1,1.06346,1.05806,1.06047,1.06287,1.06198,1.05542,True,False,False,False,high,none,high,high,00:06,0,before_session,True,False,True
2023-10-13,Friday,1.0548,1.05345,13.5,1.06397,1.05257,1.06285,1.05455,1.06346,1.05806,False,False,False,False,none,none,none,high,00:43,0,before_session,True,False,False
2023-10-16,Monday,1.05257,1.05156,10.1,1.05257,1.05025,1.05083,1.05235,1.05584,1.04954,True,False,False,False,high,none,high,high,00:08,0,before_session,False,False,True
2023-10-17,Tuesday,1.05607,1.05462,14.5,1.05627,1.05223,1.05234,1.05498,1.05257,1.05025,False,False,False,False,none,none,none,low,00:14,0,before_session,True,False,False
2023-10-18,Wednesday,1.05789,1.05604,18.5,1.05948,1.05328,1.05499,1.05754,1.05627,1.05223,False,False,False,False,none,none,none,high,01:08,1,in_session,True,False,False
2023-10-19,Thursday,1.05418,1.05323,9.5,1.05941,1.05231,1.05754,1.05338,1.05948,1.05328,False,False,False,False,none,none,none,low,00:34,0,before_session,False,False,False
2023-10-20,Friday,1.05864,1.05683,18.1,1.06163,1.05282,1.05336,1.05759,1.05941,1.05231,False,False,False,False,none,none,none,low,02:17,2,in_session,False,False,False
2023-10-23,Monday,1.05902,1.05733,16.9,1.05968,1.05733,1.0595,1.05751,1.06035,1.05649,True,True,False,False,conflict,none,conflict,low,02:18,2,in_session,True,False,False
2023-10-24,Tuesday,1.06871,1.06668,20.3,1.06871,1.05714,1.0575,1.06824,1.05968,1.05733,True,False,False,False,high,none,high,high,03:02,3,in_session,False,False,True
2023-10-25,Wednesday,1.0605,1.05897,15.3,1.06942,1.0583,1.06825,1.0602,1.06871,1.05714,False,True,False,False,low,none,low,high,00:57,0,before_session,True,True,False
2023-10-26,Thursday,1.05691,1.05414,27.7,1.06067,1.05414,1.06019,1.05467,1.06942,1.0583,False,True,False,False,low,none,low,low,01:58,1,in_session,False,False,True
2023-10-27,Friday,1.05666,1.05525,14.1,1.05666,1.05221,1.05467,1.05644,1.06067,1.05414,True,False,False,False,high,none,high,high,00:25,0,before_session,False,False,True
2023-10-30,Monday,1.05658,1.05584,7.4,1.05749,1.05551,1.05644,1.05609,1.0597,1.05354,True,True,False,False,conflict,none,conflict,low,01:32,1,in_session,True,False,False
2023-10-31,Tuesday,1.06126,1.05906,22.0,1.0625,1.05471,1.05609,1.05938,1.05749,1.05551,True,False,False,False,high,none,high,high,02:32,2,in_session,False,False,True
2023-11-01,Wednesday,1.05764,1.05659,10.5,1.06748,1.05574,1.05938,1.05672,1.0625,1.05471,False,True,False,False,low,none,low,low,00:00,0,before_session,False,False,True
2023-11-02,Thursday,1.06021,1.05932,8.9,1.06021,1.05167,1.05671,1.05959,1.06748,1.05574,True,False,False,False,high,none,high,high,02:29,2,in_session,False,False,True
2023-11-03,Friday,1.06287,1.06146,14.1,1.06675,1.0591,1.05958,1.06264,1.06021,1.05167,False,False,False,False,none,none,none,high,00:33,0,before_session,False,False,False
2023-11-06,Monday,1.07375,1.07222,15.3,1.07375,1.07207,1.07232,1.07356,1.07467,1.06197,True,False,False,False,high,none,high,high,00:40,0,before_session,False,False,True
2023-11-07,Tuesday,1.07139,1.07051,8.8,1.07562,1.07051,1.07355,1.07064,1.07375,1.07207,False,True,False,False,low,none,low,low,01:31,1,in_session,False,False,True
2023-11-08,Wednesday,1.06992,1.06863,12.9,1.07116,1.0664,1.07065,1.0692,1.07562,1.07051,False,True,False,False,low,none,low,low,00:34,0,before_session,True,False,True
2023-11-09,Thursday,1.07156,1.07028,12.8,1.0716,1.06593,1.0692,1.07088,1.07116,1.0664,False,False,False,False,none,none,none,low,00:55,0,before_session,True,False,False
2023-11-10,Friday,1.0675,1.06667,8.3,1.07254,1.06601,1.07088,1.06712,1.0716,1.06593,False,True,False,False,low,none,low,low,00:11,0,before_session,False,False,True
2023-11-13,Monday,1.0689,1.0681,8.0,1.06906,1.06799,1.06818,1.06842,1.06927,1.0656,True,False,False,False,high,none,high,high,01:22,1,in_session,True,False,True
2023-11-14,Tuesday,1.07022,1.06945,7.7,1.07061,1.0665,1.06842,1.06963,1.06906,1.06799,True,False,False,False,high,none,high,low,00:14,0,before_session,True,True,False
2023-11-15,Wednesday,1.08836,1.08673,16.3,1.08875,1.06928,1.06962,1.08777,1.07061,1.0665,False,False,False,False,none,none,none,low,02:09,2,in_session,False,False,False
2023-11-16,Thursday,1.08558,1.083,25.8,1.08858,1.083,1.08778,1.08369,1.08875,1.06928,False,False,False,False,none,none,none,high,04:00,4,in_session,False,False,False
2023-11-17,Friday,1.08569,1.08492,7.7,1.08955,1.08334,1.08369,1.08502,1.08858,1.083,False,True,False,False,low,none,low,low,00:22,0,before_session,False,False,True
2023-11-20,Monday,1.09358,1.09014,34.4,1.09358,1.08974,1.09095,1.0922,1.09148,1.08247,True,False,False,False,high,none,high,high,04:24,4,in_session,False,False,True
2023-11-21,Tuesday,1.09651,1.0943,22.1,1.09651,1.09129,1.09219,1.09586,1.09358,1.08974,False,False,False,False,none,none,none,low,04:30,4,in_session,False,False,False
2023-11-22,Wednesday,1.09229,1.09088,14.1,1.09639,1.09001,1.09589,1.09137,1.09651,1.09129,False,True,False,False,low,none,low,low,00:16,0,before_session,False,False,True
2023-11-23,Thursday,1.09057,1.08885,17.2,1.09197,1.08522,1.09136,1.09025,1.09639,1.09001,True,False,False,False,high,none,high,high,00:44,0,before_session,False,False,True
2023-11-24,Friday,1.09102,1.08949,15.3,1.09303,1.0887,1.09025,1.09035,1.09197,1.08522,False,False,False,False,none,none,none,high,00:55,0,before_session,False,False,False
2023-11-27,Monday,1.09497,1.09267,23.0,1.09497,1.09267,1.09438,1.09473,1.09486,1.09014,True,False,False,False,high,none,high,high,00:57,0,before_session,True,False,True
2023-11-28,Tuesday,1.09628,1.0952,10.8,1.09628,1.09251,1.09472,1.09524,1.09497,1.09267,False,False,False,False,none,none,none,low,00:00,0,before_session,True,False,False
2023-11-29,Wednesday,1.10171,1.09967,20.4,1.10171,1.09344,1.09523,1.10025,1.09628,1.09251,False,False,False,False,none,none,none,low,01:16,1,in_session,False,False,False
2023-11-30,Thursday,1.09825,1.09672,15.3,1.10045,1.09601,1.10024,1.09689,1.10171,1.09344,False,True,False,False,low,none,low,low,00:42,0,before_session,False,False,True
2023-12-01,Friday,1.09127,1.08982,14.5,1.09817,1.08794,1.0969,1.09066,1.10045,1.09601,False,False,False,False,none,none,none,low,02:57,2,in_session,False,False,False
2023-12-04,Monday,1.08858,1.08665,19.3,1.08948,1.08665,1.08771,1.08714,1.09122,1.08287,False,True,False,False,low,none,low,low,02:02,2,in_session,False,False,True
2023-12-05,Tuesday,1.08444,1.08345,9.9,1.08807,1.0804,1.08715,1.0844,1.08948,1.08665,False,False,False,False,none,none,none,high,00:00,0,before_session,True,False,False
2023-12-06,Wednesday,1.07996,1.07879,11.7,1.08474,1.07781,1.0844,1.07943,1.08807,1.0804,False,True,False,False,low,none,low,high,00:33,0,before_session,True,True,False
