entry_bar,outcome,r_multiple,risk_pips
930666,LOSS,-1.0,6.1
930731,OPEN,0.0,5.2
931795,LOSS,-1.0,6.2
931875,WIN,1.832,13.1
933177,LOSS,-1.0,7.8
933262,WIN,0.0,46.2
937536,LOSS,-1.0,4.0
937551,LOSS,-1.0,1.5
937581,LOSS,-1.0,4.2
937806,OPEN,0.0,15.6
940380,WIN,1.275,5.1
944713,LOSS,-1.0,4.8
944788,LOSS,-1.0,12.9
945008,OPEN,0.0,9.6
947468,LOSS,-1.0,9.7
947528,LOSS,-1.0,12.7
947583,LOSS,-1.0,19.9
947793,LOSS,-1.0,1.3
947828,LOSS,-1.0,1.5
947948,WIN,0.0,26.1
950345,WIN,4.37,5.4
951845,LOSS,-1.0,5.8
952225,LOSS,-1.0,11.1
952290,OPEN,0.0,13.4
956056,WIN,1.316,9.5
957529,LOSS,-1.0,9.9
957664,LOSS,-1.0,6.0
957734,LOSS,-1.0,9.7
957999,OPEN,0.0,26.4
958929,WIN,0.493,6.7
963256,LOSS,-1.0,5.1
963346,LOSS,-1.0,10.8
963421,LOSS,-1.0,8.8
963661,LOSS,-1.0,8.0
963731,OPEN,0.0,14.3
964703,WIN,0.0,34.3
968977,WIN,0.81,10.0
971765,LOSS,-1.0,8.3
971855,LOSS,-1.0,9.4
971915,LOSS,-1.0,8.5
971995,OPEN,0.0,8.6
984670,LOSS,-1.0,9.6
984735,WIN,0.376,11.7
986124,LOSS,-1.0,4.0
986139,WIN,0.0,9.5
987585,LOSS,-1.0,0.5
987660,LOSS,-1.0,9.5
987735,LOSS,-1.0,4.4
987750,LOSS,-1.0,7.6
987975,LOSS,-1.0,11.2
988075,OPEN,0.0,11.0
990429,WIN,4.617,6.0
996217,WIN,3.102,5.9
1000511,LOSS,-1.0,3.5
1000541,WIN,0.327,5.5
1001954,LOSS,-1.0,2.7
1002139,LOSS,-1.0,6.4
1002374,LOSS,-1.0,7.3
1002484,OPEN,0.0,9.1
1003520,LOSS,-1.0,7.6
1003645,WIN,8.506,7.9
1004832,WIN,1.0,5.2
1006314,WIN,0.098,15.3
1007690,LOSS,-1.0,4.2
1007770,LOSS,-1.0,7.8
1007870,LOSS,-1.0,4.0
1008055,LOSS,-1.0,19.0
1008110,LOSS,-1.0,9.1
1008265,LOSS,-1.0,4.3
1009122,LOSS,-1.0,10.5
1009217,OPEN,0.0,14.1
1016273,LOSS,-1.0,2.5
1016368,LOSS,-1.0,4.1
1016438,WIN,0.353,15.0
1017736,LOSS,-1.0,8.2
1017781,LOSS,-1.0,6.2
1017896,LOSS,-1.0,8.2
1018121,LOSS,-1.0,10.2
1020697,LOSS,-1.0,9.1
1020977,LOSS,-1.0,16.5
1021097,OPEN,0.0,28.2
1023599,LOSS,-1.0,10.3
1023899,OPEN,0.0,9.7
1027803,LOSS,-1.0,8.1
1027853,WIN,0.962,21.3
1029191,LOSS,-1.0,3.9
1029211,LOSS,-1.0,9.3
1029276,LOSS,-1.0,7.7
1029471,LOSS,-1.0,5.4
1029681,OPEN,0.0,7.6
1030615,WIN,4.159,6.3
1046408,LOSS,-1.0,7.4
1046483,LOSS,-1.0,4.1
1046628,LOSS,-1.0,11.4
1046763,OPEN,0.0,9.4
1052123,LOSS,-1.0,3.2
1052193,LOSS,-1.0,6.9
1052243,LOSS,-1.0,3.7
1052293,LOSS,-1.0,6.5
1052538,LOSS,-1.0,9.0
1052578,LOSS,-1.0,4.1
1052608,OPEN,0.0,11.5
1053716,LOSS,-1.0,7.1
1053951,LOSS,-1.0,17.8
1054081,LOSS,-1.0,9.2
1054106,OPEN,0.0,4.7
1061087,LOSS,-1.0,4.8
1061292,LOSS,-1.0,4.3
1061397,LOSS,-1.0,7.9
1061462,LOSS,-1.0,6.8
1061597,LOSS,-1.0,6.3
1062538,WIN,0.73,7.4
1066879,WIN,1.743,7.0
1068301,LOSS,-1.0,3.7
1068321,LOSS,-1.0,7.3
1068426,OPEN,0.0,7.7
1075424,WIN,1.925,4.0
1082282,LOSS,-1.0,2.6
1082447,WIN,0.0,9.7
1086610,WIN,16.273,2.2
1088110,LOSS,-1.0,8.7
1088120,LOSS,-1.0,7.5
1088220,LOSS,-1.0,8.0
1088495,OPEN,0.0,21.0
1089544,LOSS,-1.0,8.1
1089614,LOSS,-1.0,7.5
1089849,LOSS,-1.0,10.0
1092394,WIN,0.0,10.5
1098136,LOSS,-1.0,6.7
1098171,LOSS,-1.0,7.3
1098261,WIN,3.078,6.4
1099606,WIN,1.254,5.9
1100993,WIN,1.568,8.1
1102427,LOSS,-1.0,2.8
1102467,LOSS,-1.0,7.2
1102712,LOSS,-1.0,7.1
1102797,LOSS,-1.0,4.5
1102877,LOSS,-1.0,11.8
1102927,WIN,0.413,12.6
1103877,WIN,0.586,8.7
1105338,LOSS,-1.0,3.8
1105378,WIN,0.244,11.9
1106775,WIN,0.0,10.5
1108162,LOSS,-1.0,3.0
1108207,WIN,1.927,4.1
1109641,WIN,0.0,12.0
1111077,LOSS,-1.0,12.0
1111367,LOSS,-1.0,4.8
1111442,LOSS,-1.0,12.7
1111532,OPEN,0.0,14.6
1112500,LOSS,-1.0,5.5
1112585,LOSS,-1.0,5.8
1112695,LOSS,-1.0,2.4
1112745,LOSS,-1.0,2.6
1112960,LOSS,-1.0,5.4
1112995,OPEN,0.0,7.8
1113935,WIN,2.318,4.4
1115342,LOSS,-1.0,5.1
1115397,LOSS,-1.0,2.1
1115557,LOSS,-1.0,3.5
1115652,LOSS,-1.0,4.5
1115792,OPEN,0.0,11.2
1118327,WIN,1.103,32.9
1119717,WIN,0.5,7.2
1121116,LOSS,-1.0,9.1
1121296,LOSS,-1.0,2.1
1121346,LOSS,-1.0,4.9
1121411,LOSS,-1.0,6.8
1121486,LOSS,-1.0,9.3
1121521,LOSS,-1.0,4.1
1121616,LOSS,-1.0,7.4
1122547,LOSS,-1.0,9.5
1122602,WIN,2.333,4.8
1128258,LOSS,-1.0,8.0
1128303,WIN,1.318,6.6
1131137,LOSS,-1.0,4.4
1131307,LOSS,-1.0,5.3
1131347,LOSS,-1.0,3.9
1131427,LOSS,-1.0,3.4
1131572,LOSS,-1.0,8.5
1131657,LOSS,-1.0,4.1
1135498,LOSS,-1.0,5.7
1135603,WIN,1.448,2.9
1136936,WIN,1.229,4.8
1138349,WIN,0.085,5.9
1141246,LOSS,-1.0,3.8
1141381,OPEN,0.0,4.1
1142669,LOSS,-1.0,3.8
1142719,LOSS,-1.0,5.5
1142918,WIN,5.139,3.6
1145529,WIN,0.361,7.2
1146938,LOSS,-1.0,2.5
1147133,WIN,0.0,7.3
1149843,LOSS,-1.0,7.7
1149883,LOSS,-1.0,15.1
1150148,LOSS,-1.0,0.7
1150173,LOSS,-1.0,5.6
1150213,LOSS,-1.0,3.5
1150268,OPEN,0.0,8.7
1151227,LOSS,-1.0,4.3
1151437,LOSS,-1.0,3.2
1151507,WIN,5.0,4.0
1152664,LOSS,-1.0,5.2
1152804,LOSS,-1.0,3.5
1152884,LOSS,-1.0,2.8
1152919,WIN,1.321,5.6
1161233,LOSS,-1.0,5.4
1161288,LOSS,-1.0,4.7
1161338,LOSS,-1.0,3.6
1161403,LOSS,-1.0,1.7
1161433,LOSS,-1.0,3.9
1161523,LOSS,-1.0,6.3
1161598,OPEN,0.0,9.3
1171187,LOSS,-1.0,7.8
1171282,LOSS,-1.0,4.5
1171372,LOSS,-1.0,2.2
1171412,LOSS,-1.0,4.1
1171487,WIN,1.281,11.4
1175496,WIN,6.111,3.6
1176956,LOSS,-1.0,4.2
1177021,LOSS,-1.0,6.8
1177131,LOSS,-1.0,6.0
1177301,LOSS,-1.0,7.7
1177341,LOSS,-1.0,6.6
1177416,OPEN,0.0,10.6
1182667,LOSS,-1.0,10.3
1182777,LOSS,-1.0,1.8
1182882,LOSS,-1.0,5.3
1182942,LOSS,-1.0,3.9
1182997,WIN,0.232,19.4
1184107,LOSS,-1.0,9.0
1184232,WIN,1.178,15.7
1185563,LOSS,-1.0,10.6
1185723,LOSS,-1.0,3.1
1185753,LOSS,-1.0,3.2
1185793,LOSS,-1.0,4.8
1185858,WIN,0.833,4.8
1189803,LOSS,-1.0,6.2
1189883,WIN,0.755,9.8
1191376,LOSS,-1.0,2.2
1191471,LOSS,-1.0,7.4
1191541,LOSS,-1.0,4.4
1191571,LOSS,-1.0,4.6
1191646,OPEN,0.0,15.5
1192854,LOSS,-1.0,1.7
1192879,LOSS,-1.0,4.9
1192964,LOSS,-1.0,2.3
1193079,OPEN,0.0,9.1
1198370,WIN,0.0,3.6
1199774,LOSS,-1.0,3.1
1200004,LOSS,-1.0,5.8
1200174,LOSS,-1.0,0.4
1200244,LOSS,-1.0,2.8
1200294,OPEN,0.0,2.3
1202724,LOSS,-1.0,4.3
1202814,LOSS,-1.0,4.8
1203004,LOSS,-1.0,8.0
1203039,LOSS,-1.0,6.7
1203059,LOSS,-1.0,11.8
1206914,LOSS,-1.0,3.4
1207004,LOSS,-1.0,3.9
1207039,LOSS,-1.0,2.3
1207084,WIN,0.152,4.6
1208447,LOSS,-1.0,5.6
1208587,WIN,4.6,4.0
1212761,LOSS,-1.0,5.1
1212856,LOSS,-1.0,4.0
1212916,LOSS,-1.0,4.9
1213056,LOSS,-1.0,4.2
1215462,LOSS,-1.0,4.2
1215792,WIN,2.811,7.4
1220081,LOSS,-1.0,5.9
1220116,LOSS,-1.0,3.2
1220206,LOSS,-1.0,4.5
1220241,OPEN,0.0,12.0
1226995,WIN,0.275,9.1
1229764,LOSS,-1.0,4.3
1229794,WIN,1.349,4.3
1231198,LOSS,-1.0,4.4
1231318,LOSS,-1.0,5.7
1231378,LOSS,-1.0,4.3
1231633,LOSS,-1.0,11.1
1231708,LOSS,-1.0,5.4
1241152,WIN,1.297,6.4
1242626,LOSS,-1.0,1.8
1242811,LOSS,-1.0,5.5
1242921,LOSS,-1.0,2.9
1243006,LOSS,-1.0,4.1
1243041,OPEN,0.0,4.6
1243971,WIN,0.605,7.6
1246868,LOSS,-1.0,4.1
1246938,LOSS,-1.0,7.0
1247078,LOSS,-1.0,4.9
1247143,LOSS,-1.0,5.0
1247303,OPEN,0.0,5.0
1249742,LOSS,-1.0,3.8
1249912,WIN,4.096,7.3
1254058,LOSS,-1.0,6.6
1254178,LOSS,-1.0,6.0
1255399,LOSS,-1.0,3.5
1255429,LOSS,-1.0,4.9
1255484,LOSS,-1.0,5.4
1255534,LOSS,-1.0,3.9
1255564,LOSS,-1.0,5.0
1255629,LOSS,-1.0,8.0
1255774,OPEN,0.0,13.9
1259724,LOSS,-1.0,3.1
1259839,LOSS,-1.0,5.7
1259979,LOSS,-1.0,2.7
1260044,LOSS,-1.0,3.2
1260144,LOSS,-1.0,4.4
1263933,LOSS,-1.0,6.1
1264113,LOSS,-1.0,1.8
1264143,LOSS,-1.0,3.8
1264193,LOSS,-1.0,8.3
1264378,LOSS,-1.0,5.7
1264428,LOSS,-1.0,4.3
1264478,OPEN,0.0,4.7
1273932,LOSS,-1.0,3.5
1274022,WIN,0.0,12.4
1275380,WIN,1.171,4.1
1279714,LOSS,-1.0,5.4
1279779,LOSS,-1.0,6.6
1279904,LOSS,-1.0,3.3
1279954,WIN,4.22,4.1
1284016,LOSS,-1.0,7.3
1284121,LOSS,-1.0,7.8
1284206,LOSS,-1.0,7.4
1284576,OPEN,0.0,5.8
1289827,WIN,1.512,8.6
1291251,WIN,7.889,1.8
1292707,LOSS,-1.0,3.2
1292877,LOSS,-1.0,6.8
1293077,LOSS,-1.0,4.3
1293177,OPEN,0.0,7.2
1294039,WIN,2.667,3.0
1296941,LOSS,-1.0,4.2
1296996,WIN,1.321,5.3
1298343,LOSS,-1.0,1.1
1298383,LOSS,-1.0,5.6
1298423,LOSS,-1.0,5.0
1298498,LOSS,-1.0,4.0
1298613,LOSS,-1.0,5.5
1298713,LOSS,-1.0,5.6
1298823,OPEN,0.0,7.0
1299806,LOSS,-1.0,8.8
1299936,LOSS,-1.0,7.0
1300341,OPEN,0.0,14.2
1304169,WIN,1.75,3.2
1305588,WIN,12.462,1.3
1308411,LOSS,-1.0,1.3
1308501,LOSS,-1.0,9.4
1308611,WIN,0.929,9.9
1311265,WIN,1.816,4.9
1312752,LOSS,-1.0,0.3
1312792,LOSS,-1.0,4.4
1312842,WIN,1.931,7.2
1314268,OPEN,0.0,5.9
1316999,LOSS,-1.0,3.3
1317044,WIN,3.27,3.7
1318436,LOSS,-1.0,3.7
1318466,LOSS,-1.0,8.8
1318531,LOSS,-1.0,2.2
1318576,LOSS,-1.0,3.7
1318711,LOSS,-1.0,3.5
1318781,LOSS,-1.0,6.0
1318846,LOSS,-1.0,4.2
1319812,LOSS,-1.0,2.5
1319842,LOSS,-1.0,5.5
1319887,WIN,0.933,6.0
1322763,WIN,2.976,4.2
1324148,LOSS,-1.0,7.3
1324203,LOSS,-1.0,5.2
1324448,WIN,6.137,5.1
1325588,WIN,1.712,6.6
1328522,LOSS,-1.0,5.2
1328592,LOSS,-1.0,1.5
1328622,LOSS,-1.0,5.9
1328807,LOSS,-1.0,8.2
1328892,OPEN,0.0,15.6
1329894,WIN,0.596,5.7
1332748,LOSS,-1.0,1.8
1332893,LOSS,-1.0,7.4
1332963,OPEN,0.0,10.1
1334169,LOSS,-1.0,4.1
1334239,WIN,1.628,9.4
1337018,LOSS,-1.0,7.1
1337203,LOSS,-1.0,6.0
1337233,LOSS,-1.0,1.7
1337448,LOSS,-1.0,11.1
1337528,OPEN,0.0,6.3
1339899,LOSS,-1.0,3.1
1339964,WIN,2.753,7.7
1351403,LOSS,-1.0,5.5
1351433,LOSS,-1.0,7.0
1351498,WIN,3.673,4.9
1355752,LOSS,-1.0,4.8
1355862,WIN,2.375,7.2
1357140,LOSS,-1.0,2.9
1357215,LOSS,-1.0,3.4
1357275,LOSS,-1.0,4.7
1357335,WIN,1.63,8.1
1362849,LOSS,-1.0,2.6
1362904,LOSS,-1.0,7.0
1363199,LOSS,-1.0,2.3
1363304,LOSS,-1.0,7.7
1363369,OPEN,0.0,7.7
1365763,LOSS,-1.0,4.5
1365848,WIN,2.0,7.6
1367141,WIN,2.914,3.5
1368768,LOSS,-1.0,7.5
1369113,LOSS,-1.0,8.8
1371480,LOSS,-1.0,3.6
1371585,LOSS,-1.0,6.5
1371780,LOSS,-1.0,6.5
1371945,OPEN,0.0,9.4
1374476,WIN,1.664,11.9
1375822,LOSS,-1.0,8.4
1375982,LOSS,-1.0,7.3
1376117,LOSS,-1.0,7.0
1376167,OPEN,0.0,14.1
1380078,LOSS,-1.0,4.8
1380128,LOSS,-1.0,3.2
1380153,LOSS,-1.0,4.0
1380323,LOSS,-1.0,5.8
1380478,LOSS,-1.0,8.3
1380548,LOSS,-1.0,11.2
1382945,LOSS,-1.0,20.9
1383040,LOSS,-1.0,15.7
1383405,OPEN,0.0,9.5
1391565,LOSS,-1.0,5.7
1391685,LOSS,-1.0,13.2
1391910,WIN,0.979,32.8
1393069,LOSS,-1.0,11.7
1393144,LOSS,-1.0,12.4
1393449,LOSS,-1.0,7.2
1393514,LOSS,-1.0,7.3
1401851,LOSS,-1.0,10.4
1401951,OPEN,0.0,21.9
1403136,LOSS,-1.0,21.1
1403491,LOSS,-1.0,28.4
1403586,LOSS,-1.0,17.3
1405954,WIN,0.732,23.5
1408824,LOSS,-1.0,14.5
1408909,OPEN,0.0,11.7
1410217,WIN,2.015,13.6
1411681,LOSS,-1.0,2.1
1411721,LOSS,-1.0,8.5
1411736,LOSS,-1.0,4.3
1412136,OPEN,0.0,14.7
1413207,LOSS,-1.0,19.9
1413512,LOSS,-1.0,4.8
1414682,LOSS,-1.0,7.5
1414747,LOSS,-1.0,5.4
1414792,LOSS,-1.0,5.7
1415012,LOSS,-1.0,10.4
1415097,OPEN,0.0,18.8
1415966,WIN,2.081,7.4
1418874,WIN,0.929,15.5
1424555,WIN,3.41,3.9
1426072,LOSS,-1.0,11.8
1426132,LOSS,-1.0,4.8
1426152,WIN,3.885,10.4
1427520,LOSS,-1.0,6.1
1427765,LOSS,-1.0,8.2
1427835,LOSS,-1.0,17.6
1436489,LOSS,-1.0,8.0
1436634,WIN,0.0,12.3
1439187,LOSS,-1.0,3.5
1439252,LOSS,-1.0,0.5
1439367,LOSS,-1.0,13.5
1439492,LOSS,-1.0,7.1
1439672,OPEN,0.0,14.3
1440725,LOSS,-1.0,7.5
1440775,LOSS,-1.0,16.8
1440940,LOSS,-1.0,30.7
1441055,OPEN,0.0,78.0
1442114,LOSS,-1.0,2.4
1442234,LOSS,-1.0,3.6
1442299,LOSS,-1.0,3.6
1442374,LOSS,-1.0,1.4
1442459,WIN,2.011,9.2
1449284,LOSS,-1.0,12.3
1449364,LOSS,-1.0,20.5
1449749,LOSS,-1.0,9.2
1449809,OPEN,0.0,19.1
1452177,WIN,0.959,7.4
1454995,LOSS,-1.0,10.5
1455210,LOSS,-1.0,4.2
1455290,LOSS,-1.0,5.0
1455350,LOSS,-1.0,13.0
1455480,OPEN,0.0,27.1
1460725,LOSS,-1.0,8.2
1460885,LOSS,-1.0,10.5
1461265,OPEN,0.0,7.4
1467977,WIN,1.245,15.9
1469517,LOSS,-1.0,21.3
1469742,LOSS,-1.0,19.5
1469892,OPEN,0.0,25.5
1472279,LOSS,-1.0,11.7
1472399,LOSS,-1.0,13.9
1472469,LOSS,-1.0,8.8
1472734,OPEN,0.0,23.3
1476557,LOSS,-1.0,4.3
1476717,LOSS,-1.0,6.7
1476802,LOSS,-1.0,2.9
1476892,LOSS,-1.0,4.5
1476947,LOSS,-1.0,6.6
1476967,OPEN,0.0,9.6
1477979,LOSS,-1.0,5.5
1478044,LOSS,-1.0,5.1
1478194,LOSS,-1.0,5.1
1478249,LOSS,-1.0,5.5
1478319,LOSS,-1.0,2.7
1478459,LOSS,-1.0,5.8
1478499,LOSS,-1.0,6.7
1478574,OPEN,0.0,6.5
1479496,LOSS,-1.0,5.9
1479696,WIN,3.557,7.0
1481060,LOSS,-1.0,6.0
1481205,WIN,0.214,8.4
1482326,LOSS,-1.0,8.4
1482441,LOSS,-1.0,4.2
1482791,OPEN,0.0,23.4
1486961,WIN,0.0,4.9
1488111,LOSS,-1.0,11.1
1488276,LOSS,-1.0,3.6
1488421,LOSS,-1.0,7.8
1488496,LOSS,-1.0,3.8
1488566,LOSS,-1.0,6.8
1492361,WIN,1.015,6.7
1495402,LOSS,-1.0,5.8
1495472,LOSS,-1.0,4.1
1495562,LOSS,-1.0,5.2
1495597,WIN,2.83,5.3
1496793,LOSS,-1.0,9.6
1497033,LOSS,-1.0,6.8
1497143,LOSS,-1.0,7.3
1497168,OPEN,0.0,13.7
1499652,LOSS,-1.0,9.7
1499692,LOSS,-1.0,11.2
1499897,OPEN,0.0,10.1
1501141,LOSS,-1.0,15.5
1501441,LOSS,-1.0,20.0
1501556,OPEN,0.0,8.0
1502455,LOSS,-1.0,9.7
1502520,WIN,0.944,12.6
1503891,LOSS,-1.0,5.6
1503941,LOSS,-1.0,10.2
1503991,LOSS,-1.0,12.9
1504241,OPEN,0.0,30.9
1506835,LOSS,-1.0,14.9
1506925,LOSS,-1.0,21.5
1507185,LOSS,-1.0,7.1
1514078,WIN,5.521,7.3
1519735,LOSS,-1.0,10.1
1519810,WIN,1.24,18.3
1522737,LOSS,-1.0,4.5
1522777,WIN,0.98,10.1
1526831,WIN,0.607,13.5
1531077,LOSS,-1.0,12.1
1531132,LOSS,-1.0,17.8
1531432,LOSS,-1.0,15.5
1531512,LOSS,-1.0,15.8
1531617,OPEN,0.0,24.2
1533963,LOSS,-1.0,21.0
1533993,LOSS,-1.0,17.6
1534023,WIN,4.628,23.1
1535437,LOSS,-1.0,1.2
1535542,WIN,1.446,13.9
1536818,LOSS,-1.0,16.1
1536898,LOSS,-1.0,42.8
1537258,OPEN,0.0,15.0
1538455,LOSS,-1.0,10.1
1538510,LOSS,-1.0,15.1
1538590,LOSS,-1.0,17.8
1538660,LOSS,-1.0,35.5
1538750,LOSS,-1.0,3.8
1541186,WIN,4.418,15.3
1542579,LOSS,-1.0,22.0
1542724,WIN,0.945,32.5
1544042,LOSS,-1.0,17.7
1544107,OPEN,0.0,6.2
1548311,LOSS,-1.0,19.0
1548521,OPEN,0.0,16.0
1549766,WIN,2.705,17.6
1552772,LOSS,-1.0,20.4
1552897,OPEN,0.0,13.1
1555614,WIN,0.0,18.9
1558448,WIN,1.224,20.1
1561278,LOSS,-1.0,6.4
1561323,LOSS,-1.0,9.3
1561373,LOSS,-1.0,15.5
1561488,LOSS,-1.0,10.7
1561738,OPEN,0.0,17.5
1564117,LOSS,-1.0,5.4
1564192,LOSS,-1.0,9.6
1564282,LOSS,-1.0,14.2
1564597,LOSS,-1.0,15.0
1564647,OPEN,0.0,27.7
1565621,LOSS,-1.0,8.8
1565731,LOSS,-1.0,9.8
1565826,LOSS,-1.0,9.8
1565886,LOSS,-1.0,9.3
1565946,LOSS,-1.0,6.0
1566111,OPEN,0.0,13.9
1568487,LOSS,-1.0,7.3
1568547,LOSS,-1.0,7.6
1568622,LOSS,-1.0,4.0
1568777,LOSS,-1.0,15.3
1568912,LOSS,-1.0,6.0
1568987,OPEN,0.0,32.0
1571437,LOSS,-1.0,19.0
1571702,LOSS,-1.0,3.9
1571782,LOSS,-1.0,13.0
1571902,LOSS,-1.0,4.1
1574269,LOSS,-1.0,6.3
1574654,WIN,0.626,29.4
1575683,WIN,2.488,8.4
1577223,LOSS,-1.0,8.8
1577343,LOSS,-1.0,7.6
1577393,OPEN,0.0,20.3
1578538,LOSS,-1.0,10.9
1578638,OPEN,0.0,11.0
1579987,LOSS,-1.0,12.0
1580272,LOSS,-1.0,6.1
1580447,LOSS,-1.0,11.0
1580507,OPEN,0.0,10.5
1582836,LOSS,-1.0,9.8
1582971,LOSS,-1.0,7.9
1583126,LOSS,-1.0,8.0
1583161,LOSS,-1.0,20.2
1588689,LOSS,-1.0,10.0
1588794,LOSS,-1.0,8.0
1588879,LOSS,-1.0,12.1
1589024,LOSS,-1.0,18.2
1589069,LOSS,-1.0,10.9
1591520,LOSS,-1.0,5.9
1591565,LOSS,-1.0,16.1
1591655,LOSS,-1.0,11.4
1591965,OPEN,0.0,12.6
1598684,LOSS,-1.0,8.9
1598839,WIN,4.273,8.8
1602924,LOSS,-1.0,7.2
1603079,LOSS,-1.0,7.8
1603139,LOSS,-1.0,9.5
1603254,LOSS,-1.0,14.6
1603349,OPEN,0.0,22.7
1605794,LOSS,-1.0,6.6
1605864,LOSS,-1.0,8.4
1605909,LOSS,-1.0,8.5
1606254,LOSS,-1.0,7.2
1606314,OPEN,0.0,20.7
1607280,LOSS,-1.0,5.4
1607580,LOSS,-1.0,5.4
1607620,WIN,3.236,7.2
1608710,LOSS,-1.0,8.1
1608765,LOSS,-1.0,10.0
1609260,OPEN,0.0,10.7
1613008,WIN,1.698,18.2
1614468,WIN,0.835,19.4
1617476,OPEN,0.0,8.4
1620252,WIN,0.65,23.7
1625914,LOSS,-1.0,10.2
1626428,OPEN,0.0,9.9
1628929,WIN,1.782,12.4
1630313,WIN,1.295,11.2
1635988,LOSS,-1.0,5.6
1636103,LOSS,-1.0,4.1
1636158,LOSS,-1.0,4.8
1636358,WIN,0.0,8.4
1637425,LOSS,-1.0,2.6
1637450,LOSS,-1.0,1.9
1637490,WIN,1.66,9.7
1641800,LOSS,-1.0,10.6
1641910,LOSS,-1.0,13.1
1642110,LOSS,-1.0,6.0
1647570,WIN,1.839,8.7
1653287,WIN,2.626,14.7
1654676,LOSS,-1.0,4.1
1654806,WIN,0.596,9.4
1659010,LOSS,-1.0,4.5
1659095,LOSS,-1.0,7.0
1659310,LOSS,-1.0,9.9
1659490,LOSS,-1.0,9.2
1659540,LOSS,-1.0,3.2
1660408,LOSS,-1.0,6.1
1660438,LOSS,-1.0,5.0
1660573,WIN,4.833,6.6
1666230,LOSS,-1.0,5.9
1666345,LOSS,-1.0,4.0
1666375,LOSS,-1.0,7.0
1666520,LOSS,-1.0,9.8
1666685,OPEN,0.0,12.1
1669053,LOSS,-1.0,3.1
1669133,LOSS,-1.0,3.4
1669258,LOSS,-1.0,6.6
1669333,LOSS,-1.0,5.4
1669378,LOSS,-1.0,4.8
1669433,LOSS,-1.0,15.4
1669508,LOSS,-1.0,5.4
1669528,OPEN,0.0,7.4
1671996,LOSS,-1.0,6.2
1672181,LOSS,-1.0,1.6
1672231,LOSS,-1.0,3.7
1672261,OPEN,0.0,12.2
1673302,LOSS,-1.0,8.1
1673447,LOSS,-1.0,11.0
1673582,LOSS,-1.0,8.6
1673747,OPEN,0.0,11.7
1677662,WIN,4.306,4.9
1683522,WIN,1.352,14.5
1684853,LOSS,-1.0,6.4
1684923,LOSS,-1.0,8.5
1684988,OPEN,0.0,12.9
1687704,WIN,2.95,2.0
1690511,LOSS,-1.0,8.9
1690626,LOSS,-1.0,3.6
1690796,LOSS,-1.0,4.5
1690911,LOSS,-1.0,16.4
1691001,LOSS,-1.0,24.6
1691959,LOSS,-1.0,5.2
1692084,LOSS,-1.0,6.0
1692424,OPEN,0.0,5.2
1693381,WIN,3.107,2.8
1694842,WIN,2.021,9.7
1700591,LOSS,-1.0,6.1
1700711,LOSS,-1.0,11.5
1700796,LOSS,-1.0,5.2
1700856,LOSS,-1.0,6.7
1700931,LOSS,-1.0,5.0
1701011,LOSS,-1.0,7.5
1701096,LOSS,-1.0,9.4
1706364,LOSS,-1.0,9.5
1706409,LOSS,-1.0,6.0
1706459,LOSS,-1.0,6.8
1706504,LOSS,-1.0,6.9
1706564,LOSS,-1.0,7.5
1706679,LOSS,-1.0,9.1
1706714,LOSS,-1.0,3.7
1706744,OPEN,0.0,10.8
1712080,LOSS,-1.0,9.8
1712220,LOSS,-1.0,4.7
1712265,LOSS,-1.0,3.7
1712505,LOSS,-1.0,17.0
1712620,OPEN,0.0,6.9
1713553,LOSS,-1.0,7.9
1713848,LOSS,-1.0,14.1
1713943,OPEN,0.0,13.6
1714951,LOSS,-1.0,7.5
1715071,OPEN,0.0,8.5
1716406,WIN,3.305,10.5
1717800,LOSS,-1.0,8.8
1717890,LOSS,-1.0,6.3
1717965,LOSS,-1.0,3.8
1718145,WIN,2.163,10.4
1726408,LOSS,-1.0,6.3
1726448,LOSS,-1.0,9.9
1726533,WIN,3.07,7.1
1727852,WIN,1.168,13.7
1729242,WIN,2.509,11.0
1730754,LOSS,-1.0,6.5
1730789,LOSS,-1.0,9.9
1730849,LOSS,-1.0,7.3
1731004,LOSS,-1.0,7.2
1731189,LOSS,-1.0,12.0
1733579,WIN,1.243,14.8
1735033,WIN,0.978,4.5
1737919,WIN,0.248,12.1
1749398,WIN,1.378,8.2
1750826,WIN,6.386,4.4
1753683,LOSS,-1.0,5.2
1753728,LOSS,-1.0,8.3
1753803,LOSS,-1.0,3.5
1753938,LOSS,-1.0,6.3
1754073,OPEN,0.0,13.0
1756555,LOSS,-1.0,5.1
1756615,WIN,5.636,5.5
1758033,LOSS,-1.0,7.0
1758118,LOSS,-1.0,5.2
1758163,LOSS,-1.0,1.6
1758213,LOSS,-1.0,7.1
1758373,LOSS,-1.0,8.0
1758408,OPEN,0.0,4.4
1759405,WIN,2.64,5.0
1760904,LOSS,-1.0,9.9
1760959,LOSS,-1.0,12.8
1761394,LOSS,-1.0,3.6
1762295,WIN,0.339,12.4
1763736,LOSS,-1.0,2.2
1763801,LOSS,-1.0,7.7
1763906,WIN,0.75,6.8
1765233,WIN,0.428,15.2
1766610,WIN,0.79,10.0
1769484,LOSS,-1.0,7.0
1769544,WIN,0.554,13.0
1770905,LOSS,-1.0,7.6
1770975,LOSS,-1.0,7.4
1770995,LOSS,-1.0,6.7
1771105,LOSS,-1.0,5.0
1771170,LOSS,-1.0,5.7
