entry_bar,outcome,r_multiple,risk_pips
1604697,OPEN,0.0,19.6
1610149,WIN,1.29,14.5
1611696,WIN,1.541,7.4
1615938,LOSS,-1.0,8.3
1615998,OPEN,0.0,11.6
1618745,WIN,1.035,11.5
1621646,LOSS,-1.0,8.8
1621681,LOSS,-1.0,10.1
1621746,WIN,1.96,9.9
1623116,LOSS,-1.0,10.5
1623196,LOSS,-1.0,8.5
1623291,LOSS,-1.0,13.0
1623421,OPEN,0.0,29.5
1627405,LOSS,-1.0,6.8
1627500,LOSS,-1.0,4.3
1627545,LOSS,-1.0,3.8
1627685,LOSS,-1.0,1.9
1627770,OPEN,0.0,6.0
1631722,LOSS,-1.0,9.0
1631782,LOSS,-1.0,8.4
1631837,LOSS,-1.0,4.7
1632077,LOSS,-1.0,12.7
1632182,OPEN,0.0,21.7
1634581,OPEN,0.0,11.6
1639058,LOSS,-1.0,2.3
1639178,LOSS,-1.0,1.7
1639203,LOSS,-1.0,9.5
1639243,OPEN,0.0,16.5
1640296,WIN,4.341,4.1
1643268,WIN,0.453,8.6
1644608,WIN,1.529,8.5
1646097,LOSS,-1.0,3.0
1646177,LOSS,-1.0,6.7
1646262,LOSS,-1.0,5.2
1646322,LOSS,-1.0,4.4
1646367,LOSS,-1.0,7.6
1646447,WIN,1.099,22.3
1649089,LOSS,-1.0,8.5
1649139,LOSS,-1.0,7.0
1649254,LOSS,-1.0,8.5
1649404,LOSS,-1.0,18.6
1650443,LOSS,-1.0,21.4
1650798,OPEN,0.0,11.2
1651817,LOSS,-1.0,20.5
1652127,LOSS,-1.0,2.2
1652232,LOSS,-1.0,10.3
1652247,OPEN,0.0,6.0
1656266,OPEN,0.0,11.5
1657539,LOSS,-1.0,3.4
1657714,LOSS,-1.0,7.8
1657889,LOSS,-1.0,9.5
1658004,OPEN,0.0,10.4
1661838,LOSS,-1.0,8.0
1662013,LOSS,-1.0,8.6
1662168,OPEN,0.0,19.0
1664737,LOSS,-1.0,4.5
1664782,LOSS,-1.0,10.9
1664932,LOSS,-1.0,3.2
1665052,LOSS,-1.0,4.2
1665157,WIN,0.0,37.5
1667576,LOSS,-1.0,7.4
1667706,LOSS,-1.0,5.6
1667761,LOSS,-1.0,13.6
1668061,LOSS,-1.0,12.5
1670507,LOSS,-1.0,8.8
1670602,LOSS,-1.0,15.8
1670852,LOSS,-1.0,6.0
1670892,LOSS,-1.0,3.7
1670992,OPEN,0.0,6.6
1674829,WIN,0.0,11.5
1676174,WIN,2.6,9.0
1679131,LOSS,-1.0,8.3
1679196,WIN,3.022,13.5
1680595,LOSS,-1.0,8.4
1680685,LOSS,-1.0,9.5
1680790,LOSS,-1.0,6.2
1680840,OPEN,0.0,8.8
1681919,LOSS,-1.0,4.4
1681969,LOSS,-1.0,8.9
1682024,LOSS,-1.0,3.0
1682059,LOSS,-1.0,8.1
1682074,WIN,2.377,6.9
1686364,LOSS,-1.0,16.2
1686434,LOSS,-1.0,13.1
1686649,OPEN,0.0,26.4
1689193,LOSS,-1.0,14.3
1689308,LOSS,-1.0,3.0
1689428,LOSS,-1.0,6.5
1689508,OPEN,0.0,22.3
1696296,LOSS,-1.0,9.8
1696551,LOSS,-1.0,5.4
1696596,LOSS,-1.0,3.1
1696636,WIN,0.0,52.7
1697719,WIN,0.595,7.9
1699297,WIN,0.0,12.0
1702134,LOSS,-1.0,6.6
1702254,OPEN,0.0,5.7
1703443,WIN,5.97,6.6
1704865,LOSS,-1.0,0.8
1704900,LOSS,-1.0,4.3
1704935,LOSS,-1.0,12.9
1705010,LOSS,-1.0,9.0
1705145,LOSS,-1.0,5.8
1705190,LOSS,-1.0,7.2
1705275,OPEN,0.0,8.4
1707770,LOSS,-1.0,7.5
1707875,LOSS,-1.0,7.1
1708130,LOSS,-1.0,9.8
1708205,LOSS,-1.0,9.4
1708325,OPEN,0.0,9.0
1709225,LOSS,-1.0,4.9
1709260,LOSS,-1.0,9.1
1709340,LOSS,-1.0,4.3
1709480,LOSS,-1.0,2.7
1709530,LOSS,-1.0,8.6
1709630,LOSS,-1.0,8.6
1709670,OPEN,0.0,10.6
1710619,LOSS,-1.0,6.2
1710769,WIN,3.02,5.0
1719201,WIN,0.516,9.1
1720693,LOSS,-1.0,9.0
1720778,OPEN,0.0,16.6
1722299,LOSS,-1.0,4.0
1722429,LOSS,-1.0,6.9
1722599,OPEN,0.0,5.5
1723549,LOSS,-1.0,9.3
1723759,LOSS,-1.0,10.1
1725099,LOSS,-1.0,5.7
1725234,LOSS,-1.0,4.4
1725269,LOSS,-1.0,8.4
1725329,LOSS,-1.0,6.3
1725469,LOSS,-1.0,11.2
1725534,OPEN,0.0,12.7
1736437,LOSS,-1.0,7.4
1736617,LOSS,-1.0,10.6
1736712,LOSS,-1.0,12.5
1736832,LOSS,-1.0,10.2
1736957,OPEN,0.0,11.9
1739358,LOSS,-1.0,6.4
1739398,LOSS,-1.0,7.2
1739478,LOSS,-1.0,6.9
1739613,WIN,2.174,6.9
1740741,LOSS,-1.0,3.4
1740806,WIN,0.0,18.8
1742286,WIN,2.573,7.5
1743683,LOSS,-1.0,5.9
1743738,LOSS,-1.0,11.2
1743798,LOSS,-1.0,10.7
1744038,WIN,5.147,6.8
1745083,LOSS,-1.0,3.7
1745218,WIN,10.4,3.0
1746623,LOSS,-1.0,9.3
1746793,LOSS,-1.0,1.2
1746918,OPEN,0.0,29.4
1748013,LOSS,-1.0,11.0
1748293,LOSS,-1.0,5.3
1748428,OPEN,0.0,15.3
1755090,LOSS,-1.0,3.4
1755140,LOSS,-1.0,8.6
1755210,WIN,0.544,7.9
1775220,LOSS,-1.0,4.9
1775375,OPEN,0.0,4.2
1776866,WIN,2.092,14.1
1786694,WIN,0.333,7.2
1791082,LOSS,-1.0,2.4
1791167,LOSS,-1.0,3.1
1791277,OPEN,0.0,4.1
1792435,WIN,1.36,7.5
1793824,WIN,1.176,6.8
1795268,LOSS,-1.0,6.3
1795348,LOSS,-1.0,4.1
1795403,LOSS,-1.0,7.9
1795533,WIN,6.079,6.3
1798154,LOSS,-1.0,6.4
1798479,WIN,2.273,6.6
1802506,LOSS,-1.0,3.7
1802781,LOSS,-1.0,6.5
1802801,LOSS,-1.0,5.6
1802876,LOSS,-1.0,3.5
1802911,LOSS,-1.0,3.2
1802936,LOSS,-1.0,3.2
1804075,LOSS,-1.0,4.9
1804130,LOSS,-1.0,5.2
1804215,WIN,6.935,3.1
1808397,LOSS,-1.0,9.1
1808462,WIN,5.326,4.3
