date,entry_bar,outcome,r_multiple,risk_pips
2025-05-30,1590449,LOSS,-1.0,6.7
2025-05-30,1590475,OPEN,0.0,4.5
2025-06-03,1592875,LOSS,-1.0,6.0
2025-06-03,1592963,LOSS,-1.0,6.6
2025-06-03,1592973,LOSS,-1.0,1.8
2025-06-03,1592987,LOSS,-1.0,2.3
2025-06-03,1593001,LOSS,-1.0,5.8
2025-06-03,1593051,LOSS,-1.0,8.6
2025-06-03,1593132,LOSS,-1.0,3.4
2025-06-03,1593174,LOSS,-1.0,2.4
2025-06-03,1593193,LOSS,-1.0,6.4
2025-06-03,1593240,LOSS,-1.0,5.7
2025-06-03,1593273,LOSS,-1.0,2.4
2025-06-03,1593279,LOSS,-1.0,4.9
2025-06-03,1593313,LOSS,-1.0,6.4
2025-06-03,1593344,LOSS,-1.0,12.3
2025-06-03,1593356,OPEN,0.0,17.5
2025-06-04,1594309,WIN,3.432,8.1
2025-06-05,1595735,WIN,10.185,2.7
2025-06-06,1597186,LOSS,-1.0,2.7
2025-06-06,1597203,LOSS,-1.0,3.0
2025-06-06,1597207,LOSS,-1.0,4.1
2025-06-06,1597251,LOSS,-1.0,3.6
2025-06-06,1597263,LOSS,-1.0,4.0
2025-06-06,1597307,LOSS,-1.0,4.3
2025-06-06,1597358,LOSS,-1.0,3.9
2025-06-06,1597366,LOSS,-1.0,1.9
2025-06-06,1597550,LOSS,-1.0,9.3
2025-06-06,1597563,LOSS,-1.0,11.1
2025-06-06,1597575,LOSS,-1.0,9.9
2025-06-06,1597602,LOSS,-1.0,10.7
2025-06-06,1597623,OPEN,0.0,11.1
2025-06-10,1600115,LOSS,-1.0,0.6
2025-06-10,1600163,WIN,8.229,4.8
2025-06-11,1601560,WIN,7.375,4.0
2025-06-13,1604401,LOSS,-1.0,10.2
2025-06-13,1604584,LOSS,-1.0,6.4
2025-06-13,1604647,OPEN,0.0,12.5
2025-06-19,1610124,LOSS,-1.0,3.1
2025-06-19,1610137,LOSS,-1.0,6.9
2025-06-19,1610170,LOSS,-1.0,5.1
2025-06-19,1610222,WIN,5.026,3.9
2025-06-20,1611647,WIN,1.671,7.6
2025-06-25,1615920,LOSS,-1.0,3.3
2025-06-25,1615950,LOSS,-1.0,5.7
2025-06-25,1615966,OPEN,0.0,9.5
2025-06-27,1618737,WIN,3.923,5.2
2025-07-01,1621630,LOSS,-1.0,3.0
2025-07-01,1621642,LOSS,-1.0,3.7
2025-07-01,1621670,WIN,2.802,10.6
2025-07-02,1623060,LOSS,-1.0,2.8
2025-07-02,1623072,LOSS,-1.0,2.8
2025-07-02,1623086,LOSS,-1.0,2.6
2025-07-02,1623094,LOSS,-1.0,3.3
2025-07-02,1623146,LOSS,-1.0,8.0
2025-07-02,1623171,LOSS,-1.0,8.4
2025-07-02,1623187,LOSS,-1.0,6.6
2025-07-02,1623254,LOSS,-1.0,2.7
2025-07-02,1623267,LOSS,-1.0,6.0
2025-07-02,1623342,LOSS,-1.0,2.6
2025-07-02,1623375,LOSS,-1.0,0.4
2025-07-02,1623410,OPEN,0.0,10.6
2025-07-07,1627360,LOSS,-1.0,4.5
2025-07-07,1627387,LOSS,-1.0,4.3
2025-07-07,1627392,LOSS,-1.0,4.6
2025-07-07,1627400,LOSS,-1.0,5.6
2025-07-07,1627416,LOSS,-1.0,3.5
2025-07-07,1627441,LOSS,-1.0,2.3
2025-07-07,1627454,LOSS,-1.0,5.6
2025-07-07,1627480,LOSS,-1.0,4.9
2025-07-07,1627496,LOSS,-1.0,4.9
2025-07-07,1627528,LOSS,-1.0,3.9
2025-07-07,1627540,LOSS,-1.0,5.3
2025-07-07,1627745,OPEN,0.0,5.8
2025-07-10,1631701,LOSS,-1.0,4.2
2025-07-10,1631760,LOSS,-1.0,2.2
2025-07-10,1631803,LOSS,-1.0,2.4
2025-07-10,1631829,LOSS,-1.0,3.7
2025-07-10,1631980,LOSS,-1.0,2.6
2025-07-10,1631995,LOSS,-1.0,3.5
2025-07-10,1632025,LOSS,-1.0,2.3
2025-07-10,1632053,LOSS,-1.0,6.3
2025-07-10,1632111,LOSS,-1.0,3.5
2025-07-10,1632129,LOSS,-1.0,6.8
2025-07-10,1632136,LOSS,-1.0,5.8
2025-07-10,1632145,LOSS,-1.0,9.9
2025-07-10,1632165,OPEN,0.0,9.2
2025-07-14,1634536,LOSS,-1.0,1.4
2025-07-14,1634558,OPEN,0.0,2.7
2025-07-17,1638840,LOSS,-1.0,3.2
2025-07-17,1638861,LOSS,-1.0,2.9
2025-07-17,1638883,LOSS,-1.0,3.8
2025-07-17,1638903,LOSS,-1.0,3.5
2025-07-17,1638919,LOSS,-1.0,3.8
2025-07-17,1639097,LOSS,-1.0,3.5
2025-07-17,1639169,LOSS,-1.0,2.8
2025-07-17,1639193,LOSS,-1.0,5.4
2025-07-17,1639230,OPEN,0.0,20.6
2025-07-18,1640278,WIN,6.852,2.7
2025-07-22,1643267,WIN,0.772,7.9
2025-07-23,1644588,LOSS,-1.0,2.7
2025-07-23,1644599,WIN,4.139,3.6
2025-07-24,1646083,LOSS,-1.0,6.1
2025-07-24,1646214,LOSS,-1.0,3.6
2025-07-24,1646239,LOSS,-1.0,4.8
2025-07-24,1646252,LOSS,-1.0,5.1
2025-07-24,1646289,LOSS,-1.0,4.3
2025-07-24,1646297,LOSS,-1.0,2.7
2025-07-24,1646441,WIN,7.509,5.5
2025-07-28,1648896,LOSS,-1.0,2.5
2025-07-28,1648909,LOSS,-1.0,3.7
2025-07-28,1648939,LOSS,-1.0,7.0
2025-07-28,1648990,LOSS,-1.0,8.3
2025-07-28,1649024,LOSS,-1.0,4.4
2025-07-28,1649072,LOSS,-1.0,6.3
2025-07-28,1649116,LOSS,-1.0,10.8
2025-07-28,1649163,LOSS,-1.0,4.5
2025-07-28,1649208,LOSS,-1.0,2.5
2025-07-28,1649233,LOSS,-1.0,7.9
2025-07-28,1649345,LOSS,-1.0,3.9
2025-07-28,1649371,LOSS,-1.0,3.6
2025-07-28,1649462,LOSS,-1.0,6.9
2025-07-29,1650341,LOSS,-1.0,6.4
2025-07-29,1650374,LOSS,-1.0,7.1
2025-07-29,1650398,LOSS,-1.0,13.4
2025-07-29,1650410,LOSS,-1.0,9.4
2025-07-29,1650761,LOSS,-1.0,8.7
2025-07-29,1650774,LOSS,-1.0,3.3
2025-07-29,1650793,OPEN,0.0,10.8
2025-07-30,1651780,LOSS,-1.0,10.6
2025-07-30,1652056,LOSS,-1.0,2.9
2025-07-30,1652081,LOSS,-1.0,5.8
2025-07-30,1652108,LOSS,-1.0,2.8
2025-07-30,1652144,LOSS,-1.0,6.9
2025-07-30,1652152,LOSS,-1.0,3.1
2025-07-30,1652171,LOSS,-1.0,7.0
2025-07-30,1652185,LOSS,-1.0,2.7
2025-07-30,1652208,LOSS,-1.0,6.9
2025-07-30,1652217,LOSS,-1.0,4.8
2025-07-30,1652227,LOSS,-1.0,3.2
2025-07-30,1652232,LOSS,-1.0,8.4
2025-07-30,1652240,OPEN,0.0,5.9
2025-08-04,1656248,OPEN,0.0,3.4
2025-08-05,1657528,LOSS,-1.0,2.8
2025-08-05,1657571,LOSS,-1.0,3.0
2025-08-05,1657634,LOSS,-1.0,8.1
2025-08-05,1657696,LOSS,-1.0,5.2
2025-08-05,1657710,LOSS,-1.0,5.8
2025-08-05,1657865,OPEN,0.0,7.2
2025-08-08,1661832,LOSS,-1.0,2.5
2025-08-08,1662005,LOSS,-1.0,3.4
2025-08-08,1662009,LOSS,-1.0,3.8
2025-08-08,1662041,LOSS,-1.0,4.5
2025-08-08,1662114,OPEN,0.0,3.2
2025-08-12,1664727,LOSS,-1.0,2.2
2025-08-12,1664763,LOSS,-1.0,3.0
2025-08-12,1664774,LOSS,-1.0,4.8
2025-08-12,1664910,LOSS,-1.0,4.4
2025-08-12,1664927,LOSS,-1.0,3.4
2025-08-12,1665032,LOSS,-1.0,3.7
2025-08-12,1665047,WIN,3.768,5.6
2025-08-14,1667574,LOSS,-1.0,4.4
2025-08-14,1667592,LOSS,-1.0,5.8
2025-08-14,1667598,LOSS,-1.0,7.1
2025-08-14,1667616,LOSS,-1.0,2.0
2025-08-14,1667623,LOSS,-1.0,4.7
2025-08-14,1667635,LOSS,-1.0,3.0
2025-08-14,1667654,LOSS,-1.0,5.4
2025-08-14,1667670,LOSS,-1.0,2.1
2025-08-14,1667680,LOSS,-1.0,2.7
2025-08-14,1667701,LOSS,-1.0,3.1
2025-08-14,1667744,LOSS,-1.0,2.8
2025-08-14,1667965,LOSS,-1.0,7.8
2025-08-14,1667984,LOSS,-1.0,6.6
2025-08-14,1667993,LOSS,-1.0,3.6
2025-08-14,1668017,LOSS,-1.0,7.4
2025-08-14,1668036,LOSS,-1.0,7.5
2025-08-14,1668052,LOSS,-1.0,8.2
2025-08-14,1668149,LOSS,-1.0,5.4
2025-08-18,1670493,LOSS,-1.0,1.9
2025-08-18,1670501,LOSS,-1.0,3.6
2025-08-18,1670565,LOSS,-1.0,4.2
2025-08-18,1670841,LOSS,-1.0,3.3
2025-08-18,1670846,LOSS,-1.0,4.0
2025-08-18,1670970,LOSS,-1.0,3.6
2025-08-18,1670989,OPEN,0.0,5.7
2025-08-21,1674776,LOSS,-1.0,2.0
2025-08-21,1674802,WIN,3.691,5.5
2025-08-22,1676165,WIN,10.556,2.7
2025-08-26,1679120,WIN,9.5,5.2
2025-08-27,1680481,LOSS,-1.0,4.3
2025-08-27,1680490,LOSS,-1.0,2.4
2025-08-27,1680534,LOSS,-1.0,1.3
2025-08-27,1680542,LOSS,-1.0,4.7
2025-08-27,1680554,LOSS,-1.0,4.5
2025-08-27,1680582,LOSS,-1.0,6.2
2025-08-27,1680636,LOSS,-1.0,6.5
2025-08-27,1680782,OPEN,0.0,5.1
2025-08-28,1681918,LOSS,-1.0,3.8
2025-08-28,1681951,LOSS,-1.0,5.2
2025-08-28,1682012,LOSS,-1.0,4.0
2025-08-28,1682050,LOSS,-1.0,5.7
2025-08-28,1682073,WIN,4.184,3.8
2025-09-02,1686292,LOSS,-1.0,3.4
2025-09-02,1686321,LOSS,-1.0,5.9
2025-09-02,1686331,LOSS,-1.0,5.3
2025-09-02,1686354,LOSS,-1.0,7.3
2025-09-02,1686399,LOSS,-1.0,4.1
2025-09-02,1686405,LOSS,-1.0,8.4
2025-09-02,1686617,OPEN,0.0,8.4
2025-09-04,1689127,LOSS,-1.0,6.1
2025-09-04,1689153,LOSS,-1.0,2.3
2025-09-04,1689171,LOSS,-1.0,2.5
2025-09-04,1689177,LOSS,-1.0,2.2
2025-09-04,1689183,LOSS,-1.0,3.0
2025-09-04,1689209,LOSS,-1.0,4.0
2025-09-04,1689268,LOSS,-1.0,3.9
2025-09-04,1689275,LOSS,-1.0,3.4
2025-09-04,1689300,LOSS,-1.0,2.5
2025-09-04,1689424,LOSS,-1.0,3.0
2025-09-04,1689471,OPEN,0.0,6.0
2025-09-11,1696247,LOSS,-1.0,4.7
2025-09-11,1696271,LOSS,-1.0,11.0
2025-09-11,1696469,LOSS,-1.0,5.6
2025-09-11,1696542,LOSS,-1.0,5.5
2025-09-11,1696587,LOSS,-1.0,5.7
2025-09-11,1696625,LOSS,-1.0,8.9
2025-09-11,1696654,WIN,0.0,11.7
2025-09-12,1697693,WIN,0.969,6.4
2025-09-15,1699142,WIN,4.871,3.1
2025-09-17,1702073,LOSS,-1.0,4.0
2025-09-17,1702242,OPEN,0.0,3.8
2025-09-18,1703433,LOSS,-1.0,3.5
2025-09-18,1703440,WIN,7.824,5.1
2025-09-19,1704864,LOSS,-1.0,1.8
2025-09-19,1704878,LOSS,-1.0,3.3
2025-09-19,1704896,LOSS,-1.0,7.7
2025-09-19,1704916,LOSS,-1.0,4.6
2025-09-19,1704932,LOSS,-1.0,13.5
2025-09-19,1704987,LOSS,-1.0,2.1
2025-09-19,1704996,LOSS,-1.0,3.0
2025-09-19,1705005,LOSS,-1.0,5.9
2025-09-19,1705228,LOSS,-1.0,4.0
2025-09-19,1705252,OPEN,0.0,4.2
2025-09-23,1707748,LOSS,-1.0,3.9
2025-09-23,1707766,LOSS,-1.0,4.7
2025-09-23,1707814,OPEN,0.0,10.1
2025-09-24,1709183,LOSS,-1.0,3.2
2025-09-24,1709200,LOSS,-1.0,3.4
2025-09-24,1709221,LOSS,-1.0,3.8
2025-09-24,1709240,LOSS,-1.0,4.4
2025-09-24,1709315,LOSS,-1.0,4.0
2025-09-24,1709332,LOSS,-1.0,3.7
2025-09-24,1709392,LOSS,-1.0,4.6
2025-09-24,1709428,LOSS,-1.0,4.6
2025-09-24,1709454,LOSS,-1.0,2.1
2025-09-24,1709476,LOSS,-1.0,3.1
2025-09-24,1709487,LOSS,-1.0,2.2
2025-09-24,1709508,LOSS,-1.0,3.8
2025-09-24,1709518,LOSS,-1.0,2.7
2025-09-24,1709523,LOSS,-1.0,4.2
2025-09-24,1709556,LOSS,-1.0,4.0
2025-09-24,1709577,LOSS,-1.0,2.9
2025-09-24,1709602,LOSS,-1.0,8.0
2025-09-24,1709620,LOSS,-1.0,5.4
2025-09-24,1709627,LOSS,-1.0,4.5
2025-09-24,1709656,LOSS,-1.0,4.9
2025-09-24,1709667,OPEN,0.0,5.9
2025-09-25,1710614,LOSS,-1.0,5.3
2025-09-25,1710722,WIN,4.045,4.4
2025-10-03,1719195,WIN,2.39,4.1
2025-10-06,1720650,LOSS,-1.0,3.8
2025-10-06,1720687,LOSS,-1.0,5.3
2025-10-06,1720757,LOSS,-1.0,2.1
2025-10-06,1720768,LOSS,-1.0,9.4
2025-10-06,1720883,OPEN,0.0,3.8
2025-10-07,1722075,LOSS,-1.0,5.9
2025-10-07,1722094,LOSS,-1.0,2.5
2025-10-07,1722121,LOSS,-1.0,2.9
2025-10-07,1722144,LOSS,-1.0,7.6
2025-10-07,1722175,LOSS,-1.0,4.1
2025-10-07,1722245,LOSS,-1.0,4.1
2025-10-07,1722270,LOSS,-1.0,4.4
2025-10-07,1722288,LOSS,-1.0,2.9
2025-10-07,1722395,LOSS,-1.0,3.4
2025-10-07,1722405,LOSS,-1.0,4.5
2025-10-07,1722425,LOSS,-1.0,3.0
2025-10-07,1722450,LOSS,-1.0,6.0
2025-10-07,1722555,LOSS,-1.0,2.9
2025-10-07,1722588,OPEN,0.0,2.8
2025-10-08,1723531,LOSS,-1.0,6.5
2025-10-08,1723544,LOSS,-1.0,6.8
2025-10-08,1723739,LOSS,-1.0,3.8
2025-10-09,1724952,LOSS,-1.0,3.7
2025-10-09,1724974,LOSS,-1.0,2.8
2025-10-09,1724994,LOSS,-1.0,4.2
2025-10-09,1725041,LOSS,-1.0,2.4
2025-10-09,1725064,LOSS,-1.0,3.8
2025-10-09,1725099,LOSS,-1.0,2.3
2025-10-09,1725108,LOSS,-1.0,3.7
2025-10-09,1725112,LOSS,-1.0,3.0
2025-10-09,1725320,LOSS,-1.0,3.3
2025-10-09,1725347,LOSS,-1.0,1.3
2025-10-09,1725361,LOSS,-1.0,3.5
2025-10-09,1725378,LOSS,-1.0,3.9
2025-10-09,1725403,LOSS,-1.0,7.1
2025-10-09,1725420,LOSS,-1.0,6.2
2025-10-09,1725451,LOSS,-1.0,1.0
2025-10-09,1725456,LOSS,-1.0,6.9
2025-10-09,1725493,LOSS,-1.0,14.2
2025-10-09,1725501,LOSS,-1.0,3.1
2025-10-09,1725508,LOSS,-1.0,4.1
2025-10-09,1725524,OPEN,0.0,7.0
2025-10-21,1736421,LOSS,-1.0,3.0
2025-10-21,1736539,LOSS,-1.0,3.5
2025-10-21,1736553,LOSS,-1.0,2.5
2025-10-21,1736586,LOSS,-1.0,2.2
2025-10-21,1736677,LOSS,-1.0,8.2
2025-10-21,1736788,LOSS,-1.0,4.2
2025-10-21,1736804,LOSS,-1.0,3.5
2025-10-21,1736809,LOSS,-1.0,5.3
2025-10-21,1736828,LOSS,-1.0,5.9
2025-10-21,1736899,LOSS,-1.0,4.6
2025-10-21,1736956,OPEN,0.0,9.9
2025-10-23,1739328,LOSS,-1.0,5.8
2025-10-23,1739572,LOSS,-1.0,3.6
2025-10-23,1739581,LOSS,-1.0,4.0
2025-10-23,1739592,LOSS,-1.0,3.6
2025-10-23,1739600,WIN,6.3,3.0
2025-10-24,1740718,LOSS,-1.0,2.9
2025-10-24,1740732,WIN,3.312,4.8
2025-10-27,1742279,WIN,6.919,3.7
2025-10-28,1743652,LOSS,-1.0,2.5
2025-10-28,1743719,LOSS,-1.0,5.5
2025-10-28,1743769,LOSS,-1.0,5.5
2025-10-28,1743791,LOSS,-1.0,2.8
2025-10-28,1743996,LOSS,-1.0,2.3
2025-10-28,1744026,WIN,9.171,4.1
2025-10-29,1745107,LOSS,-1.0,2.4
2025-10-29,1745122,LOSS,-1.0,5.1
2025-10-29,1745162,LOSS,-1.0,3.5
2025-10-29,1745183,LOSS,-1.0,3.4
2025-10-29,1745207,LOSS,-1.0,2.8
2025-10-29,1745218,WIN,5.032,6.2
2025-10-30,1746592,LOSS,-1.0,5.4
2025-10-30,1746761,LOSS,-1.0,3.6
2025-10-30,1746820,LOSS,-1.0,3.4
2025-10-30,1746879,LOSS,-1.0,5.8
2025-10-30,1746885,OPEN,0.0,4.3
2025-10-31,1747968,LOSS,-1.0,3.4
2025-10-31,1748276,LOSS,-1.0,6.6
2025-10-31,1748317,LOSS,-1.0,0.4
2025-10-31,1748366,LOSS,-1.0,8.4
2025-10-31,1748405,OPEN,0.0,5.7
2025-11-07,1755073,LOSS,-1.0,3.6
2025-11-07,1755138,LOSS,-1.0,6.1
2025-11-07,1755185,WIN,4.143,2.1
2025-11-27,1775167,LOSS,-1.0,1.8
2025-11-27,1775188,LOSS,-1.0,2.2
2025-11-27,1775202,LOSS,-1.0,1.7
2025-11-27,1775213,LOSS,-1.0,2.8
2025-11-27,1775302,LOSS,-1.0,1.8
2025-11-27,1775324,LOSS,-1.0,2.6
2025-11-27,1775346,OPEN,0.0,1.7
2025-11-28,1776640,LOSS,-1.0,6.6
2025-11-28,1776692,LOSS,-1.0,6.2
2025-11-28,1776765,LOSS,-1.0,3.3
2025-11-28,1776778,LOSS,-1.0,5.2
2025-11-28,1776813,LOSS,-1.0,6.1
2025-11-28,1776831,LOSS,-1.0,1.9
2025-11-28,1776843,LOSS,-1.0,2.0
2025-11-28,1776851,WIN,11.382,3.4
2025-12-09,1786679,WIN,2.234,4.7
2025-12-12,1791042,LOSS,-1.0,3.9
2025-12-12,1791145,LOSS,-1.0,1.8
2025-12-12,1791158,LOSS,-1.0,2.9
2025-12-12,1791193,LOSS,-1.0,1.7
2025-12-12,1791235,LOSS,-1.0,2.4
2025-12-12,1791255,LOSS,-1.0,2.4
2025-12-12,1791271,OPEN,0.0,3.4
2025-12-15,1792424,LOSS,-1.0,3.5
2025-12-15,1792430,WIN,4.182,3.3
2025-12-16,1793803,WIN,4.103,2.9
2025-12-17,1795240,LOSS,-1.0,4.0
2025-12-17,1795254,WIN,10.78,4.1
2025-12-19,1798102,LOSS,-1.0,3.7
2025-12-19,1798122,LOSS,-1.0,2.6
2025-12-19,1798144,LOSS,-1.0,3.8
2025-12-19,1798153,LOSS,-1.0,7.5
2025-12-19,1798472,WIN,9.739,2.3
2025-12-24,1802490,LOSS,-1.0,4.4
2025-12-24,1802869,LOSS,-1.0,3.0
2025-12-24,1802875,LOSS,-1.0,4.6
2025-12-24,1802893,LOSS,-1.0,3.2
2025-12-24,1802905,LOSS,-1.0,4.2
2025-12-24,1802932,LOSS,-1.0,5.3
2025-12-24,1802944,LOSS,-1.0,4.7
2025-12-24,1802977,OPEN,0.0,2.1
2025-12-26,1804055,LOSS,-1.0,3.7
2025-12-26,1804065,LOSS,-1.0,3.3
2025-12-26,1804089,LOSS,-1.0,2.1
2025-12-26,1804119,WIN,5.7,4.0
2025-12-31,1808354,LOSS,-1.0,2.2
2025-12-31,1808366,LOSS,-1.0,4.6
2025-12-31,1808436,LOSS,-1.0,2.2
2025-12-31,1808458,WIN,5.568,4.4
