date,side,direction,leg_extreme,stop_level,leg_range_pips,outcome,max_retrace_pct,leg_extreme_bar,window_end,target,bucket
2024-07-18,low,long,1.09361,1.09275,8.6,LOSS,114.0,1268527,1268813,1.09407,>100% (stop)
2024-07-19,low,long,1.08901,1.08872,2.9,LOSS,193.1,1269764,1270245,1.09003,>100% (stop)
2024-07-22,low,long,1.08891,1.08837,5.4,LOSS,133.3,1271108,1271679,1.08998,>100% (stop)
2024-07-23,low,long,1.08576,1.08458,11.8,OPEN,33.9,1273103,1273104,1.08967,25-50%
2024-07-24,high,short,1.08426,1.08469,4.3,LOSS,258.1,1273987,1274528,1.08416,>100% (stop)
2024-07-25,high,short,1.08282,1.08434,15.2,WIN,48.7,1275455,1275966,1.08349,25-50%
2024-07-26,low,long,1.08556,1.08505,5.1,LOSS,135.3,1276923,1277404,1.08604,>100% (stop)
2024-07-29,low,long,1.0842,1.08266,15.4,LOSS,103.2,1278537,1278838,1.087,>100% (stop)
2024-07-30,high,short,1.0816,1.08268,10.8,LOSS,103.7,1279799,1280265,1.08142,>100% (stop)
2024-07-31,low,long,1.08352,1.08115,23.7,WIN,10.5,1281402,1281703,1.08302,0-25%
2024-08-01,low,long,1.07896,1.07785,11.1,OPEN,82.0,1282841,1283142,1.08345,75-100%
2024-08-02,high,short,1.07861,1.08001,14.0,LOSS,100.0,1284071,1284582,1.07818,75-100%
2024-08-05,low,long,1.0967,1.08923,74.7,WIN,27.6,1285541,1286022,1.09311,25-50%
2024-08-06,low,long,1.09179,1.09041,13.8,OPEN,96.4,1287248,1287459,1.09631,75-100%
2024-08-07,low,long,1.09147,1.09068,7.9,WIN,78.5,1288358,1288899,1.09305,75-100%
2024-08-08,high,short,1.09208,1.09443,23.5,WIN,8.9,1290022,1290338,1.09235,0-25%
2024-08-09,high,short,1.09156,1.09213,5.7,LOSS,107.0,1291336,1291772,1.09114,>100% (stop)
2024-08-12,high,short,1.0916,1.09284,12.4,LOSS,100.0,1292782,1293203,1.09116,75-100%
2024-08-13,high,short,1.09327,1.09409,8.2,WIN,23.2,1294094,1294635,1.09292,0-25%
2024-08-14,low,long,1.10079,1.09887,19.2,WIN,9.4,1295606,1296072,1.09971,0-25%
2024-08-15,high,short,1.10033,1.10153,12.0,WIN,90.8,1297096,1297502,1.1003,75-100%
2024-08-16,high,short,1.09806,1.0986,5.4,LOSS,107.4,1298413,1298939,1.09718,>100% (stop)
2024-08-19,high,short,1.10402,1.1049,8.8,LOSS,106.8,1299866,1300377,1.10231,>100% (stop)
2024-08-20,low,long,1.1083,1.10748,8.2,LOSS,109.8,1301281,1301807,1.10871,>100% (stop)
2024-08-21,low,long,1.11197,1.11172,2.5,LOSS,172.0,1302701,1303242,1.11325,>100% (stop)
2024-08-22,high,short,1.11272,1.11492,22.0,LOSS,100.0,1304214,1304680,1.11404,75-100%
2024-08-23,high,short,1.11124,1.11287,16.3,WIN,90.2,1305648,1306114,1.11129,75-100%
2024-08-26,low,long,1.11892,1.11818,7.4,LOSS,131.1,1307007,1307548,1.12015,>100% (stop)
2024-08-27,high,short,1.11618,1.11739,12.1,WIN,65.3,1308681,1308982,1.11595,50-75%
2024-08-28,low,long,1.11593,1.11351,24.2,LOSS,100.8,1309960,1310411,1.118,>100% (stop)
2024-08-29,high,short,1.11162,1.11376,21.4,WIN,71.0,1311330,1311841,1.11241,50-75%
2024-08-30,high,short,1.10735,1.10888,15.3,WIN,95.4,1312917,1313278,1.10697,75-100%
2024-09-02,high,short,1.10613,1.10773,16.0,OPEN,65.6,1314423,1314708,1.10419,50-75%
2024-09-03,low,long,1.10676,1.1054,13.6,LOSS,103.7,1315601,1316097,1.10702,>100% (stop)
2024-09-04,high,short,1.105,1.10585,8.5,WIN,-28.2,1317249,1317535,1.10464,<0%
2024-09-05,high,short,1.10798,1.10881,8.3,LOSS,107.2,1318491,1318972,1.10756,>100% (stop)
2024-09-06,high,short,1.11108,1.11197,8.9,LOSS,100.0,1319942,1320408,1.11092,75-100%
2024-09-09,low,long,1.10591,1.10456,13.5,LOSS,100.7,1321500,1321846,1.1091,>100% (stop)
2024-09-10,high,short,1.10337,1.10405,6.8,LOSS,101.5,1322718,1323274,1.10283,>100% (stop)
2024-09-11,high,short,1.10366,1.10514,14.8,LOSS,101.4,1324243,1324709,1.10166,>100% (stop)
2024-09-12,high,short,1.10059,1.10168,10.9,WIN,89.9,1325633,1326144,1.10059,75-100%
2024-09-13,low,long,1.1094,1.10745,19.5,WIN,21.0,1327120,1327571,1.10902,0-25%
2024-09-16,high,short,1.11181,1.1126,7.9,LOSS,108.9,1328662,1329008,1.10867,>100% (stop)
2024-09-17,high,short,1.11156,1.11288,13.2,LOSS,114.4,1329929,1330440,1.11219,>100% (stop)
2024-09-18,low,long,1.11323,1.11177,14.6,WIN,8.9,1331424,1331875,1.11303,0-25%
2024-09-19,high,short,1.11686,1.11759,7.3,LOSS,101.4,1333013,1333314,1.10683,>100% (stop)
2024-09-20,high,short,1.11523,1.11776,25.3,WIN,66.4,1334309,1334745,1.11571,50-75%
2024-09-23,low,long,1.11396,1.10831,56.5,OPEN,43.2,1336057,1336178,1.11648,25-50%
2024-09-24,high,short,1.11042,1.11178,13.6,LOSS,108.1,1337058,1337614,1.11033,>100% (stop)
2024-09-25,low,long,1.11889,1.11821,6.8,WIN,89.7,1338728,1339044,1.11987,75-100%
2024-09-26,high,short,1.11257,1.11519,26.2,LOSS,100.0,1340044,1340480,1.1129,75-100%
2024-09-27,low,long,1.1176,1.11638,12.2,LOSS,277.9,1341361,1341917,1.11776,>100% (stop)
2024-09-30,low,long,1.12089,1.11586,50.3,WIN,27.0,1342945,1343351,1.11739,25-50%
2024-10-01,low,long,1.10998,1.1092,7.8,LOSS,179.5,1344515,1344786,1.11433,>100% (stop)
2024-10-02,low,long,1.10727,1.10541,18.6,WIN,46.8,1345743,1346224,1.10739,25-50%
2024-10-03,low,long,1.10461,1.10325,13.6,WIN,79.4,1347238,1347659,1.10465,75-100%
2024-10-04,low,long,1.10335,1.10201,13.4,LOSS,493.3,1348797,1349098,1.10395,>100% (stop)
2024-10-07,low,long,1.09725,1.09643,8.2,LOSS,117.1,1350021,1350532,1.09775,>100% (stop)
2024-10-08,high,short,1.09785,1.09869,8.4,LOSS,179.8,1351473,1351969,1.09727,>100% (stop)
2024-10-09,low,long,1.09707,1.0951,19.7,LOSS,105.1,1353090,1353406,1.09787,>100% (stop)
2024-10-10,low,long,1.0943,1.0937,6.0,LOSS,105.0,1354302,1354843,1.09459,>100% (stop)
2024-10-11,high,short,1.09321,1.09383,6.2,LOSS,130.6,1355777,1356273,1.09294,>100% (stop)
2024-10-14,high,short,1.0926,1.09303,4.3,LOSS,144.2,1357265,1357701,1.09153,>100% (stop)
2024-10-15,low,long,1.08956,1.08882,7.4,LOSS,125.7,1358611,1359137,1.09097,>100% (stop)
2024-10-16,low,long,1.08847,1.08762,8.5,WIN,82.4,1360075,1360571,1.08956,75-100%
2024-10-17,low,long,1.08673,1.08503,17.0,WIN,32.4,1361762,1362003,1.0865,25-50%
2024-10-18,high,short,1.08381,1.08417,3.6,LOSS,213.9,1362869,1363440,1.08274,>100% (stop)
2024-10-21,low,long,1.08571,1.08542,2.9,LOSS,237.9,1364369,1364865,1.08688,>100% (stop)
2024-10-23,high,short,1.07806,1.08059,25.3,WIN,12.6,1367256,1367737,1.07922,0-25%
2024-10-24,high,short,1.078,1.0789,9.0,WIN,95.6,1368648,1369174,1.07798,75-100%
2024-10-25,low,long,1.08273,1.08205,6.8,WIN,83.8,1370125,1370606,1.08275,75-100%
2024-10-28,high,short,1.08131,1.082,6.9,LOSS,110.1,1371820,1372046,1.0782,>100% (stop)
2024-10-29,low,long,1.08161,1.08066,9.5,WIN,70.5,1372944,1373485,1.08181,50-75%
2024-10-30,high,short,1.08327,1.08447,12.0,WIN,93.3,1374501,1374922,1.0813,75-100%
2024-10-31,high,short,1.08515,1.08866,35.1,OPEN,71.8,1376207,1376358,1.08441,50-75%
2024-11-01,low,long,1.08775,1.08708,6.7,LOSS,100.0,1377238,1377794,1.08885,75-100%
2024-11-05,high,short,1.08842,1.08907,6.5,LOSS,120.0,1380113,1380609,1.0873,>100% (stop)
2024-11-07,high,short,1.07459,1.07716,25.7,LOSS,107.8,1383075,1383481,1.07129,>100% (stop)
2024-11-08,low,long,1.07891,1.07609,28.2,WIN,77.7,1384469,1384920,1.07913,75-100%
2024-11-11,low,long,1.0654,1.06286,25.4,OPEN,20.5,1386343,1386359,1.07277,0-25%
2024-11-13,low,long,1.06137,1.06038,9.9,WIN,-82.8,1388787,1389238,1.06294,<0%
2024-11-14,low,long,1.05579,1.05417,16.2,LOSS,104.3,1390166,1390677,1.05651,>100% (stop)
2024-11-15,high,short,1.05523,1.05612,8.9,LOSS,141.6,1391590,1392116,1.05281,>100% (stop)
2024-11-18,high,short,1.05325,1.05561,23.6,LOSS,108.5,1393254,1393555,1.05302,>100% (stop)
2024-11-19,low,long,1.0588,1.05744,13.6,LOSS,111.0,1394499,1394995,1.06007,>100% (stop)
2024-11-21,low,long,1.05432,1.05295,13.7,LOSS,162.0,1397424,1397875,1.05548,>100% (stop)
2024-11-22,low,long,1.04981,1.04615,36.6,WIN,87.4,1398803,1399314,1.04782,75-100%
2024-11-25,low,long,1.0497,1.04749,22.1,WIN,31.2,1400363,1400754,1.049,25-50%
2024-11-26,high,short,1.05,1.05209,20.9,OPEN,47.8,1402011,1402192,1.04303,25-50%
2024-11-27,high,short,1.05103,1.0523,12.7,LOSS,102.4,1403316,1403632,1.04773,>100% (stop)
2024-11-28,low,long,1.05551,1.05427,12.4,LOSS,187.1,1404509,1405065,1.05627,>100% (stop)
2024-11-29,high,short,1.05639,1.05741,10.2,LOSS,114.7,1406009,1406490,1.05564,>100% (stop)
2024-12-02,low,long,1.05182,1.04959,22.3,LOSS,104.0,1407508,1407929,1.05391,>100% (stop)
2024-12-03,high,short,1.0512,1.05307,18.7,OPEN,90.9,1409034,1409365,1.04823,75-100%
2024-12-04,high,short,1.04825,1.05201,37.6,WIN,79.0,1410352,1410803,1.04879,75-100%
2024-12-05,high,short,1.05213,1.05386,17.3,LOSS,100.0,1411806,1412242,1.0509,75-100%
2024-12-06,high,short,1.05713,1.0594,22.7,LOSS,174.9,1413257,1413678,1.05659,>100% (stop)
2024-12-09,high,short,1.05578,1.05853,27.5,LOSS,103.3,1414877,1415118,1.0532,>100% (stop)
2024-12-10,high,short,1.0539,1.0568,29.0,WIN,27.2,1416061,1416557,1.05452,25-50%
2024-12-11,low,long,1.05181,1.0487,31.1,LOSS,110.6,1417732,1417988,1.05393,>100% (stop)
2024-12-12,high,short,1.04942,1.05171,22.9,WIN,58.5,1419060,1419391,1.05009,50-75%
2024-12-13,low,long,1.04717,1.04531,18.6,WIN,29.0,1420350,1420831,1.04808,25-50%
2024-12-16,low,long,1.05247,1.05119,12.8,LOSS,122.7,1421787,1422268,1.05228,>100% (stop)
2024-12-18,high,short,1.04874,1.05082,20.8,WIN,39.9,1424640,1425136,1.04955,25-50%
2024-12-19,high,short,1.03988,1.04158,17.0,WIN,88.8,1426287,1426573,1.0371,75-100%
2024-12-20,high,short,1.03796,1.03901,10.5,LOSS,114.3,1427695,1428011,1.03583,>100% (stop)
2024-12-23,low,long,1.04013,1.03867,14.6,LOSS,100.0,1429180,1429451,1.04452,75-100%
2024-12-26,low,long,1.0403,1.03925,10.5,WIN,99.0,1432233,1432594,1.04042,75-100%
2024-12-27,low,long,1.04257,1.04091,16.6,LOSS,100.6,1433517,1434028,1.04181,>100% (stop)
2024-12-30,low,long,1.04439,1.04209,23.0,WIN,21.3,1435091,1435467,1.04308,0-25%
2024-12-31,high,short,1.04051,1.04147,9.6,LOSS,100.0,1436544,1436905,1.04022,75-100%
2025-01-03,high,short,1.02687,1.02746,5.9,LOSS,242.4,1439222,1439778,1.02665,>100% (stop)
2025-01-06,high,short,1.03287,1.03688,40.1,LOSS,177.6,1440870,1441216,1.03012,>100% (stop)
2025-01-07,high,short,1.04208,1.04342,13.4,WIN,55.2,1442294,1442655,1.03761,50-75%
2025-01-09,low,long,1.03175,1.02836,33.9,OPEN,78.2,1445111,1445532,1.03214,75-100%
2025-01-10,low,long,1.03118,1.02822,29.6,WIN,43.2,1446482,1446963,1.03044,25-50%
2025-01-13,low,long,1.02312,1.02143,16.9,LOSS,103.0,1447904,1448400,1.02499,>100% (stop)
2025-01-14,high,short,1.02543,1.02748,20.5,LOSS,100.0,1449389,1449840,1.02384,75-100%
2025-01-15,low,long,1.03171,1.02951,22.0,LOSS,104.1,1450760,1451271,1.03048,>100% (stop)
2025-01-16,high,short,1.02879,1.03014,13.5,WIN,80.7,1452222,1452703,1.02845,75-100%
2025-01-17,low,long,1.02986,1.02851,13.5,WIN,69.6,1453655,1454136,1.03093,50-75%
2025-01-20,high,short,1.0305,1.03184,13.4,LOSS,100.0,1455165,1455571,1.02791,75-100%
2025-01-21,low,long,1.03595,1.0342,17.5,WIN,95.4,1456646,1457007,1.04008,75-100%
2025-01-22,low,long,1.04196,1.04082,11.4,WIN,88.6,1457906,1458447,1.04231,75-100%
2025-01-23,low,long,1.04022,1.03899,12.3,WIN,87.8,1459384,1459880,1.04158,75-100%
2025-01-24,high,short,1.0486,1.0515,29.0,LOSS,112.4,1460970,1461316,1.04115,>100% (stop)
2025-01-27,low,long,1.04711,1.04569,14.2,LOSS,117.6,1462215,1462756,1.04787,>100% (stop)
2025-01-28,low,long,1.04441,1.04246,19.5,LOSS,103.1,1463775,1464196,1.04564,>100% (stop)
2025-01-29,low,long,1.04056,1.03972,8.4,LOSS,185.7,1465407,1465633,1.04424,>100% (stop)
2025-01-30,low,long,1.04288,1.04176,11.2,LOSS,100.0,1466572,1467068,1.04276,75-100%
2025-01-31,high,short,1.03652,1.03953,30.1,WIN,41.2,1468072,1468508,1.03768,25-50%
2025-02-03,high,short,1.02255,1.0251,25.5,LOSS,102.0,1469557,1469948,1.0212,>100% (stop)
2025-02-04,low,long,1.03283,1.03222,6.1,WIN,-93.4,1471160,1471386,1.03238,<0%
2025-02-05,high,short,1.04013,1.04304,29.1,LOSS,141.2,1472659,1472825,1.0372,>100% (stop)
2025-02-06,low,long,1.03676,1.03561,11.5,LOSS,103.5,1473947,1474263,1.04053,>100% (stop)
2025-02-07,low,long,1.03997,1.03724,27.3,WIN,26.7,1475234,1475700,1.03867,25-50%
2025-02-10,high,short,1.03098,1.03214,11.6,LOSS,106.9,1476597,1477138,1.02985,>100% (stop)
2025-02-11,high,short,1.03008,1.03058,5.0,LOSS,114.0,1478004,1478575,1.02919,>100% (stop)
2025-02-12,high,short,1.03168,1.03856,68.8,WIN,37.2,1479846,1480012,1.03537,25-50%
2025-02-13,high,short,1.03855,1.04289,43.4,WIN,34.6,1481190,1481446,1.03871,25-50%
2025-02-14,high,short,1.04567,1.04875,30.8,LOSS,130.5,1482611,1482882,1.04536,>100% (stop)
2025-02-17,low,long,1.04953,1.04885,6.8,LOSS,147.1,1483760,1484316,1.05062,>100% (stop)
2025-02-18,low,long,1.04601,1.04588,1.3,LOSS,407.7,1485498,1485739,1.04753,>100% (stop)
2025-02-19,high,short,1.04486,1.04613,12.7,WIN,58.3,1486636,1487177,1.04409,50-75%
2025-02-20,high,short,1.04284,1.04418,13.4,LOSS,106.0,1488191,1488612,1.04185,>100% (stop)
2025-02-21,low,long,1.04739,1.04656,8.3,LOSS,102.4,1489750,1490051,1.05047,>100% (stop)
2025-02-24,low,long,1.04753,1.04637,11.6,LOSS,102.6,1491293,1491489,1.05282,>100% (stop)
2025-02-25,high,short,1.04665,1.04771,10.6,WIN,-15.1,1492386,1492927,1.04605,<0%
2025-02-26,low,long,1.05113,1.04923,19.0,LOSS,100.5,1493871,1494367,1.05235,>100% (stop)
2025-02-27,high,short,1.04737,1.0482,8.3,LOSS,101.2,1495442,1495803,1.04589,>100% (stop)
2025-02-28,high,short,1.04025,1.04075,5.0,LOSS,158.0,1497088,1497239,1.03802,>100% (stop)
2025-03-03,low,long,1.04441,1.0401,43.1,WIN,23.7,1498303,1498679,1.04231,0-25%
2025-03-04,high,short,1.05049,1.05238,18.9,LOSS,101.6,1499727,1500118,1.0471,>100% (stop)
2025-03-05,high,short,1.06764,1.0722,45.6,LOSS,101.1,1501271,1501557,1.06018,>100% (stop)
2025-03-06,high,short,1.07802,1.08221,41.9,WIN,55.4,1502575,1502996,1.0784,50-75%
2025-03-07,high,short,1.08571,1.08714,14.3,LOSS,155.2,1504051,1504427,1.0781,>100% (stop)
2025-03-10,low,long,1.08744,1.08087,65.7,OPEN,94.7,1505565,1505926,1.08711,75-100%
2025-03-11,high,short,1.08821,1.09207,38.6,LOSS,105.7,1507005,1507366,1.08435,>100% (stop)
2025-03-12,low,long,1.09183,1.08872,31.1,WIN,-4.5,1508325,1508806,1.09151,<0%
2025-03-13,low,long,1.0885,1.08766,8.4,LOSS,284.5,1509687,1510243,1.0897,>100% (stop)
2025-03-14,low,long,1.08567,1.08327,24.0,WIN,13.3,1511197,1511678,1.08493,0-25%
2025-03-17,low,long,1.08867,1.08732,13.5,WIN,72.6,1512618,1513114,1.08936,50-75%
2025-03-18,high,short,1.09316,1.09545,22.9,WIN,23.6,1514193,1514554,1.09062,0-25%
2025-03-19,low,long,1.09105,1.09022,8.3,LOSS,114.5,1515510,1515991,1.09449,>100% (stop)
2025-03-20,low,long,1.08559,1.08332,22.7,LOSS,100.4,1517159,1517430,1.09171,>100% (stop)
2025-03-21,low,long,1.08611,1.08246,36.5,LOSS,107.1,1518597,1518868,1.08555,>100% (stop)
2025-03-24,high,short,1.08329,1.08444,11.5,LOSS,152.2,1519770,1520296,1.08169,>100% (stop)
2025-03-25,low,long,1.07995,1.07849,14.6,WIN,0.0,1521294,1521730,1.08087,<0%
2025-03-26,high,short,1.07865,1.08025,16.0,WIN,69.4,1522817,1523163,1.07777,50-75%
2025-03-27,low,long,1.0779,1.0754,25.0,WIN,72.0,1524152,1524603,1.07869,50-75%
2025-03-28,low,long,1.07998,1.07866,13.2,LOSS,112.9,1525496,1526037,1.07987,>100% (stop)
2025-03-31,high,short,1.08206,1.08427,22.1,WIN,60.6,1526876,1527357,1.0823,50-75%
2025-04-01,low,long,1.08123,1.07986,13.7,WIN,95.6,1528275,1528786,1.08281,75-100%
2025-04-02,low,long,1.07992,1.078,19.2,WIN,15.6,1529787,1530223,1.08017,0-25%
2025-04-03,high,short,1.09426,1.09517,9.1,LOSS,353.8,1531177,1531658,1.08795,>100% (stop)
2025-04-04,low,long,1.10498,1.09712,78.6,LOSS,100.3,1532795,1533094,1.10984,>100% (stop)
2025-04-07,high,short,1.09675,1.10214,53.9,WIN,53.4,1534113,1534534,1.09198,50-75%
2025-04-08,high,short,1.09211,1.09916,70.5,WIN,39.0,1535517,1535968,1.09146,25-50%
2025-04-09,high,short,1.09976,1.10649,67.3,LOSS,108.0,1536953,1537404,1.09709,>100% (stop)
2025-04-10,high,short,1.10669,1.10883,21.4,LOSS,118.7,1538615,1538841,1.09499,>100% (stop)
2025-04-11,low,long,1.13632,1.12707,92.5,WIN,8.8,1539797,1540278,1.13852,0-25%
2025-04-14,high,short,1.13787,1.14244,45.7,WIN,63.0,1541306,1541712,1.13407,50-75%
2025-04-15,high,short,1.13328,1.13789,46.1,WIN,35.1,1542774,1543150,1.13157,25-50%
2025-04-16,high,short,1.13379,1.1392,54.1,OPEN,89.8,1544167,1544584,1.12925,75-100%
2025-04-17,low,long,1.13708,1.1344,26.8,LOSS,134.0,1545497,1546023,1.13967,>100% (stop)
2025-04-18,low,long,1.13729,1.1367,5.9,WIN,94.9,1547067,1547458,1.13853,75-100%
2025-04-21,high,short,1.15129,1.15643,51.4,OPEN,71.8,1548626,1548897,1.14488,50-75%
2025-04-22,high,short,1.14917,1.1547,55.3,WIN,42.3,1549826,1550337,1.14818,25-50%
2025-04-24,high,short,1.1363,1.13928,29.8,LOSS,105.4,1552807,1553213,1.13212,>100% (stop)
2025-04-25,low,long,1.1368,1.13155,52.5,WIN,67.2,1554155,1554651,1.13725,50-75%
2025-04-28,high,short,1.13292,1.13602,31.0,WIN,46.1,1555554,1556080,1.13432,25-50%
2025-04-29,low,long,1.13992,1.13738,25.4,LOSS,103.5,1556978,1557519,1.14199,>100% (stop)
2025-04-30,high,short,1.13733,1.13994,26.1,WIN,57.9,1558478,1558959,1.13547,50-75%
2025-05-01,low,long,1.13124,1.12878,24.6,LOSS,100.4,1559873,1560399,1.13291,>100% (stop)
2025-05-02,high,short,1.13159,1.13316,15.7,LOSS,103.8,1561403,1561839,1.1274,>100% (stop)
2025-05-05,low,long,1.13438,1.13111,32.7,WIN,33.9,1562913,1563274,1.13466,25-50%
2025-05-06,high,short,1.13051,1.13477,42.6,LOSS,103.3,1564382,1564713,1.12797,>100% (stop)
2025-05-07,high,short,1.13548,1.13731,18.3,LOSS,103.3,1565671,1566152,1.13248,>100% (stop)
2025-05-08,low,long,1.13029,1.12766,26.3,LOSS,106.1,1567139,1567590,1.13361,>100% (stop)
2025-05-09,high,short,1.12422,1.12596,17.4,LOSS,105.2,1568697,1569028,1.11964,>100% (stop)
2025-05-12,low,long,1.12355,1.1226,9.5,LOSS,189.5,1569912,1570468,1.12426,>100% (stop)
2025-05-13,high,short,1.11025,1.11183,15.8,LOSS,170.3,1571487,1571908,1.10948,>100% (stop)
2025-05-14,low,long,1.1252,1.11827,69.3,WIN,22.2,1572926,1573347,1.11976,0-25%
2025-05-15,high,short,1.11979,1.12112,13.3,LOSS,100.8,1574454,1574785,1.11758,>100% (stop)
2025-05-16,high,short,1.12069,1.12185,11.6,WIN,74.1,1575728,1576224,1.11902,50-75%
2025-05-19,high,short,1.12617,1.12839,22.2,OPEN,52.3,1577423,1577664,1.11721,50-75%
2025-05-20,high,short,1.12473,1.12778,30.5,OPEN,73.4,1578698,1579104,1.12178,50-75%
2025-05-21,high,short,1.1314,1.13378,23.8,LOSS,107.1,1580047,1580543,1.12866,>100% (stop)
2025-05-22,low,long,1.13033,1.12921,11.2,LOSS,105.4,1581634,1581980,1.13448,>100% (stop)
2025-05-27,low,long,1.13578,1.1337,20.8,LOSS,101.0,1585905,1586281,1.14071,>100% (stop)
2025-05-29,high,short,1.12619,1.12826,20.7,LOSS,103.9,1588739,1589160,1.1223,>100% (stop)
2025-05-30,low,long,1.13354,1.13231,12.3,LOSS,106.5,1590354,1590595,1.13897,>100% (stop)
2025-06-02,high,short,1.1413,1.14368,23.8,LOSS,105.5,1591720,1592021,1.13524,>100% (stop)
2025-06-03,low,long,1.14312,1.14158,15.4,LOSS,104.5,1592934,1593460,1.14544,>100% (stop)
2025-06-04,low,long,1.13969,1.13568,40.1,WIN,35.2,1594417,1594898,1.13931,25-50%
2025-06-05,low,long,1.1417,1.14076,9.4,LOSS,103.2,1595778,1596334,1.14347,>100% (stop)
2025-06-06,low,long,1.14424,1.14306,11.8,LOSS,126.3,1597245,1597771,1.14572,>100% (stop)
2025-06-09,high,short,1.14183,1.14295,11.2,LOSS,108.9,1598759,1599210,1.13927,>100% (stop)
2025-06-10,low,long,1.14124,1.13729,39.5,WIN,17.0,1600252,1600643,1.14355,0-25%
2025-06-11,low,long,1.14384,1.1409,29.4,WIN,-2.4,1601675,1602081,1.14387,<0%
2025-06-12,high,short,1.15097,1.15326,22.9,LOSS,117.0,1603024,1603520,1.15017,>100% (stop)
2025-06-13,low,long,1.15603,1.15285,31.8,LOSS,100.9,1604472,1604953,1.16143,>100% (stop)
2025-06-16,high,short,1.15722,1.15846,12.4,LOSS,100.0,1606074,1606390,1.15238,75-100%
2025-06-17,high,short,1.15453,1.15671,21.8,LOSS,100.0,1607345,1607826,1.15423,75-100%
2025-06-18,high,short,1.14983,1.15151,16.8,LOSS,110.1,1608840,1609261,1.14807,>100% (stop)
2025-06-19,low,long,1.14768,1.1463,13.8,LOSS,140.6,1610219,1610700,1.14835,>100% (stop)
2025-06-20,low,long,1.15283,1.15099,18.4,WIN,28.8,1611761,1612137,1.15302,25-50%
2025-06-23,high,short,1.15034,1.15211,17.7,WIN,13.6,1613048,1613574,1.1472,0-25%
2025-06-24,high,short,1.15798,1.16221,42.3,WIN,89.8,1614563,1615014,1.15865,75-100%
2025-06-25,low,long,1.16112,1.15998,11.4,LOSS,103.5,1616043,1616449,1.16314,>100% (stop)
2025-06-26,high,short,1.169,1.1728,38.0,OPEN,81.3,1617676,1617887,1.16673,75-100%
2025-06-27,low,long,1.17269,1.16847,42.2,WIN,34.8,1618815,1619326,1.17093,25-50%
2025-06-30,high,short,1.17135,1.17384,24.9,WIN,77.5,1620327,1620763,1.17115,75-100%
2025-07-01,low,long,1.17878,1.17758,12.0,LOSS,105.0,1621706,1622202,1.18076,>100% (stop)
2025-07-02,low,long,1.17883,1.1767,21.3,LOSS,158.2,1623461,1623642,1.18098,>100% (stop)
2025-07-04,high,short,1.17758,1.17846,8.8,LOSS,100.0,1625939,1626508,1.17561,75-100%
2025-07-07,low,long,1.17341,1.1723,11.1,LOSS,107.2,1627720,1627946,1.17901,>100% (stop)
2025-07-08,high,short,1.17232,1.17407,17.5,WIN,86.3,1629099,1629385,1.17305,75-100%
2025-07-09,high,short,1.17021,1.17213,19.2,WIN,92.7,1630368,1630819,1.17027,75-100%
2025-07-10,low,long,1.1734,1.1726,8.0,LOSS,111.3,1631952,1632253,1.17494,>100% (stop)
2025-07-14,low,long,1.16887,1.16716,17.1,LOSS,106.4,1634676,1635127,1.16978,>100% (stop)
2025-07-15,high,short,1.16716,1.16861,14.5,LOSS,112.4,1636048,1636559,1.16646,>100% (stop)
2025-07-16,high,short,1.16127,1.16237,11.0,LOSS,103.6,1637530,1637996,1.16023,>100% (stop)
2025-07-17,low,long,1.15983,1.157,28.3,OPEN,72.8,1639283,1639434,1.16361,50-75%
2025-07-18,low,long,1.16312,1.16121,19.1,WIN,50.8,1640361,1640872,1.1634,50-75%
2025-07-21,high,short,1.16336,1.16522,18.6,LOSS,101.6,1641990,1642306,1.16145,>100% (stop)
2025-07-22,low,long,1.17033,1.1683,20.3,WIN,24.6,1643368,1643744,1.16955,0-25%
2025-07-23,low,long,1.17527,1.17313,21.4,LOSS,100.9,1644683,1645179,1.17488,>100% (stop)
2025-07-24,low,long,1.17679,1.17574,10.5,LOSS,146.7,1646212,1646618,1.178,>100% (stop)
2025-07-25,high,short,1.17413,1.17609,19.6,WIN,37.8,1647620,1648056,1.17339,25-50%
2025-07-29,low,long,1.15846,1.15265,58.1,LOSS,102.9,1650573,1650934,1.15989,>100% (stop)
2025-07-30,low,long,1.15685,1.15489,19.6,LOSS,102.0,1651867,1652363,1.15725,>100% (stop)
2025-07-31,high,short,1.14207,1.14548,34.1,WIN,88.9,1653502,1653803,1.14073,75-100%
2025-08-01,high,short,1.14218,1.1438,16.2,WIN,-1.2,1654746,1655242,1.14047,<0%
2025-08-04,low,long,1.15772,1.15505,26.7,OPEN,83.9,1656321,1656682,1.15887,75-100%
2025-08-05,low,long,1.15611,1.15539,7.2,LOSS,180.6,1657579,1658120,1.15876,>100% (stop)
2025-08-06,high,short,1.15711,1.1586,14.9,LOSS,107.4,1659060,1659556,1.15642,>100% (stop)
2025-08-07,high,short,1.16678,1.16747,6.9,LOSS,118.8,1660423,1660994,1.16495,>100% (stop)
2025-08-08,low,long,1.16644,1.16548,9.6,LOSS,164.6,1661978,1662429,1.16792,>100% (stop)
2025-08-12,low,long,1.16183,1.16128,5.5,LOSS,190.9,1664752,1665293,1.16254,>100% (stop)
2025-08-13,high,short,1.17078,1.17301,22.3,OPEN,70.0,1666470,1666726,1.16703,50-75%
2025-08-14,low,long,1.17063,1.16969,9.4,LOSS,118.1,1667606,1668162,1.1715,>100% (stop)
