date,day_of_week,asian_bar_count,london_kz_bar_count,data_gap,asian_open,asian_close,asian_high,asian_high_time,asian_low,asian_low_time,asian_high_before_low,asian_range_pips,london_kz_open,london_kz_close,london_kz_high,london_kz_low,london_kz_range_pips,both_sides_swept_in_kz,first_sweep_side,first_sweep_time,sweep_depth_pips,sweep_close_beyond_level,reversal_reached_opposite,direction_if_faded,mfe_pips,mae_pips,progress_pct_of_asian_range,reversal_time,minutes_to_reversal,atr14_pips_prior,low_liquidity_flag
2023-09-29,Friday,239,180,False,1.05622,1.05754,1.05827,22:20,1.05579,20:51,False,24.8,1.05765,1.06093,1.06165,1.05743,42.2,False,high,02:06,34.2,True,False,short,13.7,33.4,52.0,,,61.94285714285707,False
2023-10-02,Monday,240,180,False,1.05641,1.05698,1.05707,22:37,1.05623,20:04,False,8.4,1.05617,1.05621,1.05919,1.05599,32.0,True,low,02:00,70.1,True,True,long,7.3,2.9,352.4,02:32,32.0,60.42142857142853,False
2023-10-03,Tuesday,239,180,False,1.04798,1.04683,1.04803,20:00,1.04638,22:31,True,16.5,1.04657,1.04853,1.04933,1.04623,31.0,True,low,02:00,15.5,True,True,long,17.3,1.1,178.8,03:44,104.0,62.507142857142846,False
2023-10-04,Wednesday,240,180,False,1.04684,1.04592,1.04755,20:51,1.0457,23:53,True,18.5,1.04682,1.0486,1.04887,1.04514,37.3,True,low,02:25,5.6,True,True,long,20.5,5.4,405.9,03:35,70.0,65.12857142857146,False
2023-10-05,Thursday,240,180,False,1.05068,1.0525,1.05288,21:57,1.05022,20:26,False,26.6,1.05174,1.05041,1.05209,1.05014,19.5,False,low,03:28,2.2,True,True,long,26.2,2.1,132.0,08:06,278.0,65.72857142857143,False
2023-10-06,Friday,240,180,False,1.05463,1.05423,1.05479,20:01,1.05381,21:17,True,9.8,1.05349,1.05482,1.05532,1.05314,21.8,True,low,02:00,55.7,True,True,long,14.1,4.1,630.6,03:31,91.0,65.54285714285703,False
2023-10-09,Monday,240,180,False,1.05662,1.05521,1.05742,20:56,1.05515,23:57,True,22.7,1.05539,1.05416,1.05585,1.05194,39.1,False,low,02:02,32.1,True,False,long,6.1,33.0,30.8,,,64.3714285714284,False
2023-10-10,Tuesday,240,180,False,1.05788,1.05694,1.05836,20:01,1.0566,23:01,True,17.6,1.05617,1.06043,1.06095,1.05542,55.3,True,low,02:00,11.8,True,True,long,20.8,10.8,304.0,04:13,133.0,68.12142857142838,False
2023-10-11,Wednesday,240,180,False,1.06043,1.06047,1.06142,20:41,1.06012,21:38,True,13.0,1.06014,1.06084,1.06283,1.05933,35.0,True,low,02:00,20.6,True,True,long,13.6,1.6,256.9,02:47,47.0,66.42142857142849,False
2023-10-12,Thursday,240,180,False,1.06234,1.06287,1.0629,23:58,1.06199,20:52,False,9.1,1.06311,1.06263,1.06397,1.06193,20.4,True,high,02:00,10.7,True,True,short,12.1,8.0,929.7,04:01,121.0,70.77142857142861,False
2023-10-13,Friday,240,180,False,1.05358,1.05455,1.0548,23:05,1.05345,20:45,False,13.5,1.05483,1.05537,1.05584,1.05313,27.1,True,high,02:00,10.4,True,True,short,11.5,3.5,389.6,02:55,55.0,69.12857142857148,False
2023-10-16,Monday,240,180,False,1.05221,1.05235,1.05257,22:28,1.05156,20:25,False,10.1,1.05293,1.05406,1.05428,1.05235,19.3,False,high,02:00,29.7,True,False,short,7.0,24.9,21.8,,,63.32857142857156,False
2023-10-17,Tuesday,239,180,False,1.05543,1.05498,1.05607,20:35,1.05462,22:09,True,14.5,1.05442,1.05358,1.05547,1.05328,21.9,False,low,02:00,13.4,True,True,long,19.5,9.8,320.7,06:13,253.0,66.73571428571437,False
2023-10-18,Wednesday,240,180,False,1.05726,1.05754,1.05789,22:33,1.05604,20:53,False,18.5,1.05824,1.05831,1.05941,1.05704,23.7,False,high,02:00,15.2,True,True,short,25.0,10.6,286.5,06:11,251.0,62.657142857142865,False
2023-10-19,Thursday,240,180,False,1.05381,1.05338,1.05418,21:05,1.05323,21:41,True,9.5,1.0533,1.05356,1.05482,1.05282,20.0,True,low,02:00,4.1,True,True,long,10.0,3.7,518.9,02:47,47.0,65.73571428571417,False
2023-10-20,Friday,240,180,False,1.05862,1.05759,1.05864,20:01,1.05683,21:23,True,18.1,1.0574,1.05877,1.05953,1.05649,30.4,True,low,02:17,3.4,True,True,long,19.3,3.5,179.6,04:27,130.0,62.72857142857128,False
2023-10-23,Monday,240,180,False,1.05893,1.05751,1.05902,20:00,1.05733,22:56,True,16.9,1.05773,1.06025,1.06105,1.05714,39.1,True,low,02:18,1.9,True,True,long,20.1,1.0,433.7,03:48,90.0,60.57857142857131,False
2023-10-24,Tuesday,240,180,False,1.06699,1.06824,1.06871,22:31,1.06668,20:41,False,20.3,1.06809,1.06503,1.06942,1.06441,50.1,True,high,03:02,7.1,True,True,short,23.0,6.1,512.8,03:30,28.0,66.74999999999986,False
2023-10-25,Wednesday,240,180,False,1.05952,1.0602,1.0605,23:20,1.05897,20:55,False,15.3,1.06009,1.0585,1.0604,1.05783,25.7,False,low,03:02,23.9,True,False,long,4.9,26.1,46.4,,,66.82857142857132,False
2023-10-26,Thursday,240,180,False,1.05661,1.05467,1.05691,20:08,1.05414,23:31,True,27.7,1.05427,1.05453,1.05525,1.0533,19.5,False,low,02:04,19.3,True,False,long,20.1,18.1,68.2,,,65.32142857142843,False
2023-10-27,Friday,240,180,False,1.05637,1.05644,1.05666,22:40,1.05525,21:15,False,14.1,1.05691,1.05619,1.05697,1.0552,17.7,True,high,02:00,30.4,True,True,short,15.8,1.9,221.3,03:01,61.0,65.86428571428564,False
2023-10-30,Monday,240,180,False,1.05625,1.05609,1.05658,21:03,1.05584,23:36,True,7.4,1.0565,1.05824,1.0586,1.05471,38.9,True,high,02:00,59.2,True,True,short,8.4,1.4,252.7,02:29,29.0,60.19999999999993,False
2023-10-31,Tuesday,240,180,False,1.06114,1.05938,1.06126,20:01,1.05906,22:48,True,22.0,1.06086,1.06684,1.06748,1.06034,71.4,False,high,02:32,62.2,True,True,short,27.7,61.4,250.9,10:06,454.0,66.92857142857135,False
2023-11-01,Wednesday,240,180,False,1.05733,1.05672,1.05764,20:43,1.05659,23:52,True,10.5,1.05739,1.05492,1.05774,1.05454,32.0,True,high,02:02,1.0,True,True,short,11.5,0.2,521.9,02:38,36.0,70.14285714285703,False
2023-11-02,Thursday,240,180,False,1.06018,1.05959,1.06021,20:21,1.05932,21:30,True,8.9,1.06,1.06236,1.06247,1.0591,33.7,True,high,02:29,65.4,True,True,short,12.6,6.4,124.7,03:08,39.0,71.17857142857143,False
2023-11-03,Friday,240,180,False,1.0618,1.06264,1.06287,22:28,1.06146,20:07,False,14.1,1.0631,1.06479,1.06483,1.06197,28.6,False,high,02:00,110.6,True,False,short,9.3,110.3,63.8,,,75.17857142857147,False
2023-11-06,Monday,240,180,False,1.07243,1.07356,1.07375,23:23,1.07222,20:15,False,15.3,1.07363,1.07471,1.07562,1.07315,24.7,False,high,02:00,18.7,True,False,short,13.4,16.7,74.5,,,70.9785714285714,False
2023-11-07,Tuesday,240,180,False,1.07136,1.07064,1.07139,22:34,1.07051,23:46,True,8.8,1.07005,1.06836,1.07063,1.0683,23.3,False,low,02:00,41.1,True,False,long,6.0,36.3,13.6,,,72.69999999999997,False
2023-11-08,Wednesday,240,180,False,1.06903,1.0692,1.06992,21:22,1.06863,20:40,False,12.9,1.06819,1.0665,1.06841,1.06602,23.9,False,low,02:00,27.0,True,True,long,22.2,22.3,230.2,10:51,531.0,68.48571428571427,False
2023-11-09,Thursday,240,180,False,1.07034,1.07088,1.07156,21:11,1.07028,20:03,False,12.8,1.07075,1.06978,1.07098,1.06936,16.2,False,low,02:16,22.4,True,True,long,13.2,22.0,176.6,09:51,455.0,65.20714285714293,False
2023-11-10,Friday,239,180,False,1.06683,1.06712,1.0675,20:53,1.06667,20:03,False,8.3,1.06654,1.06771,1.068,1.0656,24.0,True,low,02:00,10.7,True,True,long,11.3,8.9,313.3,03:20,80.0,63.16428571428572,False
2023-11-13,Monday,237,180,False,1.06838,1.06842,1.0689,23:32,1.0681,20:25,False,8.0,1.06901,1.06896,1.07013,1.06855,15.8,False,high,02:00,14.8,True,True,short,9.7,10.6,300.0,07:03,303.0,59.285714285714256,False
2023-11-14,Tuesday,238,180,False,1.06998,1.06963,1.07022,21:18,1.06945,20:22,False,7.7,1.06992,1.07156,1.07176,1.0696,21.6,False,high,02:04,161.8,True,False,short,5.8,162.2,80.5,,,71.7785714285714,False
2023-11-15,Wednesday,240,180,False,1.08694,1.08777,1.08836,23:45,1.08673,20:34,False,16.3,1.08732,1.08521,1.08794,1.08439,35.5,False,low,02:09,35.8,True,True,long,18.1,23.8,113.5,08:30,381.0,70.20000000000009,False
2023-11-16,Thursday,235,180,False,1.08552,1.08369,1.08558,20:00,1.083,21:39,True,25.8,1.0839,1.08509,1.08607,1.08339,26.8,False,high,04:00,39.7,True,False,short,17.7,38.8,65.1,,,66.25000000000007,False
2023-11-17,Friday,239,180,False,1.08533,1.08502,1.08569,20:03,1.08492,21:43,True,7.7,1.08512,1.08528,1.08583,1.08247,33.6,True,low,02:00,24.5,True,True,long,9.5,22.9,572.7,04:15,135.0,66.58571428571433,False
2023-11-20,Monday,240,180,False,1.09014,1.0922,1.09358,23:18,1.09014,20:00,False,34.4,1.09169,1.09366,1.09401,1.09129,27.2,False,high,04:24,9.9,True,False,short,17.1,9.9,49.7,,,58.521428571428615,False
2023-11-21,Tuesday,240,180,False,1.09454,1.09586,1.09651,23:14,1.0943,20:13,False,22.1,1.09584,1.09436,1.09639,1.09424,21.5,False,low,04:30,20.7,True,False,long,18.3,20.6,82.4,,,61.87857142857157,False
2023-11-22,Wednesday,240,180,False,1.09195,1.09137,1.09229,20:16,1.09088,20:37,True,14.1,1.09001,1.09025,1.09197,1.08826,37.1,False,low,02:00,56.6,True,False,long,17.9,49.6,77.3,,,63.05000000000022,False
2023-11-23,Thursday,239,180,False,1.08919,1.09025,1.09057,22:49,1.08885,20:08,False,17.2,1.09082,1.09231,1.09303,1.08955,34.8,False,high,02:00,24.6,True,True,short,21.0,21.6,108.7,09:23,443.0,62.7428571428574,False
2023-11-24,Friday,239,180,False,1.09069,1.09035,1.09102,20:13,1.08949,22:10,True,15.3,1.09073,1.09027,1.09207,1.09014,19.3,False,high,02:37,35.0,True,False,short,8.5,35.3,57.5,,,62.06428571428581,False
2023-11-27,Monday,240,180,False,1.09287,1.09473,1.09497,23:55,1.09267,20:00,False,23.0,1.09501,1.09483,1.09592,1.09392,20.0,False,high,02:00,9.5,True,True,short,25.3,7.2,107.0,09:37,457.0,59.11428571428568,False
2023-11-28,Tuesday,239,180,False,1.0958,1.09524,1.09628,21:35,1.0952,23:35,True,10.8,1.09468,1.09536,1.0955,1.09344,20.6,False,low,02:00,17.6,True,True,long,19.0,10.9,498.1,08:26,386.0,64.25714285714288,False
2023-11-29,Wednesday,240,180,False,1.10061,1.10025,1.10171,20:02,1.09967,23:25,True,20.4,1.1001,1.09744,1.1001,1.09717,29.3,False,low,02:03,36.6,True,False,long,1.4,36.8,7.8,,,64.49285714285713,False
2023-11-30,Thursday,240,180,False,1.09825,1.09689,1.09825,20:00,1.09672,21:00,True,15.3,1.09787,1.09249,1.09787,1.092,58.7,False,low,02:30,74.8,True,False,long,1.6,74.1,5.9,,,57.89285714285719,False
2023-12-01,Friday,240,180,False,1.09017,1.09066,1.09127,21:43,1.08982,23:07,True,14.5,1.09087,1.08978,1.09118,1.0886,25.8,False,low,02:57,69.5,True,False,long,8.6,67.3,44.1,,,59.871428571428574,False
2023-12-04,Monday,240,180,False,1.08715,1.08714,1.08858,22:27,1.08665,20:37,False,19.3,1.08686,1.08746,1.08807,1.08498,30.9,False,low,02:02,62.5,True,False,long,12.1,64.6,73.6,,,56.50000000000012,False
2023-12-05,Tuesday,240,180,False,1.08433,1.0844,1.08444,23:41,1.08345,20:38,False,9.9,1.08338,1.08318,1.08425,1.0804,38.5,False,low,02:00,52.6,True,False,long,11.5,49.1,80.8,,,58.707142857143005,False
2023-12-06,Wednesday,240,180,False,1.07953,1.07943,1.07996,23:18,1.07879,20:32,False,11.7,1.07876,1.0791,1.07977,1.0775,22.7,False,low,02:00,15.4,True,True,long,19.4,7.7,143.6,08:54,414.0,58.31428571428582,False
2023-12-07,Thursday,240,180,False,1.07686,1.07603,1.07711,20:14,1.0758,23:52,True,13.1,1.07638,1.07797,1.07845,1.07552,29.3,True,low,02:00,2.8,True,True,long,13.7,2.7,304.6,02:25,25.0,58.207142857142905,False
2023-12-08,Friday,240,180,False,1.0796,1.07829,1.08005,20:02,1.07827,23:59,True,17.8,1.07795,1.07767,1.07911,1.07723,18.8,False,low,02:00,59.1,True,False,long,11.1,56.4,47.2,,,58.207142857142905,False
2023-12-11,Monday,238,180,False,1.0772,1.0763,1.07739,20:38,1.07608,23:24,True,13.1,1.07694,1.07669,1.07706,1.07513,19.3,False,low,02:35,19.3,True,True,long,13.7,9.2,138.2,05:15,160.0,55.721428571428824,False
2023-12-12,Tuesday,240,180,False,1.07649,1.07651,1.07703,21:37,1.07612,22:00,True,9.1,1.07792,1.07932,1.07975,1.07731,24.4,False,high,02:00,57.6,True,False,short,10.5,50.3,35.2,,,58.55000000000023,False
2023-12-13,Wednesday,238,180,False,1.07938,1.07862,1.07961,20:33,1.07842,21:52,True,11.9,1.07841,1.07872,1.07928,1.07801,12.7,False,low,02:00,11.1,True,True,long,21.2,7.8,210.9,08:30,390.0,66.01428571428599,False
2023-12-14,Thursday,240,180,False,1.08932,1.08993,1.09153,22:44,1.08854,20:14,False,29.9,1.09015,1.09039,1.0913,1.088,33.0,False,low,02:41,5.4,True,True,long,30.4,5.6,393.3,06:01,200.0,69.33571428571443,False
2023-12-15,Friday,240,180,False,1.0983,1.0998,1.10036,23:43,1.09817,20:02,False,21.9,1.09874,1.09603,1.09992,1.0946,53.2,False,low,03:15,80.2,True,False,long,20.5,75.6,72.6,,,74.07142857142865,False
2023-12-18,Monday,240,180,False,1.09005,1.09128,1.09136,22:41,1.08945,20:47,False,19.1,1.09183,1.09196,1.09299,1.09138,16.1,False,high,02:00,17.5,True,False,short,10.0,14.0,34.0,,,64.05714285714285,False
2023-12-19,Tuesday,240,180,False,1.09202,1.0923,1.09289,22:18,1.09148,21:20,False,14.1,1.09276,1.09412,1.09493,1.09238,25.5,False,high,02:08,58.4,True,False,short,1.4,59.5,17.7,,,66.79285714285697,False
2023-12-20,Wednesday,239,180,False,1.0973,1.09686,1.09742,20:00,1.09658,23:52,True,8.4,1.09589,1.09643,1.09713,1.09506,20.7,False,low,02:00,31.9,True,True,long,19.7,21.2,116.7,10:41,521.0,64.58571428571409,False
2023-12-21,Thursday,240,180,False,1.09497,1.09491,1.09542,21:03,1.09451,21:30,True,9.1,1.0945,1.09438,1.09548,1.09352,19.6,True,low,02:00,9.9,True,True,long,9.6,2.8,628.6,03:32,92.0,65.15714285714259,False
2023-12-22,Friday,240,180,False,1.10047,1.10004,1.10064,20:05,1.09954,21:23,True,11.0,1.0994,1.10043,1.10134,1.09938,19.6,True,low,02:00,1.6,False,True,long,9.1,4.6,406.4,02:34,34.0,65.12857142857114,False
2023-12-25,Monday,135,51,True,1.09994,1.10025,1.10105,22:43,1.09982,20:32,False,12.3,1.10149,1.10097,1.10202,1.09974,22.8,True,high,02:00,9.7,True,True,short,17.5,0.2,106.5,02:23,23.0,59.69999999999983,False
2023-12-26,Tuesday,237,180,False,1.10194,1.10224,1.10286,22:19,1.10177,20:41,False,10.9,1.10236,1.10141,1.10265,1.10096,16.9,False,low,03:52,9.2,True,True,long,13.4,8.8,182.6,10:05,373.0,60.99999999999979,False
2023-12-27,Wednesday,239,180,False,1.10366,1.10416,1.1042,23:53,1.10286,22:09,False,13.4,1.1044,1.10543,1.10547,1.10364,18.3,False,high,02:00,80.6,True,False,short,6.7,79.5,41.8,,,64.48571428571407,False
2023-12-28,Thursday,240,180,False,1.11147,1.11102,1.11224,21:00,1.11096,21:35,True,12.8,1.11134,1.11292,1.11394,1.11042,35.2,True,high,02:33,17.0,True,True,short,14.6,1.3,417.2,03:14,41.0,66.02857142857117,False
2023-12-29,Friday,240,180,False,1.10766,1.10666,1.10842,20:49,1.10637,22:56,True,20.5,1.10732,1.1049,1.10774,1.10442,33.2,False,low,03:40,21.2,True,False,long,16.8,21.3,82.4,,,59.20714285714263,False
2024-01-01,Monday,0,0,True,,,,,,,,,,,,,,,,,,,,,,,,,,51.99285714285708,False
2024-01-02,Tuesday,240,180,False,1.1038,1.10208,1.10432,20:06,1.10165,23:54,True,26.7,1.10286,1.1015,1.10387,1.10107,28.0,False,low,02:59,75.7,True,False,long,23.4,74.5,83.1,,,51.314285714285646,False
2024-01-03,Wednesday,239,180,False,1.09493,1.09622,1.09624,23:02,1.09448,20:17,False,17.6,1.09585,1.09362,1.09654,1.09348,30.6,True,high,02:31,3.0,True,True,short,17.6,3.1,365.9,04:13,102.0,54.949999999999804,False
2024-01-04,Thursday,239,180,False,1.09224,1.09258,1.09306,22:35,1.0916,21:21,False,14.6,1.09323,1.09675,1.0969,1.09295,39.5,False,high,02:00,41.5,True,False,short,2.1,40.5,7.5,,,56.89999999999988,False
2024-01-05,Friday,239,180,False,1.09508,1.09371,1.09558,20:45,1.09363,23:47,True,19.5,1.09275,1.09126,1.09333,1.09028,30.5,False,low,02:00,59.6,True,True,long,49.5,50.1,318.5,10:00,480.0,60.83571428571425,False
2024-01-08,Monday,239,180,False,1.09484,1.0934,1.0953,20:46,1.09306,23:09,True,22.4,1.09459,1.09369,1.09522,1.09226,29.6,False,low,03:14,8.0,True,True,long,21.2,9.6,214.7,08:31,317.0,57.65714285714279,False
2024-01-09,Tuesday,240,180,False,1.0955,1.09561,1.09663,22:16,1.09514,20:41,False,14.9,1.09501,1.0944,1.09629,1.09379,25.0,False,low,02:00,41.1,True,False,long,14.9,37.7,77.2,,,58.107142857142875,False
2024-01-10,Wednesday,240,180,False,1.09307,1.09321,1.0936,22:27,1.09261,20:11,False,9.9,1.09246,1.09471,1.09519,1.09228,29.1,True,low,02:00,3.3,True,True,long,10.3,2.5,433.3,02:34,34.0,60.914285714285725,False
2024-01-11,Thursday,239,180,False,1.09778,1.09777,1.09847,21:18,1.09749,20:39,False,9.8,1.09858,1.09637,1.09867,1.09588,27.9,True,high,02:00,15.3,True,True,short,12.6,1.3,556.1,03:04,64.0,63.671428571428564,False
2024-01-12,Friday,239,180,False,1.09754,1.09755,1.09853,21:09,1.09725,20:11,False,12.8,1.09752,1.09624,1.09827,1.09608,21.9,False,low,02:03,36.6,True,True,long,14.4,35.7,111.7,10:08,485.0,64.70000000000007,False
2024-01-15,Monday,239,180,False,1.09533,1.09628,1.09675,22:23,1.09494,20:29,False,18.1,1.09637,1.09466,1.09662,1.0943,23.2,False,low,04:36,15.9,True,False,long,9.5,15.9,52.5,,,58.2428571428571,False
2024-01-16,Tuesday,240,180,False,1.09197,1.09175,1.09315,20:48,1.09134,23:55,True,18.1,1.09176,1.0886,1.09265,1.08839,42.6,False,low,02:10,51.4,True,False,long,13.6,50.9,72.4,,,59.5142857142856,False
2024-01-17,Wednesday,240,180,False,1.08778,1.08709,1.08844,21:08,1.08647,23:02,True,19.7,1.08625,1.08766,1.08814,1.08586,22.8,False,low,02:00,20.2,True,False,long,19.0,20.4,97.5,,,61.66428571428556,False
2024-01-18,Thursday,240,180,False,1.08939,1.08941,1.09028,21:19,1.08905,22:07,True,12.3,1.0904,1.08845,1.09063,1.08766,29.7,True,high,02:00,3.5,True,True,short,11.5,4.3,456.9,02:40,40.0,58.7285714285714,False
2024-01-19,Friday,240,180,False,1.08799,1.08864,1.08896,21:49,1.08762,20:09,False,13.4,1.08809,1.08829,1.08862,1.08681,18.1,False,low,02:13,10.6,True,True,long,14.8,6.7,125.4,06:29,256.0,55.88571428571434,False
2024-01-22,Monday,240,180,False,1.09012,1.09028,1.09091,21:21,1.08987,20:27,False,10.4,1.09047,1.08969,1.09079,1.0887,20.9,False,low,02:36,18.7,True,False,long,4.5,19.1,47.1,,,47.464285714285644,False
2024-01-23,Tuesday,240,180,False,1.08831,1.08983,1.08986,23:56,1.08766,20:32,False,22.0,1.0914,1.08874,1.09162,1.08837,32.5,False,high,02:00,17.6,True,True,short,36.5,4.6,350.5,05:47,227.0,52.6285714285714,False
2024-01-24,Wednesday,240,180,False,1.08558,1.08645,1.0866,23:51,1.08514,20:04,False,14.6,1.08633,1.09027,1.09077,1.08602,47.5,False,high,02:05,66.3,True,False,short,4.0,65.8,24.0,,,53.83571428571424,False
2024-01-25,Thursday,239,180,False,1.08742,1.08754,1.08818,22:06,1.08702,20:04,False,11.6,1.0886,1.08959,1.08996,1.08828,16.8,False,high,02:00,20.0,True,True,short,17.3,15.9,496.6,08:54,414.0,55.80714285714272,False
2024-01-26,Friday,238,180,False,1.08399,1.08395,1.08488,21:22,1.08379,23:46,True,10.9,1.08292,1.08441,1.08505,1.08128,37.7,True,low,02:00,25.1,True,True,long,21.3,14.9,435.8,04:49,169.0,56.57142857142836,False
2024-01-29,Monday,240,180,False,1.08448,1.08448,1.08489,20:33,1.08393,21:21,True,9.6,1.08464,1.08251,1.085,1.08231,26.9,True,high,02:33,1.1,True,True,short,11.4,1.1,553.1,02:54,21.0,52.51428571428541,False
2024-01-30,Tuesday,240,180,False,1.08407,1.08253,1.08407,20:00,1.08241,23:57,True,16.6,1.08149,1.08269,1.08321,1.08119,20.2,False,low,02:00,12.2,True,True,long,27.8,1.8,200.0,06:23,263.0,53.842857142856985,False
2024-01-31,Wednesday,240,180,False,1.08426,1.08205,1.08436,20:01,1.08159,22:39,True,27.7,1.08155,1.08221,1.08367,1.0806,30.7,False,low,02:00,9.9,True,True,long,35.5,9.1,258.1,08:15,375.0,56.64999999999983,False
2024-02-01,Thursday,240,180,False,1.08082,1.08076,1.08217,21:41,1.08045,20:08,False,17.2,1.07958,1.07983,1.08016,1.07799,21.7,False,low,02:00,24.6,True,True,long,29.2,14.6,356.4,08:30,390.0,59.164285714285676,False
2024-02-02,Friday,240,180,False,1.08727,1.0873,1.08788,22:00,1.08701,20:52,False,8.7,1.08757,1.08908,1.08974,1.08735,23.9,False,high,02:01,18.6,True,True,short,46.8,18.6,1109.2,08:30,389.0,63.3571428571427,False
2024-02-05,Monday,240,180,False,1.07726,1.07788,1.07811,21:28,1.07686,20:27,False,12.5,1.07778,1.07537,1.07861,1.07519,34.2,True,high,02:42,5.0,True,True,short,14.2,4.1,464.0,03:43,61.0,62.54999999999979,False
2024-02-06,Tuesday,240,180,False,1.07439,1.07489,1.07503,23:29,1.07415,20:42,False,8.8,1.07509,1.07291,1.07623,1.07254,36.9,True,high,02:00,12.0,True,True,short,13.0,8.3,315.9,04:12,132.0,64.1714285714285,False
2024-02-07,Wednesday,238,180,False,1.07592,1.0759,1.07665,22:17,1.07566,23:07,True,9.9,1.07612,1.07693,1.07734,1.07578,15.6,False,high,02:06,17.3,True,True,short,11.8,16.4,110.1,10:56,530.0,64.09285714285704,False
2024-02-08,Thursday,240,180,False,1.07778,1.07799,1.07883,23:23,1.07751,20:40,False,13.2,1.07839,1.07828,1.07889,1.07684,20.5,True,high,02:20,0.6,False,True,short,14.6,0.7,353.8,03:24,64.0,60.70714285714263,False
2024-02-09,Friday,240,180,False,1.07729,1.07711,1.07786,20:21,1.07693,23:11,True,9.3,1.07747,1.0767,1.07847,1.0766,18.7,True,high,02:16,16.5,True,True,short,9.6,6.4,177.4,04:39,143.0,57.84285714285686,False
2024-02-12,Monday,234,180,False,1.07987,1.07904,1.07987,20:00,1.07893,23:57,True,9.4,1.07914,1.07691,1.08055,1.07667,38.8,True,high,02:28,6.8,True,True,short,8.9,7.6,455.3,03:13,45.0,52.12142857142824,False
2024-02-13,Tuesday,238,180,False,1.07727,1.07637,1.07744,20:04,1.07606,22:33,True,13.8,1.07704,1.07666,1.07776,1.07567,20.9,True,high,02:04,24.1,True,True,short,13.0,4.0,534.8,04:09,125.0,58.42857142857117,False
2024-02-14,Wednesday,240,180,False,1.07078,1.07143,1.07145,23:58,1.07032,20:04,False,11.3,1.07163,1.07,1.07173,1.06949,22.4,True,high,02:00,19.9,True,True,short,6.8,8.2,173.5,03:04,64.0,57.44999999999969,False
2024-02-15,Thursday,238,180,False,1.0734,1.07259,1.07351,20:00,1.07246,23:35,True,10.5,1.07308,1.0733,1.07413,1.07275,13.8,False,high,02:23,49.6,True,False,short,7.8,49.0,68.6,,,58.399999999999714,False
2024-02-16,Friday,240,180,False,1.0765,1.07593,1.07661,20:27,1.07573,23:21,True,8.8,1.07626,1.07661,1.07717,1.07595,12.2,False,high,02:26,13.9,True,True,short,25.0,13.8,388.6,08:30,364.0,55.75714285714255,False
2024-02-19,Monday,240,180,False,1.0787,1.07778,1.0788,20:02,1.07748,23:02,True,13.2,1.07863,1.07747,1.07894,1.07723,17.1,True,high,02:11,1.4,True,True,short,13.9,1.3,196.2,04:27,136.0,43.4928571428569,False
2024-02-20,Tuesday,239,180,False,1.07695,1.07689,1.07712,20:38,1.07615,21:49,True,9.7,1.07708,1.07977,1.07988,1.07674,31.4,False,high,02:00,67.5,True,False,short,5.5,65.8,39.2,,,47.428571428570955,False
2024-02-21,Wednesday,239,180,False,1.08102,1.08141,1.08191,23:07,1.08055,20:22,False,13.6,1.08114,1.07999,1.08146,1.07899,24.7,False,low,03:40,15.6,True,True,long,12.3,17.1,105.9,10:12,392.0,45.942857142856774,False
2024-02-22,Thursday,240,180,False,1.08301,1.08303,1.08309,23:57,1.0819,21:15,False,11.9,1.08385,1.08529,1.08882,1.08376,50.6,False,high,02:00,57.3,True,True,short,19.7,50.2,237.8,09:07,427.0,48.91428571428514,False
2024-02-23,Friday,239,180,False,1.08216,1.08254,1.08318,20:45,1.08216,20:00,False,10.2,1.08256,1.08173,1.08324,1.0814,18.4,True,high,03:04,7.7,True,True,short,10.9,0.6,197.1,03:55,51.0,48.564285714285234,False
2024-02-26,Monday,240,180,False,1.08165,1.08211,1.08226,23:43,1.08126,20:17,False,10.0,1.08241,1.08399,1.08403,1.08229,17.4,False,high,02:00,37.1,True,False,short,1.1,35.7,-3.0,,,47.14999999999977,False
2024-02-27,Tuesday,237,180,False,1.08473,1.08534,1.08553,23:37,1.08454,20:15,False,9.9,1.08501,1.08529,1.08659,1.08498,16.1,False,high,02:11,10.6,True,True,short,11.5,10.5,225.3,05:09,178.0,47.93571428571397,False
2024-02-28,Wednesday,240,180,False,1.08447,1.08323,1.08447,20:00,1.08318,23:55,True,12.9,1.08223,1.08,1.08248,1.07966,28.2,False,low,02:00,35.2,True,False,long,18.6,27.1,81.4,,,47.90714285714267,False
2024-02-29,Thursday,240,180,False,1.08363,1.08363,1.08403,20:35,1.0828,20:58,True,12.3,1.08327,1.08505,1.0852,1.08259,26.1,True,low,02:50,23.6,True,True,long,13.5,2.4,226.0,03:03,13.0,45.192857142856944,False
2024-03-01,Friday,238,180,False,1.08114,1.08135,1.08218,21:01,1.08109,20:00,False,10.9,1.0809,1.08153,1.08199,1.08086,11.3,False,low,02:00,12.8,True,True,long,12.6,1.5,281.7,05:00,180.0,45.52142857142845,False
2024-03-04,Monday,236,180,False,1.08458,1.08436,1.08458,20:00,1.08385,20:54,True,7.3,1.0847,1.0849,1.08578,1.08377,20.1,True,high,02:00,20.9,True,True,short,9.3,10.0,111.0,03:32,92.0,40.36428571428576,False
2024-03-05,Tuesday,240,180,False,1.0853,1.08505,1.08547,22:40,1.08475,20:52,False,7.2,1.08468,1.08514,1.08558,1.08414,14.4,True,low,02:00,7.2,True,True,long,7.3,6.8,395.8,04:23,143.0,41.692857142857164,False
