date,entry_bar,outcome,r_multiple,risk_pips
2024-03-18,1142738,LOSS,-1.0,4.3
2024-03-18,1142791,LOSS,-1.0,2.7
2024-03-18,1142834,LOSS,-1.0,3.1
2024-03-18,1142861,LOSS,-1.0,2.9
2024-03-18,1142876,LOSS,-1.0,2.0
2024-03-18,1142891,LOSS,-1.0,1.1
2024-03-18,1142900,LOSS,-1.0,1.7
2024-03-18,1142910,WIN,9.545,2.2
2024-03-20,1145495,WIN,4.278,1.8
2024-03-21,1146931,WIN,3.364,2.2
2024-03-25,1149829,LOSS,-1.0,2.6
2024-03-25,1149870,LOSS,-1.0,6.3
2024-03-25,1150082,LOSS,-1.0,1.7
2024-03-25,1150095,LOSS,-1.0,2.2
2024-03-25,1150115,LOSS,-1.0,2.2
2024-03-25,1150126,LOSS,-1.0,1.5
2024-03-25,1150134,LOSS,-1.0,2.3
2024-03-25,1150166,LOSS,-1.0,4.6
2024-03-25,1150192,LOSS,-1.0,2.9
2024-03-25,1150234,OPEN,0.0,2.3
2024-03-26,1151226,LOSS,-1.0,4.8
2024-03-26,1151368,LOSS,-1.0,5.1
2024-03-26,1151395,LOSS,-1.0,2.3
2024-03-26,1151406,LOSS,-1.0,1.7
2024-03-26,1151426,WIN,7.812,3.2
2024-03-27,1152654,LOSS,-1.0,2.9
2024-03-27,1152662,LOSS,-1.0,4.8
2024-03-27,1152782,WIN,3.205,4.4
2024-04-04,1161114,LOSS,-1.0,1.0
2024-04-04,1161116,LOSS,-1.0,1.8
2024-04-04,1161124,LOSS,-1.0,3.8
2024-04-04,1161207,LOSS,-1.0,3.7
2024-04-04,1161214,LOSS,-1.0,4.6
2024-04-04,1161250,LOSS,-1.0,2.9
2024-04-04,1161274,LOSS,-1.0,1.9
2024-04-04,1161333,LOSS,-1.0,3.1
2024-04-04,1161393,LOSS,-1.0,2.8
2024-04-04,1161414,LOSS,-1.0,2.3
2024-04-04,1161514,LOSS,-1.0,2.3
2024-04-04,1161521,LOSS,-1.0,3.4
2024-04-04,1161535,LOSS,-1.0,4.5
2024-04-04,1161565,LOSS,-1.0,3.7
2024-04-04,1161587,OPEN,0.0,4.1
2024-04-15,1171139,LOSS,-1.0,3.2
2024-04-15,1171157,LOSS,-1.0,4.5
2024-04-15,1171173,LOSS,-1.0,3.7
2024-04-15,1171338,LOSS,-1.0,2.9
2024-04-15,1171370,LOSS,-1.0,2.2
2024-04-15,1171397,LOSS,-1.0,2.7
2024-04-15,1171457,WIN,3.906,5.3
2024-04-18,1175478,LOSS,-1.0,2.3
2024-04-18,1175492,WIN,4.907,4.3
2024-04-19,1176937,LOSS,-1.0,4.1
2024-04-19,1176949,LOSS,-1.0,8.9
2024-04-19,1176971,LOSS,-1.0,2.6
2024-04-19,1176990,LOSS,-1.0,2.5
2024-04-19,1177109,LOSS,-1.0,3.1
2024-04-19,1177283,LOSS,-1.0,5.4
2024-04-19,1177328,LOSS,-1.0,4.2
2024-04-19,1177401,OPEN,0.0,5.9
2024-04-25,1182649,LOSS,-1.0,3.0
2024-04-25,1182661,LOSS,-1.0,2.1
2024-04-25,1182738,LOSS,-1.0,2.4
2024-04-25,1182764,LOSS,-1.0,2.3
2024-04-25,1182773,LOSS,-1.0,2.6
2024-04-25,1182794,LOSS,-1.0,2.7
2024-04-25,1182833,LOSS,-1.0,2.6
2024-04-25,1182851,LOSS,-1.0,2.2
2024-04-25,1182869,LOSS,-1.0,4.2
2024-04-25,1182933,LOSS,-1.0,3.4
2024-04-25,1182994,WIN,0.432,14.6
2024-04-26,1184052,LOSS,-1.0,1.8
2024-04-26,1184073,LOSS,-1.0,3.3
2024-04-26,1184086,LOSS,-1.0,1.0
2024-04-26,1184103,LOSS,-1.0,4.0
2024-04-26,1184175,LOSS,-1.0,3.7
2024-04-26,1184200,WIN,5.955,4.4
2024-04-29,1185476,WIN,2.965,5.7
2024-05-02,1189787,LOSS,-1.0,3.0
2024-05-02,1189799,LOSS,-1.0,3.5
2024-05-02,1189869,WIN,4.3,4.0
2024-05-03,1191348,LOSS,-1.0,2.1
2024-05-03,1191353,LOSS,-1.0,3.8
2024-05-03,1191390,LOSS,-1.0,2.8
2024-05-03,1191406,LOSS,-1.0,2.6
2024-05-03,1191430,LOSS,-1.0,2.8
2024-05-03,1191516,LOSS,-1.0,1.8
2024-05-03,1191535,LOSS,-1.0,2.7
2024-05-03,1191587,LOSS,-1.0,1.2
2024-05-03,1191605,OPEN,0.0,9.6
2024-05-06,1192767,LOSS,-1.0,2.0
2024-05-06,1192781,LOSS,-1.0,2.4
2024-05-06,1192991,LOSS,-1.0,1.7
2024-05-06,1193037,OPEN,0.0,3.5
2024-05-10,1198349,WIN,1.886,3.5
2024-05-13,1199770,LOSS,-1.0,3.1
2024-05-13,1199850,LOSS,-1.0,2.9
2024-05-13,1199860,LOSS,-1.0,2.3
2024-05-13,1199953,LOSS,-1.0,4.0
2024-05-13,1200114,LOSS,-1.0,2.2
2024-05-13,1200136,LOSS,-1.0,1.2
2024-05-13,1200139,LOSS,-1.0,2.6
2024-05-13,1200156,LOSS,-1.0,2.4
2024-05-13,1200168,LOSS,-1.0,2.9
2024-05-13,1200180,LOSS,-1.0,3.3
2024-05-13,1200192,LOSS,-1.0,1.9
2024-05-13,1200202,LOSS,-1.0,1.8
2024-05-13,1200223,LOSS,-1.0,3.2
2024-05-13,1200235,LOSS,-1.0,1.6
2024-05-13,1200240,LOSS,-1.0,2.4
2024-05-13,1200277,LOSS,-1.0,1.2
2024-05-13,1200285,LOSS,-1.0,2.1
2024-05-13,1200293,OPEN,0.0,3.1
2024-05-15,1202621,LOSS,-1.0,2.2
2024-05-15,1202653,LOSS,-1.0,2.0
2024-05-15,1202658,LOSS,-1.0,2.6
2024-05-15,1202682,LOSS,-1.0,4.0
2024-05-15,1202695,LOSS,-1.0,3.8
2024-05-15,1202706,LOSS,-1.0,2.3
2024-05-15,1202713,LOSS,-1.0,3.3
2024-05-15,1202722,LOSS,-1.0,3.3
2024-05-15,1202772,LOSS,-1.0,5.5
2024-05-15,1202988,LOSS,-1.0,2.7
2024-05-15,1202999,LOSS,-1.0,5.1
2024-05-15,1203009,LOSS,-1.0,13.5
2024-05-15,1203191,OPEN,0.0,3.5
2024-05-20,1206894,LOSS,-1.0,2.2
2024-05-20,1206901,LOSS,-1.0,2.7
2024-05-20,1206925,WIN,3.559,3.4
2024-05-21,1208339,LOSS,-1.0,1.7
2024-05-21,1208350,LOSS,-1.0,2.6
2024-05-21,1208357,LOSS,-1.0,2.9
2024-05-21,1208385,LOSS,-1.0,4.6
2024-05-21,1208401,LOSS,-1.0,1.9
2024-05-21,1208413,LOSS,-1.0,1.4
2024-05-21,1208428,LOSS,-1.0,3.5
2024-05-21,1208500,LOSS,-1.0,3.9
2024-05-21,1208517,LOSS,-1.0,2.9
2024-05-21,1208530,WIN,8.154,2.6
2024-05-24,1212636,LOSS,-1.0,5.3
2024-05-24,1212649,LOSS,-1.0,2.4
2024-05-24,1212667,LOSS,-1.0,3.7
2024-05-24,1212685,LOSS,-1.0,3.4
2024-05-24,1212694,LOSS,-1.0,1.3
2024-05-24,1212708,LOSS,-1.0,1.6
2024-05-24,1212719,LOSS,-1.0,2.6
2024-05-24,1212736,LOSS,-1.0,2.0
2024-05-24,1212787,LOSS,-1.0,1.0
2024-05-24,1212814,LOSS,-1.0,1.7
2024-05-24,1212835,LOSS,-1.0,1.8
2024-05-24,1212888,LOSS,-1.0,2.6
2024-05-24,1212902,LOSS,-1.0,2.7
2024-05-24,1212911,LOSS,-1.0,3.2
2024-05-24,1212997,LOSS,-1.0,2.6
2024-05-24,1213004,LOSS,-1.0,2.4
2024-05-24,1213010,LOSS,-1.0,3.1
2024-05-24,1213037,LOSS,-1.0,2.9
2024-05-24,1213054,LOSS,-1.0,4.8
2024-05-24,1213070,LOSS,-1.0,4.2
2024-05-24,1213192,OPEN,0.0,3.1
2024-05-28,1215451,LOSS,-1.0,2.3
2024-05-28,1215460,LOSS,-1.0,2.5
2024-05-28,1215529,LOSS,-1.0,1.8
2024-05-28,1215538,LOSS,-1.0,2.1
2024-05-28,1215548,LOSS,-1.0,3.0
2024-05-28,1215560,LOSS,-1.0,4.0
2024-05-28,1215688,LOSS,-1.0,2.4
2024-05-28,1215709,LOSS,-1.0,2.1
2024-05-28,1215749,LOSS,-1.0,3.9
2024-05-28,1215769,LOSS,-1.0,1.2
2024-05-28,1215776,LOSS,-1.0,1.5
2024-05-28,1215780,WIN,14.056,1.8
2024-05-31,1219900,LOSS,-1.0,2.2
2024-05-31,1219926,LOSS,-1.0,3.2
2024-05-31,1219930,LOSS,-1.0,2.0
2024-05-31,1219944,LOSS,-1.0,2.8
2024-05-31,1219974,LOSS,-1.0,4.6
2024-05-31,1219992,LOSS,-1.0,1.9
2024-05-31,1220014,LOSS,-1.0,2.0
2024-05-31,1220027,LOSS,-1.0,1.6
2024-05-31,1220052,LOSS,-1.0,3.7
2024-05-31,1220067,LOSS,-1.0,3.2
2024-05-31,1220111,LOSS,-1.0,2.7
2024-05-31,1220139,LOSS,-1.0,3.7
2024-05-31,1220149,OPEN,0.0,6.3
2024-06-07,1226956,WIN,0.902,6.1
2024-06-11,1229752,LOSS,-1.0,2.6
2024-06-11,1229762,LOSS,-1.0,2.0
2024-06-11,1229786,WIN,3.667,1.8
2024-06-12,1231179,LOSS,-1.0,1.9
2024-06-12,1231195,LOSS,-1.0,4.0
2024-06-12,1231284,LOSS,-1.0,1.6
2024-06-12,1231309,LOSS,-1.0,3.1
2024-06-12,1231348,LOSS,-1.0,5.9
2024-06-12,1231359,LOSS,-1.0,2.5
2024-06-12,1231372,LOSS,-1.0,2.6
2024-06-12,1231380,LOSS,-1.0,1.5
2024-06-12,1231395,LOSS,-1.0,4.7
2024-06-12,1231406,LOSS,-1.0,2.9
2024-06-12,1231423,LOSS,-1.0,2.5
2024-06-12,1231444,LOSS,-1.0,3.8
2024-06-12,1231463,LOSS,-1.0,1.5
2024-06-12,1231501,LOSS,-1.0,2.1
2024-06-12,1231511,LOSS,-1.0,0.5
2024-06-12,1231534,LOSS,-1.0,2.8
2024-06-12,1231569,LOSS,-1.0,4.4
2024-06-12,1231625,LOSS,-1.0,8.1
2024-06-12,1231632,LOSS,-1.0,7.1
2024-06-12,1231672,LOSS,-1.0,7.0
2024-06-12,1231689,LOSS,-1.0,4.7
2024-06-12,1231698,OPEN,0.0,5.0
2024-06-21,1241127,WIN,9.118,1.7
2024-06-24,1242587,LOSS,-1.0,2.5
2024-06-24,1242618,LOSS,-1.0,3.1
2024-06-24,1242653,LOSS,-1.0,3.5
2024-06-24,1242667,LOSS,-1.0,3.2
2024-06-24,1242690,LOSS,-1.0,2.5
2024-06-24,1242715,LOSS,-1.0,3.4
2024-06-24,1242743,LOSS,-1.0,2.9
2024-06-24,1242760,LOSS,-1.0,2.2
2024-06-24,1242773,LOSS,-1.0,2.4
2024-06-24,1242835,LOSS,-1.0,3.8
2024-06-24,1242860,LOSS,-1.0,5.2
2024-06-24,1242915,LOSS,-1.0,2.9
2024-06-24,1242979,LOSS,-1.0,2.3
2024-06-24,1243001,LOSS,-1.0,4.6
2024-06-24,1243027,LOSS,-1.0,1.0
2024-06-24,1243037,OPEN,0.0,2.6
2024-06-25,1244018,WIN,1.714,2.1
2024-06-27,1246838,LOSS,-1.0,2.1
2024-06-27,1246851,LOSS,-1.0,4.6
2024-06-27,1246868,LOSS,-1.0,2.1
2024-06-27,1246911,LOSS,-1.0,3.2
2024-06-27,1246929,LOSS,-1.0,3.5
2024-06-27,1247038,LOSS,-1.0,2.9
2024-06-27,1247061,LOSS,-1.0,3.3
2024-06-27,1247068,LOSS,-1.0,2.3
2024-06-27,1247129,LOSS,-1.0,2.5
2024-06-27,1247238,LOSS,-1.0,9.5
2024-06-27,1247247,LOSS,-1.0,2.3
2024-06-27,1247264,LOSS,-1.0,2.8
2024-06-27,1247288,OPEN,0.0,2.5
2024-07-01,1249729,WIN,8.878,4.1
2024-07-04,1254041,LOSS,-1.0,5.1
2024-07-04,1254086,LOSS,-1.0,3.6
2024-07-04,1254126,LOSS,-1.0,3.1
2024-07-04,1254160,LOSS,-1.0,4.1
2024-07-04,1254464,LOSS,-1.0,3.4
2024-07-04,1254492,LOSS,-1.0,2.7
2024-07-04,1254511,LOSS,-1.0,2.8
2024-07-04,1254531,OPEN,0.0,2.5
2024-07-05,1255390,LOSS,-1.0,1.6
2024-07-05,1255426,LOSS,-1.0,2.5
2024-07-05,1255439,LOSS,-1.0,2.3
2024-07-05,1255461,LOSS,-1.0,1.6
2024-07-05,1255530,LOSS,-1.0,3.9
2024-07-05,1255547,LOSS,-1.0,2.2
2024-07-05,1255564,LOSS,-1.0,2.8
2024-07-05,1255608,LOSS,-1.0,3.4
2024-07-05,1255742,OPEN,0.0,19.3
2024-07-10,1259671,LOSS,-1.0,2.9
2024-07-10,1259683,LOSS,-1.0,3.4
2024-07-10,1259823,LOSS,-1.0,3.7
2024-07-10,1259966,LOSS,-1.0,3.3
2024-07-10,1260001,LOSS,-1.0,2.4
2024-07-10,1260040,LOSS,-1.0,3.4
2024-07-10,1260131,OPEN,0.0,1.9
2024-07-15,1263929,LOSS,-1.0,4.6
2024-07-15,1264024,LOSS,-1.0,2.8
2024-07-15,1264074,LOSS,-1.0,2.6
2024-07-15,1264098,LOSS,-1.0,1.8
2024-07-15,1264105,LOSS,-1.0,1.8
2024-07-15,1264125,LOSS,-1.0,1.3
2024-07-15,1264141,LOSS,-1.0,5.4
2024-07-15,1264164,LOSS,-1.0,3.6
2024-07-15,1264182,LOSS,-1.0,3.5
2024-07-15,1264368,LOSS,-1.0,4.9
2024-07-15,1264397,LOSS,-1.0,1.5
2024-07-15,1264419,LOSS,-1.0,2.7
2024-07-15,1264427,LOSS,-1.0,3.3
2024-07-15,1264450,LOSS,-1.0,2.1
2024-07-15,1264470,OPEN,0.0,6.0
2024-07-24,1273948,LOSS,-1.0,4.6
2024-07-24,1274016,WIN,0.921,6.3
2024-07-25,1275374,WIN,1.283,4.6
2024-07-30,1279700,LOSS,-1.0,3.1
2024-07-30,1279747,LOSS,-1.0,2.9
2024-07-30,1279800,LOSS,-1.0,3.6
2024-07-30,1279825,LOSS,-1.0,1.6
2024-07-30,1279881,LOSS,-1.0,2.1
2024-07-30,1279893,LOSS,-1.0,2.1
2024-07-30,1279904,LOSS,-1.0,4.3
2024-07-30,1279922,LOSS,-1.0,2.1
2024-07-30,1279936,LOSS,-1.0,1.4
2024-07-30,1279942,WIN,7.75,2.4
2024-08-02,1284009,LOSS,-1.0,2.9
2024-08-02,1284120,LOSS,-1.0,5.0
2024-08-02,1284137,LOSS,-1.0,1.9
2024-08-02,1284189,LOSS,-1.0,3.3
2024-08-02,1284204,LOSS,-1.0,5.9
2024-08-02,1284288,LOSS,-1.0,2.2
2024-08-02,1284300,LOSS,-1.0,2.1
2024-08-02,1284316,LOSS,-1.0,3.3
2024-08-02,1284378,LOSS,-1.0,20.9
2024-08-02,1284402,LOSS,-1.0,11.9
2024-08-02,1284427,LOSS,-1.0,5.7
2024-08-02,1284469,LOSS,-1.0,3.9
2024-08-02,1284503,LOSS,-1.0,5.9
2024-08-02,1284523,OPEN,0.0,6.7
2024-08-08,1289748,LOSS,-1.0,2.1
2024-08-08,1289759,LOSS,-1.0,4.9
2024-08-08,1289806,WIN,4.143,4.2
2024-08-09,1291199,LOSS,-1.0,1.5
2024-08-09,1291215,LOSS,-1.0,2.7
2024-08-09,1291246,WIN,3.889,3.6
2024-08-12,1292662,LOSS,-1.0,3.0
2024-08-12,1292696,LOSS,-1.0,4.1
2024-08-12,1292830,LOSS,-1.0,4.1
2024-08-12,1292850,LOSS,-1.0,2.0
2024-08-12,1292865,LOSS,-1.0,4.4
2024-08-12,1293070,LOSS,-1.0,3.0
2024-08-12,1293143,LOSS,-1.0,4.0
2024-08-12,1293159,OPEN,0.0,3.4
2024-08-13,1294037,WIN,2.5,3.4
2024-08-15,1296921,LOSS,-1.0,2.8
2024-08-15,1296936,LOSS,-1.0,4.1
2024-08-15,1296972,LOSS,-1.0,3.6
2024-08-15,1296993,LOSS,-1.0,3.0
2024-08-15,1297022,LOSS,-1.0,1.5
2024-08-15,1297039,LOSS,-1.0,3.1
2024-08-15,1297108,LOSS,-1.0,3.2
2024-08-15,1297117,LOSS,-1.0,4.1
2024-08-15,1297153,LOSS,-1.0,1.1
2024-08-15,1297166,LOSS,-1.0,2.3
2024-08-15,1297271,LOSS,-1.0,3.7
2024-08-15,1297286,WIN,3.417,2.4
2024-08-16,1298356,LOSS,-1.0,1.7
2024-08-16,1298361,LOSS,-1.0,2.6
2024-08-16,1298382,LOSS,-1.0,5.3
2024-08-16,1298474,LOSS,-1.0,3.1
2024-08-16,1298493,LOSS,-1.0,2.9
2024-08-16,1298565,LOSS,-1.0,2.6
2024-08-16,1298584,LOSS,-1.0,1.6
2024-08-16,1298609,LOSS,-1.0,2.9
2024-08-16,1298638,LOSS,-1.0,2.0
2024-08-16,1298770,LOSS,-1.0,1.8
2024-08-16,1298803,LOSS,-1.0,2.8
2024-08-16,1298816,OPEN,0.0,2.8
2024-08-19,1299789,LOSS,-1.0,1.3
2024-08-19,1299921,LOSS,-1.0,2.2
2024-08-19,1300273,LOSS,-1.0,2.8
2024-08-19,1300307,OPEN,0.0,3.7
2024-08-22,1304158,WIN,0.833,13.2
2024-08-23,1305573,LOSS,-1.0,3.1
2024-08-23,1305584,LOSS,-1.0,3.0
2024-08-23,1305637,LOSS,-1.0,4.7
2024-08-23,1305669,LOSS,-1.0,2.5
2024-08-23,1305686,LOSS,-1.0,2.0
2024-08-23,1305723,WIN,5.842,1.9
2024-08-27,1308409,LOSS,-1.0,6.4
2024-08-27,1308469,LOSS,-1.0,3.9
2024-08-27,1308536,LOSS,-1.0,3.2
2024-08-27,1308582,WIN,2.237,5.9
2024-08-29,1311250,WIN,4.107,2.8
2024-08-30,1312745,LOSS,-1.0,5.6
2024-08-30,1312774,LOSS,-1.0,4.7
2024-08-30,1312782,LOSS,-1.0,2.8
2024-08-30,1312808,LOSS,-1.0,1.1
2024-08-30,1312834,WIN,6.667,3.3
2024-09-02,1314117,LOSS,-1.0,2.4
2024-09-02,1314162,LOSS,-1.0,4.1
2024-09-02,1314250,OPEN,0.0,3.1
2024-09-04,1316954,LOSS,-1.0,2.6
2024-09-04,1316979,LOSS,-1.0,2.1
2024-09-04,1316985,LOSS,-1.0,4.3
2024-09-04,1317029,LOSS,-1.0,2.6
2024-09-04,1317040,WIN,4.5,2.8
2024-09-05,1318423,LOSS,-1.0,3.0
2024-09-05,1318456,LOSS,-1.0,5.7
2024-09-05,1318516,LOSS,-1.0,1.4
2024-09-05,1318525,LOSS,-1.0,6.5
2024-09-05,1318572,LOSS,-1.0,5.0
2024-09-05,1318698,LOSS,-1.0,1.1
2024-09-05,1318708,LOSS,-1.0,4.7
2024-09-05,1318762,OPEN,0.0,12.2
2024-09-06,1319825,LOSS,-1.0,2.0
2024-09-06,1319830,LOSS,-1.0,1.5
2024-09-06,1319838,LOSS,-1.0,2.1
2024-09-06,1319854,LOSS,-1.0,2.1
2024-09-06,1319873,WIN,3.64,2.5
2024-09-10,1322675,LOSS,-1.0,3.0
2024-09-10,1322718,LOSS,-1.0,2.9
2024-09-10,1322744,LOSS,-1.0,1.8
2024-09-10,1322757,LOSS,-1.0,1.5
2024-09-10,1322784,WIN,6.667,2.1
2024-09-11,1324125,LOSS,-1.0,2.8
2024-09-11,1324176,LOSS,-1.0,4.1
2024-09-11,1324195,LOSS,-1.0,4.5
2024-09-11,1324202,LOSS,-1.0,4.1
2024-09-11,1324423,LOSS,-1.0,3.1
2024-09-11,1324438,WIN,15.818,2.2
2024-09-12,1325547,LOSS,-1.0,1.7
2024-09-12,1325573,WIN,1.841,6.3
2024-09-16,1328468,LOSS,-1.0,3.6
2024-09-16,1328508,LOSS,-1.0,4.8
2024-09-16,1328518,LOSS,-1.0,4.8
2024-09-16,1328555,LOSS,-1.0,2.3
2024-09-16,1328560,LOSS,-1.0,2.6
2024-09-16,1328578,LOSS,-1.0,2.8
2024-09-16,1328588,LOSS,-1.0,3.6
2024-09-16,1328602,LOSS,-1.0,2.2
2024-09-16,1328637,LOSS,-1.0,3.5
2024-09-16,1328675,LOSS,-1.0,2.3
2024-09-16,1328685,LOSS,-1.0,3.9
2024-09-16,1328774,LOSS,-1.0,1.7
2024-09-16,1328782,LOSS,-1.0,2.5
2024-09-16,1328793,LOSS,-1.0,1.7
2024-09-16,1328802,LOSS,-1.0,5.7
2024-09-16,1328850,LOSS,-1.0,7.2
2024-09-16,1328865,LOSS,-1.0,4.2
2024-09-16,1328888,OPEN,0.0,7.4
2024-09-17,1329881,LOSS,-1.0,2.5
2024-09-17,1329906,WIN,0.0,5.2
2024-09-19,1332727,LOSS,-1.0,4.0
2024-09-19,1332742,LOSS,-1.0,4.3
2024-09-19,1332770,LOSS,-1.0,4.8
2024-09-19,1332788,LOSS,-1.0,4.7
2024-09-19,1332827,LOSS,-1.0,3.4
2024-09-19,1332851,LOSS,-1.0,2.2
2024-09-19,1332892,LOSS,-1.0,8.4
2024-09-19,1332915,LOSS,-1.0,2.5
2024-09-19,1332921,LOSS,-1.0,4.1
2024-09-19,1332949,LOSS,-1.0,3.0
2024-09-19,1332957,OPEN,0.0,3.8
2024-09-20,1334162,LOSS,-1.0,2.5
2024-09-20,1334197,LOSS,-1.0,6.4
2024-09-20,1334222,WIN,3.491,5.5
2024-09-24,1337071,LOSS,-1.0,3.6
2024-09-24,1337104,LOSS,-1.0,1.9
2024-09-24,1337115,LOSS,-1.0,3.6
2024-09-24,1337129,LOSS,-1.0,5.0
2024-09-24,1337142,LOSS,-1.0,2.9
2024-09-24,1337156,LOSS,-1.0,4.1
2024-09-24,1337182,LOSS,-1.0,2.5
2024-09-24,1337232,LOSS,-1.0,1.6
2024-09-24,1337266,LOSS,-1.0,3.3
2024-09-24,1337421,LOSS,-1.0,7.0
2024-09-24,1337510,LOSS,-1.0,4.7
2024-09-24,1337527,OPEN,0.0,7.7
2024-09-26,1339892,LOSS,-1.0,2.4
2024-09-26,1339916,LOSS,-1.0,2.3
2024-09-26,1339921,LOSS,-1.0,0.7
2024-09-26,1339931,LOSS,-1.0,4.0
2024-09-26,1339951,LOSS,-1.0,3.0
2024-09-26,1339962,WIN,5.707,4.1
2024-10-08,1351374,LOSS,-1.0,5.0
2024-10-08,1351420,LOSS,-1.0,2.5
2024-10-08,1351426,LOSS,-1.0,3.1
2024-10-08,1351481,LOSS,-1.0,3.4
2024-10-08,1351491,LOSS,-1.0,3.2
2024-10-08,1351496,WIN,4.205,4.4
2024-10-11,1355750,LOSS,-1.0,9.1
2024-10-11,1355799,LOSS,-1.0,4.4
2024-10-11,1355823,LOSS,-1.0,3.5
2024-10-11,1355834,WIN,3.585,5.3
2024-10-14,1357115,LOSS,-1.0,2.5
2024-10-14,1357204,LOSS,-1.0,1.2
2024-10-14,1357232,LOSS,-1.0,3.4
2024-10-14,1357302,LOSS,-1.0,1.4
2024-10-14,1357310,WIN,6.571,2.8
2024-10-18,1362842,LOSS,-1.0,3.4
2024-10-18,1362877,LOSS,-1.0,1.6
2024-10-18,1363136,LOSS,-1.0,2.2
2024-10-18,1363185,LOSS,-1.0,2.9
2024-10-18,1363195,LOSS,-1.0,2.3
2024-10-18,1363207,LOSS,-1.0,3.3
2024-10-18,1363215,LOSS,-1.0,2.2
2024-10-18,1363221,LOSS,-1.0,2.4
2024-10-18,1363240,LOSS,-1.0,4.3
2024-10-18,1363258,LOSS,-1.0,2.0
2024-10-18,1363275,LOSS,-1.0,5.3
2024-10-18,1363337,OPEN,0.0,5.9
2024-10-22,1365739,LOSS,-1.0,3.0
2024-10-22,1365754,LOSS,-1.0,1.8
2024-10-22,1365770,LOSS,-1.0,3.5
2024-10-22,1365791,LOSS,-1.0,2.2
2024-10-22,1365808,WIN,3.66,5.0
2024-10-23,1367140,WIN,3.379,2.9
2024-10-24,1368590,WIN,2.086,3.5
2024-10-28,1371471,LOSS,-1.0,3.2
2024-10-28,1371477,LOSS,-1.0,1.4
2024-10-28,1371491,LOSS,-1.0,3.5
2024-10-28,1371537,LOSS,-1.0,5.1
2024-10-28,1371570,LOSS,-1.0,3.0
2024-10-28,1371699,LOSS,-1.0,2.5
2024-10-28,1371739,LOSS,-1.0,4.0
2024-10-28,1371757,LOSS,-1.0,2.9
2024-10-28,1371766,LOSS,-1.0,2.3
2024-10-28,1371771,LOSS,-1.0,2.9
2024-10-28,1371922,LOSS,-1.0,1.8
2024-10-28,1371937,LOSS,-1.0,3.1
2024-10-28,1372013,OPEN,0.0,4.1
2024-10-30,1374403,LOSS,-1.0,6.2
2024-10-30,1374413,LOSS,-1.0,4.5
2024-10-30,1374437,LOSS,-1.0,3.4
2024-10-30,1374451,WIN,3.327,10.7
2024-10-31,1375806,LOSS,-1.0,4.4
2024-10-31,1375948,LOSS,-1.0,3.1
2024-10-31,1375962,LOSS,-1.0,3.3
2024-10-31,1375968,LOSS,-1.0,4.3
2024-10-31,1376085,LOSS,-1.0,5.3
2024-10-31,1376094,LOSS,-1.0,5.0
2024-10-31,1376103,LOSS,-1.0,4.5
2024-10-31,1376113,LOSS,-1.0,6.8
2024-10-31,1376159,OPEN,0.0,7.9
2024-11-05,1380020,LOSS,-1.0,1.6
2024-11-05,1380030,LOSS,-1.0,4.2
2024-11-05,1380052,LOSS,-1.0,1.1
2024-11-05,1380074,LOSS,-1.0,1.3
2024-11-05,1380092,LOSS,-1.0,3.0
2024-11-05,1380114,LOSS,-1.0,3.5
2024-11-05,1380150,LOSS,-1.0,3.0
2024-11-05,1380262,LOSS,-1.0,3.6
2024-11-05,1380280,LOSS,-1.0,3.8
2024-11-05,1380461,LOSS,-1.0,3.4
2024-11-05,1380473,LOSS,-1.0,5.5
2024-11-05,1380529,LOSS,-1.0,4.6
2024-11-05,1380585,LOSS,-1.0,2.6
2024-11-07,1382916,LOSS,-1.0,8.9
2024-11-07,1382970,LOSS,-1.0,3.9
2024-11-07,1383002,LOSS,-1.0,1.4
2024-11-07,1383032,LOSS,-1.0,3.0
2024-11-07,1383094,LOSS,-1.0,10.3
2024-11-07,1383217,LOSS,-1.0,5.2
2024-11-07,1383261,LOSS,-1.0,7.9
2024-11-07,1383294,LOSS,-1.0,0.2
2024-11-07,1383302,LOSS,-1.0,5.6
2024-11-07,1383333,LOSS,-1.0,6.9
2024-11-07,1383350,LOSS,-1.0,9.6
2024-11-07,1383379,LOSS,-1.0,5.8
2024-11-07,1383398,OPEN,0.0,2.6
2024-11-15,1391524,LOSS,-1.0,5.4
2024-11-15,1391538,LOSS,-1.0,3.3
2024-11-15,1391561,LOSS,-1.0,8.5
2024-11-15,1391634,LOSS,-1.0,3.0
2024-11-15,1391654,LOSS,-1.0,4.1
2024-11-15,1391792,LOSS,-1.0,2.2
2024-11-15,1391799,LOSS,-1.0,3.0
2024-11-15,1391810,LOSS,-1.0,3.0
2024-11-15,1391890,LOSS,-1.0,5.3
2024-11-15,1391908,WIN,0.846,31.8
2024-11-18,1393045,LOSS,-1.0,6.1
2024-11-18,1393107,LOSS,-1.0,4.5
2024-11-18,1393380,LOSS,-1.0,3.7
2024-11-18,1393425,LOSS,-1.0,3.0
2024-11-18,1393444,LOSS,-1.0,5.0
2024-11-18,1393495,LOSS,-1.0,3.7
2024-11-26,1401710,LOSS,-1.0,5.2
2024-11-26,1401731,LOSS,-1.0,11.1
2024-11-26,1401824,LOSS,-1.0,3.8
2024-11-26,1401829,LOSS,-1.0,5.0
2024-11-26,1401884,LOSS,-1.0,4.6
2024-11-26,1401917,LOSS,-1.0,11.2
2024-11-26,1401935,OPEN,0.0,3.8
