date,side,direction,leg_extreme,stop_level,leg_range_pips,outcome,max_retrace_pct,leg_extreme_bar,window_end,target,bucket
2023-02-20,high,short,1.06985,1.07035,5.0,LOSS,110.0,792831,793186,1.06733,>100% (stop)
2023-02-21,low,long,1.06713,1.06599,11.4,WIN,25.4,793825,794121,1.06777,25-50%
2023-02-22,low,long,1.06632,1.06523,10.9,LOSS,109.2,794838,795198,1.06638,>100% (stop)
2023-02-23,low,long,1.06178,1.06128,5.0,LOSS,238.0,795859,796209,1.06247,>100% (stop)
2023-02-24,low,long,1.05933,1.05889,4.4,LOSS,109.1,796908,797228,1.06141,>100% (stop)
2023-02-27,low,long,1.05512,1.05328,18.4,WIN,50.5,797865,798245,1.05598,50-75%
2023-02-28,low,long,1.05912,1.05832,8.0,WIN,31.3,798880,799260,1.06101,25-50%
2023-03-01,high,short,1.06716,1.06913,19.7,OPEN,34.5,800139,800220,1.05672,25-50%
2023-03-02,low,long,1.0641,1.06324,8.6,LOSS,100.0,800939,801240,1.06618,75-100%
2023-03-03,high,short,1.06091,1.06231,14.0,LOSS,101.4,801948,802303,1.06017,>100% (stop)
2023-03-06,high,short,1.06467,1.06497,3.0,LOSS,116.7,802968,803264,1.0624,>100% (stop)
2023-03-07,low,long,1.06917,1.06758,15.9,WIN,13.8,803956,804282,1.06931,0-25%
2023-03-09,high,short,1.05522,1.05596,7.4,LOSS,102.7,805979,806321,1.05378,>100% (stop)
2023-03-10,high,short,1.05738,1.06066,32.8,WIN,26.5,807011,807341,1.05791,25-50%
2023-03-13,high,short,1.07191,1.07306,11.5,WIN,84.3,808014,808359,1.06637,75-100%
2023-03-14,low,long,1.07001,1.06797,20.4,WIN,84.3,809044,809379,1.07211,75-100%
2023-03-15,low,long,1.07444,1.07352,9.2,LOSS,115.2,809995,810321,1.07597,>100% (stop)
2023-03-16,high,short,1.05927,1.06078,15.1,LOSS,120.5,810962,811368,1.05861,>100% (stop)
2023-03-17,high,short,1.06602,1.06693,9.1,LOSS,106.6,812002,812387,1.06142,>100% (stop)
2023-03-20,low,long,1.06708,1.06597,11.1,LOSS,100.9,813027,813407,1.06898,>100% (stop)
2023-03-21,low,long,1.07161,1.07038,12.3,WIN,24.4,814037,814427,1.07223,0-25%
2023-03-22,low,long,1.07679,1.07593,8.6,WIN,33.7,815087,815388,1.07767,25-50%
2023-03-23,high,short,1.0905,1.09267,21.7,WIN,24.9,816100,816406,1.08789,0-25%
2023-03-24,low,long,1.07907,1.07679,22.8,LOSS,119.7,817215,817426,1.08351,>100% (stop)
2023-03-27,low,long,1.07821,1.07515,30.6,LOSS,120.9,818086,818432,1.07775,>100% (stop)
2023-03-28,high,short,1.08191,1.08298,10.7,LOSS,103.7,819145,819430,1.08033,>100% (stop)
2023-03-29,low,long,1.08341,1.08205,13.6,WIN,55.9,820127,820447,1.08494,50-75%
2023-03-30,high,short,1.08324,1.08465,14.1,LOSS,127.7,821063,821458,1.08263,>100% (stop)
2023-03-31,low,long,1.08988,1.08946,4.2,LOSS,159.5,822075,822466,1.09257,>100% (stop)
2023-04-03,high,short,1.08306,1.08392,8.6,LOSS,111.6,823279,823535,1.07882,>100% (stop)
2023-04-04,low,long,1.09007,1.08828,17.9,WIN,14.0,824169,824555,1.09097,0-25%
2023-04-05,low,long,1.09654,1.09466,18.8,LOSS,102.7,825244,825575,1.09695,>100% (stop)
2023-04-06,high,short,1.09056,1.09167,11.1,LOSS,100.0,826341,826832,1.08845,75-100%
2023-04-10,low,long,1.09103,1.08968,13.5,WIN,28.9,827833,828179,1.09145,25-50%
2023-04-11,high,short,1.08841,1.08965,12.4,LOSS,115.3,828817,829192,1.0867,>100% (stop)
2023-04-12,high,short,1.09159,1.09323,16.4,LOSS,103.7,829829,830209,1.09147,>100% (stop)
2023-04-13,low,long,1.09893,1.09846,4.7,LOSS,157.4,830840,831225,1.10049,>100% (stop)
2023-04-14,high,short,1.1065,1.10758,10.8,WIN,59.3,831834,832229,1.10488,50-75%
2023-04-18,high,short,1.0935,1.09416,6.6,LOSS,109.1,833869,834260,1.09222,>100% (stop)
2023-04-19,low,long,1.09703,1.09662,4.1,LOSS,365.9,834874,835279,1.0984,>100% (stop)
2023-04-20,high,short,1.09498,1.0973,23.2,LOSS,105.6,835964,836299,1.09494,>100% (stop)
2023-04-21,low,long,1.09531,1.0938,15.1,WIN,96.7,837003,837318,1.09731,75-100%
2023-04-24,low,long,1.09813,1.09724,8.9,WIN,42.7,838012,838337,1.0995,25-50%
2023-04-25,low,long,1.10564,1.10485,7.9,LOSS,111.4,838944,839344,1.1067,>100% (stop)
2023-04-26,high,short,1.09849,1.09906,5.7,LOSS,115.8,839956,840362,1.09683,>100% (stop)
2023-04-27,high,short,1.1055,1.10634,8.4,WIN,77.4,840983,841378,1.10389,75-100%
2023-04-28,low,long,1.10172,1.10067,10.5,LOSS,103.8,842023,842398,1.10394,>100% (stop)
2023-05-01,low,long,1.10052,1.09948,10.4,LOSS,118.3,842993,843358,1.10143,>100% (stop)
2023-05-02,high,short,1.09941,1.10016,7.5,LOSS,116.0,844038,844353,1.09685,>100% (stop)
2023-05-03,high,short,1.10259,1.1031,5.1,LOSS,166.7,845019,845365,1.10048,>100% (stop)
2023-05-04,high,short,1.1073,1.10917,18.7,WIN,33.2,846013,846383,1.10686,25-50%
2023-05-05,high,short,1.10322,1.10375,5.3,LOSS,179.2,847052,847393,1.10188,>100% (stop)
2023-05-08,high,short,1.10383,1.10505,12.2,LOSS,124.6,848097,848413,1.10167,>100% (stop)
2023-05-09,high,short,1.09872,1.09945,7.3,LOSS,120.5,849066,849432,1.09849,>100% (stop)
2023-05-10,low,long,1.09752,1.09673,7.9,WIN,92.4,850086,850452,1.09772,75-100%
2023-05-11,low,long,1.09386,1.09242,14.4,LOSS,122.2,851170,851470,1.09981,>100% (stop)
2023-05-12,high,short,1.09046,1.09331,28.5,WIN,25.3,852198,852479,1.09122,25-50%
2023-05-15,high,short,1.08601,1.08692,9.1,LOSS,107.7,853177,853547,1.0848,>100% (stop)
2023-05-16,low,long,1.0877,1.08662,10.8,WIN,12.0,854267,854623,1.08845,0-25%
2023-05-17,low,long,1.08642,1.08595,4.7,LOSS,129.8,855246,855621,1.08736,>100% (stop)
2023-05-18,low,long,1.08265,1.08191,7.4,LOSS,182.4,856319,856624,1.08479,>100% (stop)
2023-05-19,high,short,1.07785,1.0792,13.5,LOSS,117.8,857310,857641,1.076,>100% (stop)
2023-05-22,low,long,1.08175,1.08113,6.2,LOSS,121.0,858254,858659,1.08298,>100% (stop)
2023-05-23,low,long,1.08024,1.0791,11.4,LOSS,102.6,859360,859676,1.08204,>100% (stop)
2023-05-24,high,short,1.07816,1.07861,4.5,LOSS,168.9,860288,860684,1.07676,>100% (stop)
2023-05-25,low,long,1.07438,1.07349,8.9,LOSS,115.7,861337,861703,1.07556,>100% (stop)
2023-05-26,high,short,1.073,1.07444,14.4,LOSS,101.4,862445,862721,1.07189,>100% (stop)
2023-05-29,high,short,1.07311,1.0741,9.9,WIN,76.8,863335,863680,1.07172,75-100%
2023-05-30,low,long,1.06982,1.06812,17.0,LOSS,111.8,864329,864690,1.07262,>100% (stop)
2023-05-31,low,long,1.06761,1.06585,17.6,LOSS,104.0,865518,865708,1.07356,>100% (stop)
2023-06-01,low,long,1.06807,1.06768,3.9,LOSS,117.9,866307,866713,1.06951,>100% (stop)
2023-06-02,high,short,1.07698,1.07789,9.1,WIN,79.1,867351,867732,1.07581,75-100%
2023-06-05,low,long,1.06934,1.06916,1.8,LOSS,472.2,868466,868801,1.07045,>100% (stop)
2023-06-06,high,short,1.07227,1.07279,5.2,WIN,71.2,869458,869813,1.07098,50-75%
2023-06-07,low,long,1.06817,1.06748,6.9,LOSS,172.5,870464,870755,1.07043,>100% (stop)
2023-06-08,high,short,1.07054,1.07131,7.7,WIN,64.9,871487,871832,1.07028,50-75%
2023-06-09,low,long,1.07822,1.07725,9.7,LOSS,101.0,872470,872846,1.0785,>100% (stop)
2023-06-12,high,short,1.0747,1.07533,6.3,LOSS,100.0,873433,873803,1.0733,75-100%
2023-06-13,high,short,1.07911,1.07949,3.8,LOSS,139.5,874458,874814,1.07591,>100% (stop)
2023-06-14,low,long,1.07875,1.07739,13.6,WIN,27.2,875451,875832,1.0796,25-50%
2023-06-15,low,long,1.08138,1.08036,10.2,WIN,25.5,876526,876852,1.08444,25-50%
2023-06-16,high,short,1.09339,1.09624,28.5,LOSS,105.6,877545,877871,1.09354,>100% (stop)
2023-06-19,low,long,1.09314,1.09259,5.5,LOSS,103.6,878505,878830,1.09462,>100% (stop)
2023-06-20,high,short,1.0915,1.09272,12.2,LOSS,107.4,879471,879821,1.09106,>100% (stop)
2023-06-21,low,long,1.09167,1.09126,4.1,LOSS,131.7,880444,880770,1.0921,>100% (stop)
2023-06-22,low,long,1.0992,1.09806,11.4,WIN,69.3,881443,881788,1.09949,50-75%
2023-06-23,low,long,1.08744,1.08532,21.2,LOSS,110.4,882515,882806,1.09585,>100% (stop)
2023-06-26,high,short,1.08977,1.09098,12.1,WIN,69.4,883443,883814,1.08988,50-75%
2023-06-27,high,short,1.09308,1.09414,10.6,LOSS,102.8,884516,884831,1.09021,>100% (stop)
2023-06-28,low,long,1.09511,1.09399,11.2,WIN,51.8,885519,885790,1.09614,50-75%
2023-06-29,low,long,1.0917,1.09116,5.4,WIN,46.3,886611,886807,1.09161,25-50%
2023-06-30,low,long,1.08661,1.08599,6.2,LOSS,101.6,887455,887826,1.08754,>100% (stop)
2023-07-03,low,long,1.08946,1.08882,6.4,LOSS,134.4,888485,888845,1.09176,>100% (stop)
2023-07-04,low,long,1.09128,1.08939,18.9,LOSS,109.5,889496,889861,1.09163,>100% (stop)
2023-07-05,low,long,1.08889,1.08773,11.6,WIN,56.9,890515,890875,1.08908,50-75%
2023-07-06,high,short,1.0857,1.08677,10.7,LOSS,131.8,891549,891889,1.08399,>100% (stop)
2023-07-07,high,short,1.08792,1.08945,15.3,WIN,77.1,892541,892956,1.08823,75-100%
2023-07-10,low,long,1.09532,1.0945,8.2,WIN,59.8,893533,893909,1.09695,50-75%
2023-07-11,high,short,1.10149,1.10269,12.0,WIN,65.8,894563,894923,1.10014,50-75%
2023-07-12,high,short,1.10289,1.10322,3.3,LOSS,1081.8,895555,895935,1.10119,>100% (stop)
2023-07-13,low,long,1.11475,1.1139,8.5,WIN,72.9,896566,896951,1.11486,50-75%
2023-07-14,low,long,1.12295,1.12055,24.0,WIN,24.2,897696,897971,1.12429,0-25%
2023-07-17,high,short,1.1236,1.124,4.0,LOSS,180.0,898600,898931,1.12147,>100% (stop)
2023-07-18,high,short,1.12597,1.12721,12.4,WIN,19.4,899638,899949,1.12345,0-25%
2023-07-19,high,short,1.12121,1.12317,19.6,WIN,23.0,900569,900964,1.12161,0-25%
2023-07-20,low,long,1.12133,1.11982,15.1,LOSS,106.0,901709,901985,1.12291,>100% (stop)
2023-07-21,high,short,1.11352,1.11427,7.5,LOSS,113.3,902643,903003,1.11296,>100% (stop)
2023-07-24,high,short,1.10746,1.1141,66.4,WIN,16.7,903696,904007,1.11194,0-25%
2023-07-25,high,short,1.10715,1.10868,15.3,WIN,85.6,904681,905026,1.10627,75-100%
2023-07-26,high,short,1.10602,1.1071,10.8,LOSS,122.2,905691,906047,1.10377,>100% (stop)
2023-07-27,high,short,1.11267,1.11439,17.2,WIN,83.7,906879,907065,1.10774,75-100%
2023-07-28,high,short,1.09683,1.0986,17.7,WIN,34.5,907725,908081,1.09714,25-50%
2023-07-31,low,long,1.10188,1.10095,9.3,WIN,65.6,908869,909395,1.10277,50-75%
2023-08-01,low,long,1.09812,1.097,11.2,LOSS,104.5,910354,910830,1.10015,>100% (stop)
2023-08-02,low,long,1.09903,1.09759,14.4,LOSS,101.4,911820,912266,1.1008,>100% (stop)
2023-08-03,low,long,1.09277,1.09153,12.4,LOSS,109.7,913206,913702,1.09492,>100% (stop)
2023-08-04,low,long,1.09525,1.09446,7.9,LOSS,101.3,914619,915135,1.09615,>100% (stop)
2023-08-07,low,long,1.09826,1.09708,11.8,LOSS,100.8,916034,916570,1.10117,>100% (stop)
2023-08-08,high,short,1.09736,1.1008,34.4,WIN,28.5,917508,918004,1.09768,25-50%
2023-08-09,high,short,1.09699,1.09773,7.4,LOSS,106.8,918876,919442,1.09552,>100% (stop)
2023-08-10,high,short,1.10056,1.10186,13.0,LOSS,108.5,920395,920876,1.09673,>100% (stop)
2023-08-11,high,short,1.09897,1.1002,12.3,LOSS,108.9,921775,922311,1.09797,>100% (stop)
2023-08-14,low,long,1.09486,1.09286,20.0,WIN,19.5,923230,923741,1.09467,0-25%
2023-08-15,high,short,1.09155,1.09263,10.8,LOSS,113.9,924672,925173,1.09003,>100% (stop)
2023-08-16,high,short,1.09105,1.09167,6.2,LOSS,117.7,926024,926610,1.08989,>100% (stop)
2023-08-17,high,short,1.0875,1.08854,10.4,LOSS,121.2,927549,928040,1.08618,>100% (stop)
2023-08-18,low,long,1.0878,1.08644,13.6,LOSS,105.1,928996,929477,1.08938,>100% (stop)
2023-08-21,high,short,1.08822,1.08888,6.6,LOSS,103.0,930466,930912,1.08695,>100% (stop)
2023-08-22,high,short,1.09137,1.09208,7.1,LOSS,101.4,931800,932341,1.08932,>100% (stop)
2023-08-23,high,short,1.08525,1.08633,10.8,LOSS,112.0,933197,933768,1.08446,>100% (stop)
2023-08-24,low,long,1.08627,1.0853,9.7,LOSS,105.2,934741,935207,1.0875,>100% (stop)
2023-08-25,low,long,1.0792,1.07807,11.3,LOSS,106.2,936127,936643,1.0804,>100% (stop)
2023-08-28,high,short,1.08156,1.0819,3.4,LOSS,111.8,937546,938077,1.07961,>100% (stop)
2023-08-29,low,long,1.08288,1.08083,20.5,LOSS,100.5,939009,939510,1.08382,>100% (stop)
2023-08-30,high,short,1.08691,1.08752,6.1,WIN,73.8,940385,940946,1.08636,50-75%
2023-08-31,low,long,1.09244,1.09134,11.0,LOSS,146.4,941837,942383,1.09394,>100% (stop)
2023-09-01,low,long,1.08532,1.08388,14.4,WIN,60.4,943285,943816,1.08541,50-75%
2023-09-04,high,short,1.07886,1.07931,4.5,LOSS,173.3,944723,945249,1.07731,>100% (stop)
2023-09-05,low,long,1.07716,1.07579,13.7,LOSS,109.5,946108,946634,1.07982,>100% (stop)
2023-09-06,high,short,1.07274,1.07377,10.3,LOSS,103.9,947478,948064,1.07131,>100% (stop)
2023-09-07,low,long,1.07166,1.07091,7.5,LOSS,106.7,949015,949491,1.07317,>100% (stop)
2023-09-08,high,short,1.07197,1.07261,6.4,WIN,18.7,950355,950921,1.06971,0-25%
2023-09-11,high,short,1.0725,1.07354,10.4,LOSS,101.9,951880,952356,1.07099,>100% (stop)
2023-09-12,low,long,1.07408,1.0737,3.8,LOSS,107.9,953203,953784,1.07692,>100% (stop)
2023-09-13,low,long,1.07471,1.07357,11.4,LOSS,101.8,954675,955218,1.07648,>100% (stop)
2023-09-14,high,short,1.07434,1.07521,8.7,WIN,36.8,956066,956632,1.07301,25-50%
2023-09-15,high,short,1.06569,1.06661,9.2,LOSS,105.4,957539,958065,1.06332,>100% (stop)
2023-09-18,high,short,1.0664,1.06709,6.9,WIN,34.8,958944,959488,1.06609,25-50%
2023-09-19,low,long,1.06837,1.06775,6.2,LOSS,100.0,960365,960921,1.06965,75-100%
2023-09-20,low,long,1.06916,1.06789,12.7,WIN,30.7,961784,962355,1.06897,25-50%
2023-09-21,high,short,1.06386,1.0647,8.4,LOSS,104.8,963266,963787,1.06167,>100% (stop)
2023-09-22,high,short,1.0615,1.06598,44.8,WIN,74.8,964718,965224,1.06409,50-75%
2023-09-25,low,long,1.06531,1.06431,10.0,LOSS,103.0,966115,966602,1.06555,>100% (stop)
2023-09-26,low,long,1.05873,1.05701,17.2,WIN,33.1,967534,968025,1.05919,25-50%
2023-09-27,high,short,1.05638,1.0574,10.2,WIN,55.9,968982,969458,1.05559,50-75%
2023-09-28,low,long,1.05188,1.04997,19.1,WIN,73.8,970384,970895,1.0516,50-75%
2023-09-29,high,short,1.05802,1.05896,9.4,LOSS,117.0,971775,972331,1.05579,>100% (stop)
2023-10-02,low,long,1.05754,1.05601,15.3,WIN,24.2,973217,973768,1.05707,0-25%
2023-10-03,low,long,1.04702,1.04623,7.9,WIN,60.8,974627,975203,1.04803,50-75%
2023-10-04,low,long,1.04613,1.04543,7.0,LOSS,102.9,976089,976635,1.04755,>100% (stop)
2023-10-05,low,long,1.05145,1.05047,9.8,LOSS,107.1,977580,978071,1.05288,>100% (stop)
2023-10-06,low,long,1.05387,1.05327,6.0,WIN,26.7,978971,979502,1.05479,25-50%
2023-10-09,low,long,1.05585,1.05529,5.6,LOSS,126.8,980359,980940,1.05742,>100% (stop)
2023-10-10,low,long,1.05663,1.05565,9.8,LOSS,111.2,981848,982379,1.05836,>100% (stop)
2023-10-11,low,long,1.06145,1.05991,15.4,WIN,79.2,983270,983811,1.06142,75-100%
2023-10-12,high,short,1.06277,1.06369,9.2,LOSS,101.1,984685,985246,1.06199,>100% (stop)
2023-10-13,high,short,1.05377,1.05422,4.5,LOSS,108.9,986129,986685,1.05345,>100% (stop)
2023-10-16,high,short,1.05245,1.05346,10.1,LOSS,101.0,987600,988121,1.05156,>100% (stop)
2023-10-17,low,long,1.05497,1.05415,8.2,LOSS,113.4,989035,989556,1.05607,>100% (stop)
2023-10-18,high,short,1.05875,1.05941,6.6,WIN,10.6,990434,990995,1.05604,0-25%
2023-10-19,low,long,1.05394,1.05301,9.3,WIN,74.2,991859,992430,1.05418,50-75%
2023-10-20,low,long,1.05757,1.05651,10.6,WIN,69.8,993330,993866,1.05864,50-75%
2023-10-23,low,long,1.05864,1.05759,10.5,WIN,94.3,994760,995301,1.05902,75-100%
2023-10-24,high,short,1.06569,1.0691,34.1,WIN,14.4,996252,996738,1.06668,0-25%
2023-10-25,low,long,1.05888,1.05783,10.5,LOSS,107.6,997687,998173,1.0605,>100% (stop)
2023-10-26,low,long,1.05448,1.05396,5.2,LOSS,140.4,999045,999611,1.05691,>100% (stop)
2023-10-27,high,short,1.0552,1.05603,8.3,LOSS,108.4,1000516,1001047,1.05525,>100% (stop)
2023-10-30,high,short,1.0561,1.05656,4.6,LOSS,104.3,1001959,1002540,1.05584,>100% (stop)
2023-10-31,high,short,1.06354,1.06458,10.4,LOSS,137.5,1003535,1003976,1.05906,>100% (stop)
2023-11-01,high,short,1.0559,1.05763,17.3,WIN,43.9,1004872,1005413,1.05659,25-50%
2023-11-02,high,short,1.0591,1.061,19.0,LOSS,110.5,1006334,1006850,1.05932,>100% (stop)
2023-11-03,high,short,1.0625,1.06302,5.2,LOSS,128.8,1007700,1008286,1.06146,>100% (stop)
2023-11-06,high,short,1.07315,1.07425,11.0,LOSS,100.9,1009127,1009663,1.07222,>100% (stop)
2023-11-07,low,long,1.07019,1.06951,6.8,LOSS,104.4,1010573,1011099,1.07139,>100% (stop)
2023-11-08,low,long,1.06698,1.06606,9.2,LOSS,103.3,1012107,1012533,1.06992,>100% (stop)
2023-11-09,low,long,1.07094,1.07022,7.2,LOSS,102.8,1013423,1013969,1.07156,>100% (stop)
2023-11-10,low,long,1.06696,1.06579,11.7,WIN,68.4,1014860,1015406,1.0675,50-75%
2023-11-13,high,short,1.06931,1.06961,3.0,LOSS,113.3,1016288,1016839,1.0681,>100% (stop)
2023-11-14,high,short,1.07004,1.07096,9.2,LOSS,103.3,1017751,1018272,1.06945,>100% (stop)
2023-11-15,low,long,1.08794,1.08647,14.7,LOSS,104.8,1019193,1019709,1.08836,>100% (stop)
2023-11-16,high,short,1.08467,1.08607,14.0,LOSS,120.7,1020747,1021138,1.083,>100% (stop)
2023-11-17,low,long,1.08571,1.08247,32.4,WIN,29.3,1022115,1022576,1.08569,25-50%
2023-11-20,high,short,1.09256,1.09401,14.5,LOSS,100.0,1023619,1024015,1.09014,75-100%
2023-11-21,low,long,1.09496,1.09424,7.2,LOSS,100.0,1025033,1025454,1.09651,75-100%
2023-11-22,low,long,1.09121,1.08826,29.5,LOSS,112.9,1026465,1026891,1.09229,>100% (stop)
2023-11-23,high,short,1.08955,1.09147,19.2,LOSS,181.3,1027808,1028324,1.08885,>100% (stop)
2023-11-24,high,short,1.09067,1.09108,4.1,LOSS,117.1,1029201,1029732,1.08949,>100% (stop)
2023-11-27,high,short,1.0945,1.09592,14.2,WIN,80.3,1030635,1031166,1.09267,75-100%
2023-11-28,low,long,1.09473,1.09437,3.6,LOSS,102.8,1032039,1032600,1.09628,>100% (stop)
2023-11-29,low,long,1.09983,1.09819,16.4,LOSS,103.7,1033522,1034036,1.10171,>100% (stop)
2023-11-30,low,long,1.09592,1.09404,18.8,LOSS,100.0,1034960,1035476,1.09825,75-100%
2023-12-01,low,long,1.09029,1.08929,10.0,LOSS,124.0,1036403,1036914,1.09127,>100% (stop)
2023-12-04,low,long,1.08708,1.08498,21.0,LOSS,109.5,1037838,1038354,1.08858,>100% (stop)
2023-12-05,low,long,1.08139,1.0806,7.9,LOSS,158.2,1039268,1039789,1.08444,>100% (stop)
2023-12-06,low,long,1.07933,1.07822,11.1,LOSS,104.5,1040688,1041224,1.07996,>100% (stop)
2023-12-07,low,long,1.07811,1.07617,19.4,WIN,9.8,1042114,1042660,1.07711,0-25%
2023-12-08,low,long,1.07823,1.0773,9.3,LOSS,107.5,1043569,1044100,1.08005,>100% (stop)
2023-12-11,low,long,1.07666,1.07513,15.3,WIN,60.8,1045033,1045534,1.07739,50-75%
2023-12-12,high,short,1.07738,1.07832,9.4,LOSS,100.0,1046423,1046969,1.07612,75-100%
2023-12-13,low,long,1.07883,1.07818,6.5,LOSS,118.5,1047847,1048403,1.07961,>100% (stop)
2023-12-14,low,long,1.09049,1.08801,24.8,WIN,46.0,1049347,1049843,1.09153,25-50%
2023-12-15,low,long,1.09658,1.0946,19.8,LOSS,107.1,1050832,1051283,1.10036,>100% (stop)
2023-12-18,high,short,1.09161,1.09199,3.8,LOSS,105.3,1052133,1052719,1.08945,>100% (stop)
2023-12-19,high,short,1.09389,1.09493,10.4,LOSS,113.5,1053736,1054157,1.09148,>100% (stop)
2023-12-20,low,long,1.09703,1.09555,14.8,LOSS,116.9,1055050,1055591,1.09742,>100% (stop)
2023-12-21,low,long,1.09497,1.09428,6.9,WIN,84.1,1056449,1057030,1.09542,75-100%
2023-12-22,low,long,1.10076,1.09938,13.8,WIN,65.9,1057912,1058468,1.10064,50-75%
2023-12-26,low,long,1.10194,1.10096,9.8,LOSS,111.2,1059819,1060220,1.10286,>100% (stop)
2023-12-27,high,short,1.10364,1.1049,12.6,LOSS,106.3,1061102,1061653,1.10286,>100% (stop)
2023-12-28,high,short,1.11146,1.11224,7.8,WIN,51.3,1062548,1063089,1.11096,50-75%
2023-12-29,low,long,1.10543,1.10458,8.5,LOSS,132.9,1064115,1064526,1.10842,>100% (stop)
2024-01-02,low,long,1.10387,1.10245,14.2,LOSS,107.0,1065439,1065960,1.10432,>100% (stop)
2024-01-03,high,short,1.09502,1.0964,13.8,WIN,54.3,1066894,1067395,1.09448,50-75%
2024-01-04,high,short,1.09415,1.09436,2.1,LOSS,128.6,1068321,1068832,1.0916,>100% (stop)
2024-01-05,low,long,1.09333,1.09256,7.7,LOSS,106.5,1069699,1070265,1.09558,>100% (stop)
2024-01-08,low,long,1.09424,1.09313,11.1,WIN,73.9,1071275,1071696,1.0953,50-75%
2024-01-09,low,long,1.09629,1.09496,13.3,LOSS,103.0,1072574,1073130,1.09663,>100% (stop)
2024-01-10,low,long,1.09453,1.09235,21.8,WIN,43.1,1074022,1074568,1.0936,25-50%
2024-01-11,high,short,1.09799,1.09866,6.7,WIN,31.3,1075449,1076005,1.09749,25-50%
2024-01-12,low,long,1.09772,1.09608,16.4,LOSS,109.1,1076921,1077442,1.09853,>100% (stop)
2024-01-15,low,long,1.09422,1.09346,7.6,OPEN,53.9,1078534,1078880,1.09675,50-75%
2024-01-16,low,long,1.09265,1.0914,12.5,LOSS,118.4,1079699,1080239,1.09315,>100% (stop)
2024-01-17,low,long,1.08673,1.08607,6.6,LOSS,116.7,1080849,1081440,1.08844,>100% (stop)
2024-01-18,high,short,1.09009,1.0906,5.1,WIN,70.6,1082287,1082878,1.08905,50-75%
2024-01-19,low,long,1.08862,1.08768,9.4,LOSS,101.1,1083772,1084318,1.08896,>100% (stop)
2024-01-22,low,long,1.09023,1.08893,13.0,LOSS,100.0,1085304,1085755,1.09091,75-100%
2024-01-23,high,short,1.0906,1.09146,8.6,WIN,52.3,1086625,1087191,1.08766,50-75%
2024-01-24,high,short,1.08687,1.08794,10.7,LOSS,106.5,1088115,1088626,1.08514,>100% (stop)
2024-01-25,high,short,1.08828,1.08904,7.6,LOSS,132.9,1089554,1090065,1.08702,>100% (stop)
2024-01-26,low,long,1.08421,1.08148,27.3,WIN,29.3,1091024,1091500,1.08488,25-50%
2024-01-29,high,short,1.08331,1.08474,14.3,WIN,42.7,1092409,1092940,1.08393,25-50%
2024-01-30,low,long,1.08321,1.08119,20.2,WIN,78.7,1093857,1094378,1.08407,75-100%
2024-01-31,low,long,1.0821,1.08168,4.2,LOSS,107.1,1095238,1095814,1.08436,>100% (stop)
2024-02-01,low,long,1.07942,1.07838,10.4,LOSS,106.7,1096712,1097248,1.08217,>100% (stop)
2024-02-02,high,short,1.08777,1.08856,7.9,LOSS,102.5,1098146,1098682,1.08701,>100% (stop)
2024-02-05,high,short,1.07635,1.07819,18.4,WIN,50.5,1099646,1100122,1.07686,50-75%
2024-02-06,high,short,1.0754,1.07623,8.3,WIN,72.3,1101003,1101559,1.07415,50-75%
2024-02-07,high,short,1.07682,1.07713,3.1,LOSS,148.4,1102437,1102993,1.07566,>100% (stop)
2024-02-08,high,short,1.07767,1.07889,12.2,WIN,59.8,1103892,1104433,1.07751,50-75%
2024-02-09,high,short,1.07728,1.07817,8.9,LOSS,110.1,1105353,1105869,1.07693,>100% (stop)
2024-02-12,high,short,1.07776,1.07989,21.3,WIN,9.9,1106795,1107301,1.07893,0-25%
2024-02-13,high,short,1.07693,1.07753,6.0,WIN,86.7,1108172,1108738,1.07606,75-100%
2024-02-14,high,short,1.06949,1.07137,18.8,WIN,38.3,1109676,1110177,1.07032,25-50%
2024-02-15,high,short,1.07299,1.07413,11.4,LOSS,110.5,1111082,1111613,1.07246,>100% (stop)
2024-02-16,high,short,1.076,1.07673,7.3,LOSS,109.6,1112515,1113051,1.07573,>100% (stop)
2024-02-19,high,short,1.07831,1.07894,6.3,WIN,66.7,1113945,1114491,1.07748,50-75%
2024-02-20,high,short,1.07674,1.07727,5.3,LOSS,118.9,1115357,1115908,1.07615,>100% (stop)
2024-02-21,low,long,1.0799,1.07899,9.1,WIN,52.7,1116913,1117344,1.08191,50-75%
2024-02-22,high,short,1.0848,1.08882,40.2,WIN,26.9,1118347,1118783,1.0819,25-50%
2024-02-23,high,short,1.08224,1.08324,10.0,WIN,15.0,1119732,1120218,1.08216,0-25%
2024-02-26,high,short,1.0827,1.08366,9.6,LOSS,103.1,1121131,1121652,1.08126,>100% (stop)
2024-02-27,high,short,1.08529,1.08626,9.7,LOSS,106.2,1122557,1123083,1.08454,>100% (stop)
2024-02-28,low,long,1.08018,1.07966,5.2,OPEN,-94.2,1124102,1124518,1.08447,<0%
2024-02-29,low,long,1.08418,1.08314,10.4,WIN,15.4,1125429,1125955,1.08403,0-25%
2024-03-01,low,long,1.08174,1.08082,9.2,WIN,95.7,1126814,1127390,1.08218,75-100%
2024-03-04,high,short,1.08451,1.08527,7.6,LOSS,100.0,1128268,1128824,1.08385,75-100%
2024-03-05,low,long,1.08512,1.08479,3.3,LOSS,148.5,1129665,1130251,1.08547,>100% (stop)
